county,precinct,office,district,party,candidate,votes,early,poll
Kittias,62-RONALD (vbm),U.S. Senate,,I,Robin Adair,0,0,0
Kittias,99-KITTITAS WA,U.S. Senate,,I,Robin Adair,93,0,0
Kittias,1-CLE ELUM 1,U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,2-CLE ELUM 2,U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,3-CLE ELUM 3,U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,4-CLE ELUM 4,U.S. Senate,,G,Aaron Dixon,5,5,0
Kittias,5-DENMARK,U.S. Senate,,G,Aaron Dixon,7,5,2
Kittias,6-EAST SANDERS,U.S. Senate,,G,Aaron Dixon,2,1,1
Kittias,7-EASTON,U.S. Senate,,G,Aaron Dixon,3,3,0
Kittias,8-ELLENSBURG 1,U.S. Senate,,G,Aaron Dixon,2,2,0
Kittias,9-ELLENSBURG 2,U.S. Senate,,G,Aaron Dixon,3,1,2
Kittias,10-ELLENSBURG 3,U.S. Senate,,G,Aaron Dixon,1,0,1
Kittias,11-ELLENSBURG 4,U.S. Senate,,G,Aaron Dixon,2,1,1
Kittias,12-ELLENSBURG 5,U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,13-ELLENSBURG 6,U.S. Senate,,G,Aaron Dixon,4,2,2
Kittias,14-ELLENSBURG 7,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,15-ELLENSBURG 8,U.S. Senate,,G,Aaron Dixon,2,2,0
Kittias,16-ELLENSBURG 9,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,17-ELLENSBURG 10,U.S. Senate,,G,Aaron Dixon,1,0,1
Kittias,18-ELLENSBURG 11,U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,19-ELLENSBURG 12,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,20-ELLENSBURG 13,U.S. Senate,,G,Aaron Dixon,1,0,1
Kittias,21-ELLENSBURG 14,U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,22-ELLENSBURG 15,U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,23-ELLENSBURG 16,U.S. Senate,,G,Aaron Dixon,3,2,1
Kittias,24-ELLENSBURG 17,U.S. Senate,,G,Aaron Dixon,2,1,1
Kittias,25-ELLENSBURG 18,U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,26-ELLENSBURG 19,U.S. Senate,,G,Aaron Dixon,5,3,2
Kittias,27-ELLENSBURG 20,U.S. Senate,,G,Aaron Dixon,3,2,1
Kittias,28-ELLENSBURG 21,U.S. Senate,,G,Aaron Dixon,4,2,2
Kittias,29-ELLENSBURG 22,U.S. Senate,,G,Aaron Dixon,2,1,1
Kittias,30-ELLENSBURG 23,U.S. Senate,,G,Aaron Dixon,3,3,0
Kittias,31-ELLENSBURG 24,U.S. Senate,,G,Aaron Dixon,2,1,1
Kittias,32-HYAK (vbm),U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,33-KITTITAS 1,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,34-MANASTASH,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,35-MOUNTAIN (vbm),U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,36-NORTH CENTRAL,U.S. Senate,,G,Aaron Dixon,2,2,0
Kittias,37-NORTH ELLENSBURG,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,38-PARK,U.S. Senate,,G,Aaron Dixon,2,2,0
Kittias,39-PEOH POINT,U.S. Senate,,G,Aaron Dixon,3,2,1
Kittias,40-RIDGEWAY,U.S. Senate,,G,Aaron Dixon,2,1,1
Kittias,41-ROSLYN 1,U.S. Senate,,G,Aaron Dixon,2,2,0
Kittias,42-ROSLYN 2,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,43-DRY CREEK,U.S. Senate,,G,Aaron Dixon,4,4,0
Kittias,44-WESTSIDE (vbm),U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,45-ROSLYN OUTLYING (vbm),U.S. Senate,,G,Aaron Dixon,1,0,1
Kittias,46-SANDERS,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,47-SOUTH CLE ELUM,U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,48-SOUTH ELLENSBURG,U.S. Senate,,G,Aaron Dixon,2,2,0
Kittias,49-CANYON,U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,50-SWAUK (vbm),U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,51-TEANAWAY (vbm),U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,52-THORP,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,53-VANTAGE (vbm),U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,54-NORTH EAST FAIRVIEW,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,55-FAIRVIEW,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,56-THRALL,U.S. Senate,,G,Aaron Dixon,2,1,1
Kittias,58-DAMMAN,U.S. Senate,,G,Aaron Dixon,2,2,0
Kittias,59-KACHESS (vbm),U.S. Senate,,G,Aaron Dixon,1,0,1
Kittias,60-KITTITAS 2,U.S. Senate,,G,Aaron Dixon,2,2,0
Kittias,61-ELLENSBURG 25,U.S. Senate,,G,Aaron Dixon,1,1,0
Kittias,62-RONALD (vbm),U.S. Senate,,G,Aaron Dixon,0,0,0
Kittias,99-KITTITAS WA,U.S. Senate,,G,Aaron Dixon,94,0,0
Kittias,1-CLE ELUM 1,U.S. Senate,,,writeins,0,0,0
Kittias,2-CLE ELUM 2,U.S. Senate,,,writeins,0,0,0
Kittias,3-CLE ELUM 3,U.S. Senate,,,writeins,0,0,0
Kittias,4-CLE ELUM 4,U.S. Senate,,,writeins,0,0,0
Kittias,5-DENMARK,U.S. Senate,,,writeins,1,1,0
Kittias,6-EAST SANDERS,U.S. Senate,,,writeins,0,0,0
Kittias,7-EASTON,U.S. Senate,,,writeins,1,1,0
Kittias,8-ELLENSBURG 1,U.S. Senate,,,writeins,0,0,0
Kittias,9-ELLENSBURG 2,U.S. Senate,,,writeins,0,0,0
Kittias,10-ELLENSBURG 3,U.S. Senate,,,writeins,0,0,0
Kittias,11-ELLENSBURG 4,U.S. Senate,,,writeins,0,0,0
Kittias,12-ELLENSBURG 5,U.S. Senate,,,writeins,0,0,0
Kittias,13-ELLENSBURG 6,U.S. Senate,,,writeins,0,0,0
Kittias,14-ELLENSBURG 7,U.S. Senate,,,writeins,1,1,0
Kittias,15-ELLENSBURG 8,U.S. Senate,,,writeins,0,0,0
Kittias,16-ELLENSBURG 9,U.S. Senate,,,writeins,0,0,0
Kittias,17-ELLENSBURG 10,U.S. Senate,,,writeins,0,0,0
Kittias,18-ELLENSBURG 11,U.S. Senate,,,writeins,0,0,0
Kittias,19-ELLENSBURG 12,U.S. Senate,,,writeins,0,0,0
Kittias,20-ELLENSBURG 13,U.S. Senate,,,writeins,0,0,0
Kittias,21-ELLENSBURG 14,U.S. Senate,,,writeins,0,0,0
Kittias,22-ELLENSBURG 15,U.S. Senate,,,writeins,1,1,0
Kittias,23-ELLENSBURG 16,U.S. Senate,,,writeins,0,0,0
Kittias,24-ELLENSBURG 17,U.S. Senate,,,writeins,0,0,0
Kittias,25-ELLENSBURG 18,U.S. Senate,,,writeins,0,0,0
Kittias,26-ELLENSBURG 19,U.S. Senate,,,writeins,0,0,0
Kittias,27-ELLENSBURG 20,U.S. Senate,,,writeins,0,0,0
Kittias,28-ELLENSBURG 21,U.S. Senate,,,writeins,0,0,0
Kittias,29-ELLENSBURG 22,U.S. Senate,,,writeins,0,0,0
Kittias,30-ELLENSBURG 23,U.S. Senate,,,writeins,0,0,0
Kittias,31-ELLENSBURG 24,U.S. Senate,,,writeins,0,0,0
Kittias,32-HYAK (vbm),U.S. Senate,,,writeins,0,0,0
Kittias,33-KITTITAS 1,U.S. Senate,,,writeins,0,0,0
Kittias,34-MANASTASH,U.S. Senate,,,writeins,0,0,0
Kittias,35-MOUNTAIN (vbm),U.S. Senate,,,writeins,1,0,1
Kittias,36-NORTH CENTRAL,U.S. Senate,,,writeins,2,0,2
Kittias,37-NORTH ELLENSBURG,U.S. Senate,,,writeins,0,0,0
Kittias,38-PARK,U.S. Senate,,,writeins,0,0,0
Kittias,39-PEOH POINT,U.S. Senate,,,writeins,0,0,0
Kittias,40-RIDGEWAY,U.S. Senate,,,writeins,0,0,0
Kittias,41-ROSLYN 1,U.S. Senate,,,writeins,0,0,0
Kittias,42-ROSLYN 2,U.S. Senate,,,writeins,0,0,0
Kittias,43-DRY CREEK,U.S. Senate,,,writeins,0,0,0
Kittias,44-WESTSIDE (vbm),U.S. Senate,,,writeins,0,0,0
Kittias,45-ROSLYN OUTLYING (vbm),U.S. Senate,,,writeins,0,0,0
Kittias,46-SANDERS,U.S. Senate,,,writeins,0,0,0
Kittias,47-SOUTH CLE ELUM,U.S. Senate,,,writeins,0,0,0
Kittias,48-SOUTH ELLENSBURG,U.S. Senate,,,writeins,0,0,0
Kittias,49-CANYON,U.S. Senate,,,writeins,1,1,0
Kittias,50-SWAUK (vbm),U.S. Senate,,,writeins,0,0,0
Kittias,51-TEANAWAY (vbm),U.S. Senate,,,writeins,0,0,0
Kittias,52-THORP,U.S. Senate,,,writeins,1,1,0
Kittias,53-VANTAGE (vbm),U.S. Senate,,,writeins,0,0,0
Kittias,54-NORTH EAST FAIRVIEW,U.S. Senate,,,writeins,0,0,0
Kittias,55-FAIRVIEW,U.S. Senate,,,writeins,0,0,0
Kittias,56-THRALL,U.S. Senate,,,writeins,1,0,1
Kittias,58-DAMMAN,U.S. Senate,,,writeins,0,0,0
Kittias,59-KACHESS (vbm),U.S. Senate,,,writeins,0,0,0
Kittias,60-KITTITAS 2,U.S. Senate,,,writeins,0,0,0
Kittias,61-ELLENSBURG 25,U.S. Senate,,,writeins,1,1,0
Kittias,62-RONALD (vbm),U.S. Senate,,,writeins,0,0,0
Kittias,99-KITTITAS WA,U.S. Senate,,,writeins,0,0,0
Kittias,1-CLE ELUM 1,U.S. House,4,D,Richard Wright,68,51,17
Kittias,2-CLE ELUM 2,U.S. House,4,D,Richard Wright,67,44,23
Kittias,3-CLE ELUM 3,U.S. House,4,D,Richard Wright,32,25,7
Kittias,4-CLE ELUM 4,U.S. House,4,D,Richard Wright,83,48,35
Kittias,5-DENMARK,U.S. House,4,D,Richard Wright,127,110,17
Kittias,6-EAST SANDERS,U.S. House,4,D,Richard Wright,99,73,26
Kittias,7-EASTON,U.S. House,4,D,Richard Wright,117,103,14
Kittias,8-ELLENSBURG 1,U.S. House,4,D,Richard Wright,48,34,14
Kittias,9-ELLENSBURG 2,U.S. House,4,D,Richard Wright,82,51,31
Kittias,10-ELLENSBURG 3,U.S. House,4,D,Richard Wright,22,12,10
Kittias,11-ELLENSBURG 4,U.S. House,4,D,Richard Wright,52,29,23
Kittias,12-ELLENSBURG 5,U.S. House,4,D,Richard Wright,61,42,19
Kittias,13-ELLENSBURG 6,U.S. House,4,D,Richard Wright,46,37,9
Kittias,14-ELLENSBURG 7,U.S. House,4,D,Richard Wright,46,34,12
Kittias,15-ELLENSBURG 8,U.S. House,4,D,Richard Wright,57,34,23
Kittias,16-ELLENSBURG 9,U.S. House,4,D,Richard Wright,60,36,24
Kittias,17-ELLENSBURG 10,U.S. House,4,D,Richard Wright,90,48,42
Kittias,18-ELLENSBURG 11,U.S. House,4,D,Richard Wright,101,63,38
Kittias,19-ELLENSBURG 12,U.S. House,4,D,Richard Wright,99,68,31
Kittias,20-ELLENSBURG 13,U.S. House,4,D,Richard Wright,84,51,33
Kittias,21-ELLENSBURG 14,U.S. House,4,D,Richard Wright,72,42,30
Kittias,22-ELLENSBURG 15,U.S. House,4,D,Richard Wright,140,95,45
Kittias,23-ELLENSBURG 16,U.S. House,4,D,Richard Wright,85,66,19
Kittias,24-ELLENSBURG 17,U.S. House,4,D,Richard Wright,93,64,29
Kittias,25-ELLENSBURG 18,U.S. House,4,D,Richard Wright,17,10,7
Kittias,26-ELLENSBURG 19,U.S. House,4,D,Richard Wright,175,122,53
Kittias,27-ELLENSBURG 20,U.S. House,4,D,Richard Wright,67,44,23
Kittias,28-ELLENSBURG 21,U.S. House,4,D,Richard Wright,77,64,13
Kittias,29-ELLENSBURG 22,U.S. House,4,D,Richard Wright,93,63,30
Kittias,30-ELLENSBURG 23,U.S. House,4,D,Richard Wright,147,123,24
Kittias,31-ELLENSBURG 24,U.S. House,4,D,Richard Wright,166,129,37
Kittias,32-HYAK (vbm),U.S. House,4,D,Richard Wright,50,0,50
Kittias,33-KITTITAS 1,U.S. House,4,D,Richard Wright,59,48,11
Kittias,34-MANASTASH,U.S. House,4,D,Richard Wright,139,97,42
Kittias,35-MOUNTAIN (vbm),U.S. House,4,D,Richard Wright,62,0,62
Kittias,36-NORTH CENTRAL,U.S. House,4,D,Richard Wright,130,95,35
Kittias,37-NORTH ELLENSBURG,U.S. House,4,D,Richard Wright,121,91,30
Kittias,38-PARK,U.S. House,4,D,Richard Wright,93,87,6
Kittias,39-PEOH POINT,U.S. House,4,D,Richard Wright,104,80,24
Kittias,40-RIDGEWAY,U.S. House,4,D,Richard Wright,199,148,51
Kittias,41-ROSLYN 1,U.S. House,4,D,Richard Wright,124,95,29
Kittias,42-ROSLYN 2,U.S. House,4,D,Richard Wright,129,103,26
Kittias,43-DRY CREEK,U.S. House,4,D,Richard Wright,147,127,20
Kittias,44-WESTSIDE (vbm),U.S. House,4,D,Richard Wright,156,0,156
Kittias,45-ROSLYN OUTLYING (vbm),U.S. House,4,D,Richard Wright,9,0,9
Kittias,46-SANDERS,U.S. House,4,D,Richard Wright,64,51,13
Kittias,47-SOUTH CLE ELUM,U.S. House,4,D,Richard Wright,74,52,22
Kittias,48-SOUTH ELLENSBURG,U.S. House,4,D,Richard Wright,175,119,56
Kittias,49-CANYON,U.S. House,4,D,Richard Wright,33,29,4
Kittias,50-SWAUK (vbm),U.S. House,4,D,Richard Wright,44,0,44
Kittias,51-TEANAWAY (vbm),U.S. House,4,D,Richard Wright,97,0,97
Kittias,52-THORP,U.S. House,4,D,Richard Wright,129,114,15
Kittias,53-VANTAGE (vbm),U.S. House,4,D,Richard Wright,12,0,12
Kittias,54-NORTH EAST FAIRVIEW,U.S. House,4,D,Richard Wright,85,66,19
Kittias,55-FAIRVIEW,U.S. House,4,D,Richard Wright,111,89,22
Kittias,56-THRALL,U.S. House,4,D,Richard Wright,92,72,20
Kittias,58-DAMMAN,U.S. House,4,D,Richard Wright,120,94,26
Kittias,59-KACHESS (vbm),U.S. House,4,D,Richard Wright,53,0,53
Kittias,60-KITTITAS 2,U.S. House,4,D,Richard Wright,62,54,8
Kittias,61-ELLENSBURG 25,U.S. House,4,D,Richard Wright,119,88,31
Kittias,62-RONALD (vbm),U.S. House,4,D,Richard Wright,58,0,58
Kittias,99-KITTITAS WA,U.S. House,4,D,Richard Wright,5423,0,0
Kittias,1-CLE ELUM 1,U.S. House,4,R,Doc Hastings,100,72,28
Kittias,2-CLE ELUM 2,U.S. House,4,R,Doc Hastings,70,47,23
Kittias,3-CLE ELUM 3,U.S. House,4,R,Doc Hastings,39,24,15
Kittias,4-CLE ELUM 4,U.S. House,4,R,Doc Hastings,134,98,36
Kittias,5-DENMARK,U.S. House,4,R,Doc Hastings,276,219,57
Kittias,6-EAST SANDERS,U.S. House,4,R,Doc Hastings,201,157,44
Kittias,7-EASTON,U.S. House,4,R,Doc Hastings,202,172,30
Kittias,8-ELLENSBURG 1,U.S. House,4,R,Doc Hastings,18,13,5
Kittias,9-ELLENSBURG 2,U.S. House,4,R,Doc Hastings,18,12,6
Kittias,10-ELLENSBURG 3,U.S. House,4,R,Doc Hastings,15,8,7
Kittias,11-ELLENSBURG 4,U.S. House,4,R,Doc Hastings,35,28,7
Kittias,12-ELLENSBURG 5,U.S. House,4,R,Doc Hastings,47,29,18
Kittias,13-ELLENSBURG 6,U.S. House,4,R,Doc Hastings,28,18,10
Kittias,14-ELLENSBURG 7,U.S. House,4,R,Doc Hastings,29,18,11
Kittias,15-ELLENSBURG 8,U.S. House,4,R,Doc Hastings,53,37,16
Kittias,16-ELLENSBURG 9,U.S. House,4,R,Doc Hastings,28,13,15
Kittias,17-ELLENSBURG 10,U.S. House,4,R,Doc Hastings,55,32,23
Kittias,18-ELLENSBURG 11,U.S. House,4,R,Doc Hastings,59,41,18
Kittias,19-ELLENSBURG 12,U.S. House,4,R,Doc Hastings,53,45,8
Kittias,20-ELLENSBURG 13,U.S. House,4,R,Doc Hastings,50,40,10
Kittias,21-ELLENSBURG 14,U.S. House,4,R,Doc Hastings,60,43,17
Kittias,22-ELLENSBURG 15,U.S. House,4,R,Doc Hastings,150,99,51
Kittias,23-ELLENSBURG 16,U.S. House,4,R,Doc Hastings,39,25,14
Kittias,24-ELLENSBURG 17,U.S. House,4,R,Doc Hastings,79,60,19
Kittias,25-ELLENSBURG 18,U.S. House,4,R,Doc Hastings,11,6,5
Kittias,26-ELLENSBURG 19,U.S. House,4,R,Doc Hastings,133,104,29
Kittias,27-ELLENSBURG 20,U.S. House,4,R,Doc Hastings,43,26,17
Kittias,28-ELLENSBURG 21,U.S. House,4,R,Doc Hastings,56,46,10
Kittias,29-ELLENSBURG 22,U.S. House,4,R,Doc Hastings,103,70,33
Kittias,30-ELLENSBURG 23,U.S. House,4,R,Doc Hastings,116,93,23
Kittias,31-ELLENSBURG 24,U.S. House,4,R,Doc Hastings,164,121,43
Kittias,32-HYAK (vbm),U.S. House,4,R,Doc Hastings,55,0,55
Kittias,33-KITTITAS 1,U.S. House,4,R,Doc Hastings,73,57,16
Kittias,34-MANASTASH,U.S. House,4,R,Doc Hastings,147,123,24
Kittias,35-MOUNTAIN (vbm),U.S. House,4,R,Doc Hastings,77,0,77
Kittias,36-NORTH CENTRAL,U.S. House,4,R,Doc Hastings,224,172,52
Kittias,37-NORTH ELLENSBURG,U.S. House,4,R,Doc Hastings,163,126,37
Kittias,38-PARK,U.S. House,4,R,Doc Hastings,229,189,40
Kittias,39-PEOH POINT,U.S. House,4,R,Doc Hastings,207,174,33
Kittias,40-RIDGEWAY,U.S. House,4,R,Doc Hastings,314,252,62
Kittias,41-ROSLYN 1,U.S. House,4,R,Doc Hastings,74,51,23
Kittias,42-ROSLYN 2,U.S. House,4,R,Doc Hastings,72,59,13
Kittias,43-DRY CREEK,U.S. House,4,R,Doc Hastings,251,196,55
Kittias,44-WESTSIDE (vbm),U.S. House,4,R,Doc Hastings,181,0,181
Kittias,45-ROSLYN OUTLYING (vbm),U.S. House,4,R,Doc Hastings,23,0,23
Kittias,46-SANDERS,U.S. House,4,R,Doc Hastings,96,74,22
Kittias,47-SOUTH CLE ELUM,U.S. House,4,R,Doc Hastings,114,89,25
Kittias,48-SOUTH ELLENSBURG,U.S. House,4,R,Doc Hastings,202,150,52
Kittias,49-CANYON,U.S. House,4,R,Doc Hastings,58,50,8
Kittias,50-SWAUK (vbm),U.S. House,4,R,Doc Hastings,146,0,146
Kittias,51-TEANAWAY (vbm),U.S. House,4,R,Doc Hastings,181,0,181
Kittias,52-THORP,U.S. House,4,R,Doc Hastings,213,184,29
Kittias,53-VANTAGE (vbm),U.S. House,4,R,Doc Hastings,24,0,24
Kittias,54-NORTH EAST FAIRVIEW,U.S. House,4,R,Doc Hastings,128,92,36
Kittias,55-FAIRVIEW,U.S. House,4,R,Doc Hastings,209,166,43
Kittias,56-THRALL,U.S. House,4,R,Doc Hastings,220,181,39
Kittias,58-DAMMAN,U.S. House,4,R,Doc Hastings,203,162,41
Kittias,59-KACHESS (vbm),U.S. House,4,R,Doc Hastings,93,0,93
Kittias,60-KITTITAS 2,U.S. House,4,R,Doc Hastings,103,86,17
Kittias,61-ELLENSBURG 25,U.S. House,4,R,Doc Hastings,115,82,33
Kittias,62-RONALD (vbm),U.S. House,4,R,Doc Hastings,66,0,66
Kittias,99-KITTITAS WA,U.S. House,4,R,Doc Hastings,6725,0,0
Kittias,1-CLE ELUM 1,U.S. House,4,,writeins,2,2,0
Kittias,2-CLE ELUM 2,U.S. House,4,,writeins,0,0,0
Kittias,3-CLE ELUM 3,U.S. House,4,,writeins,0,0,0
Kittias,4-CLE ELUM 4,U.S. House,4,,writeins,0,0,0
Kittias,5-DENMARK,U.S. House,4,,writeins,1,1,0
Kittias,6-EAST SANDERS,U.S. House,4,,writeins,0,0,0
Kittias,7-EASTON,U.S. House,4,,writeins,1,1,0
Kittias,8-ELLENSBURG 1,U.S. House,4,,writeins,0,0,0
Kittias,9-ELLENSBURG 2,U.S. House,4,,writeins,0,0,0
Kittias,10-ELLENSBURG 3,U.S. House,4,,writeins,1,1,0
Kittias,11-ELLENSBURG 4,U.S. House,4,,writeins,0,0,0
Kittias,12-ELLENSBURG 5,U.S. House,4,,writeins,0,0,0
Kittias,13-ELLENSBURG 6,U.S. House,4,,writeins,0,0,0
Kittias,14-ELLENSBURG 7,U.S. House,4,,writeins,0,0,0
Kittias,15-ELLENSBURG 8,U.S. House,4,,writeins,0,0,0
Kittias,16-ELLENSBURG 9,U.S. House,4,,writeins,0,0,0
Kittias,17-ELLENSBURG 10,U.S. House,4,,writeins,0,0,0
Kittias,18-ELLENSBURG 11,U.S. House,4,,writeins,0,0,0
Kittias,19-ELLENSBURG 12,U.S. House,4,,writeins,0,0,0
Kittias,20-ELLENSBURG 13,U.S. House,4,,writeins,0,0,0
Kittias,21-ELLENSBURG 14,U.S. House,4,,writeins,0,0,0
Kittias,22-ELLENSBURG 15,U.S. House,4,,writeins,0,0,0
Kittias,23-ELLENSBURG 16,U.S. House,4,,writeins,0,0,0
Kittias,24-ELLENSBURG 17,U.S. House,4,,writeins,0,0,0
Kittias,25-ELLENSBURG 18,U.S. House,4,,writeins,0,0,0
Kittias,26-ELLENSBURG 19,U.S. House,4,,writeins,0,0,0
Kittias,27-ELLENSBURG 20,U.S. House,4,,writeins,0,0,0
Kittias,28-ELLENSBURG 21,U.S. House,4,,writeins,1,1,0
Kittias,29-ELLENSBURG 22,U.S. House,4,,writeins,1,0,1
Kittias,30-ELLENSBURG 23,U.S. House,4,,writeins,2,1,1
Kittias,31-ELLENSBURG 24,U.S. House,4,,writeins,0,0,0
Kittias,32-HYAK (vbm),U.S. House,4,,writeins,0,0,0
Kittias,33-KITTITAS 1,U.S. House,4,,writeins,0,0,0
Kittias,34-MANASTASH,U.S. House,4,,writeins,2,0,2
Kittias,35-MOUNTAIN (vbm),U.S. House,4,,writeins,0,0,0
Kittias,36-NORTH CENTRAL,U.S. House,4,,writeins,0,0,0
Kittias,37-NORTH ELLENSBURG,U.S. House,4,,writeins,3,3,0
Kittias,38-PARK,U.S. House,4,,writeins,0,0,0
Kittias,39-PEOH POINT,U.S. House,4,,writeins,3,3,0
Kittias,40-RIDGEWAY,U.S. House,4,,writeins,0,0,0
Kittias,41-ROSLYN 1,U.S. House,4,,writeins,1,1,0
Kittias,42-ROSLYN 2,U.S. House,4,,writeins,0,0,0
Kittias,43-DRY CREEK,U.S. House,4,,writeins,0,0,0
Kittias,44-WESTSIDE (vbm),U.S. House,4,,writeins,0,0,0
Kittias,45-ROSLYN OUTLYING (vbm),U.S. House,4,,writeins,0,0,0
Kittias,46-SANDERS,U.S. House,4,,writeins,0,0,0
Kittias,47-SOUTH CLE ELUM,U.S. House,4,,writeins,0,0,0
Kittias,48-SOUTH ELLENSBURG,U.S. House,4,,writeins,1,0,1
Kittias,49-CANYON,U.S. House,4,,writeins,1,1,0
Kittias,50-SWAUK (vbm),U.S. House,4,,writeins,0,0,0
Kittias,51-TEANAWAY (vbm),U.S. House,4,,writeins,0,0,0
Kittias,52-THORP,U.S. House,4,,writeins,0,0,0
Kittias,53-VANTAGE (vbm),U.S. House,4,,writeins,0,0,0
Kittias,54-NORTH EAST FAIRVIEW,U.S. House,4,,writeins,0,0,0
Kittias,55-FAIRVIEW,U.S. House,4,,writeins,0,0,0
Kittias,56-THRALL,U.S. House,4,,writeins,0,0,0
Kittias,58-DAMMAN,U.S. House,4,,writeins,0,0,0
Kittias,59-KACHESS (vbm),U.S. House,4,,writeins,0,0,0
Kittias,60-KITTITAS 2,U.S. House,4,,writeins,1,1,0
Kittias,61-ELLENSBURG 25,U.S. House,4,,writeins,1,1,0
Kittias,62-RONALD (vbm),U.S. House,4,,writeins,0,0,0
Kittias,99-KITTITAS WA,U.S. House,4,,writeins,0,0,0
Kittias,1-CLE ELUM 1,State Senate,13,D,Lisa Bowen,68,52,16
Kittias,2-CLE ELUM 2,State Senate,13,D,Lisa Bowen,62,39,23
Kittias,3-CLE ELUM 3,State Senate,13,D,Lisa Bowen,37,26,11
Kittias,4-CLE ELUM 4,State Senate,13,D,Lisa Bowen,79,50,29
Kittias,5-DENMARK,State Senate,13,D,Lisa Bowen,94,80,14
Kittias,6-EAST SANDERS,State Senate,13,D,Lisa Bowen,83,58,25
Kittias,7-EASTON,State Senate,13,D,Lisa Bowen,128,112,16
Kittias,8-ELLENSBURG 1,State Senate,13,D,Lisa Bowen,48,33,15
Kittias,9-ELLENSBURG 2,State Senate,13,D,Lisa Bowen,65,39,26
Kittias,10-ELLENSBURG 3,State Senate,13,D,Lisa Bowen,17,9,8
Kittias,11-ELLENSBURG 4,State Senate,13,D,Lisa Bowen,42,23,19
Kittias,12-ELLENSBURG 5,State Senate,13,D,Lisa Bowen,56,38,18
Kittias,13-ELLENSBURG 6,State Senate,13,D,Lisa Bowen,39,34,5
Kittias,14-ELLENSBURG 7,State Senate,13,D,Lisa Bowen,36,27,9
Kittias,15-ELLENSBURG 8,State Senate,13,D,Lisa Bowen,54,34,20
Kittias,16-ELLENSBURG 9,State Senate,13,D,Lisa Bowen,46,28,18
Kittias,17-ELLENSBURG 10,State Senate,13,D,Lisa Bowen,79,46,33
Kittias,18-ELLENSBURG 11,State Senate,13,D,Lisa Bowen,85,52,33
Kittias,19-ELLENSBURG 12,State Senate,13,D,Lisa Bowen,83,56,27
Kittias,20-ELLENSBURG 13,State Senate,13,D,Lisa Bowen,67,38,29
Kittias,21-ELLENSBURG 14,State Senate,13,D,Lisa Bowen,53,32,21
Kittias,22-ELLENSBURG 15,State Senate,13,D,Lisa Bowen,111,71,40
Kittias,23-ELLENSBURG 16,State Senate,13,D,Lisa Bowen,72,54,18
Kittias,24-ELLENSBURG 17,State Senate,13,D,Lisa Bowen,81,50,31
Kittias,25-ELLENSBURG 18,State Senate,13,D,Lisa Bowen,10,6,4
Kittias,26-ELLENSBURG 19,State Senate,13,D,Lisa Bowen,140,94,46
Kittias,27-ELLENSBURG 20,State Senate,13,D,Lisa Bowen,62,42,20
Kittias,28-ELLENSBURG 21,State Senate,13,D,Lisa Bowen,70,56,14
Kittias,29-ELLENSBURG 22,State Senate,13,D,Lisa Bowen,86,62,24
Kittias,30-ELLENSBURG 23,State Senate,13,D,Lisa Bowen,125,101,24
Kittias,31-ELLENSBURG 24,State Senate,13,D,Lisa Bowen,121,94,27
Kittias,32-HYAK (vbm),State Senate,13,D,Lisa Bowen,46,0,46
Kittias,33-KITTITAS 1,State Senate,13,D,Lisa Bowen,46,41,5
Kittias,34-MANASTASH,State Senate,13,D,Lisa Bowen,118,90,28
Kittias,35-MOUNTAIN (vbm),State Senate,13,D,Lisa Bowen,62,0,62
Kittias,36-NORTH CENTRAL,State Senate,13,D,Lisa Bowen,105,76,29
Kittias,37-NORTH ELLENSBURG,State Senate,13,D,Lisa Bowen,87,60,27
Kittias,38-PARK,State Senate,13,D,Lisa Bowen,78,70,8
Kittias,39-PEOH POINT,State Senate,13,D,Lisa Bowen,109,88,21
Kittias,40-RIDGEWAY,State Senate,13,D,Lisa Bowen,138,110,28
