firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Pacific,76
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Pend Oreille,19
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Pierce,1130
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,San Juan,29
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Skagit,143
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Skamania,46
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Snohomish,925
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Spokane,408
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Stevens,46
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Thurston,343
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Wahkiakum,26
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Walla Walla,51
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Whatcom,204
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Whitman,23
Don,Hansler,Don Hansler,D,D,Governor,NA,,county,Yakima,354
Don,Hansler,Don Hansler,D,D,Governor,NA,,state,Washington,8636
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Adams,12
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Asotin,24
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Benton,171
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Chelan,55
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Clallam,74
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Clark,740
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Columbia,3
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Cowlitz,232
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Douglas,28
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Ferry,8
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Franklin,40
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Garfield,2
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Grant,67
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Grays Harbor,127
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Island,97
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Jefferson,32
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,King,1620
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Kitsap,426
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Kittitas,35
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Klickitat,37
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Lewis,98
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Lincoln,7
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Mason,92
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Okanogan,76
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Pacific,44
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Pend Oreille,12
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Pierce,969
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,San Juan,15
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Skagit,135
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Skamania,27
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Snohomish,638
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Spokane,331
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Stevens,53
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Thurston,193
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Wahkiakum,16
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Walla Walla,44
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Whatcom,160
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Whitman,18
Scott,Headland,Scott Headland,D,D,Governor,NA,,county,Yakima,225
Scott,Headland,Scott Headland,D,D,Governor,NA,,state,Washington,6983
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Adams,575
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Asotin,1266
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Benton,7186
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Chelan,3938
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Clallam,7236
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Clark,22089
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Columbia,256
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Cowlitz,7986
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Douglas,1720
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Ferry,515
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Franklin,1861
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Garfield,179
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Grant,3079
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Grays Harbor,6817
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Island,7258
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Jefferson,4427
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,King,171816
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Kitsap,23129
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Kittitas,2034
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Klickitat,928
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Lewis,4332
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Lincoln,749
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Mason,5217
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Okanogan,2348
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Pacific,2458
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Pend Oreille,1149
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Pierce,54173
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,San Juan,2276
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Skagit,10126
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Skamania,768
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Snohomish,52670
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Spokane,38272
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Stevens,2347
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Thurston,24882
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Wahkiakum,454
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Walla Walla,2923
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Whatcom,14480
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Whitman,1997
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,county,Yakima,8081
Christine,Gregoire,Christine Gregoire,D,D,Governor,NA,,state,Washington,503997
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Adams,131
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Asotin,234
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Benton,1161
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Chelan,419
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Clallam,442
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Clark,2921
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Columbia,54
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Cowlitz,626
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Douglas,258
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Ferry,104
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Franklin,268
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Garfield,40
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Grant,637
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Grays Harbor,210
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Island,606
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Jefferson,143
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,King,5360
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Kitsap,1759
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Kittitas,196
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Klickitat,119
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Lewis,489
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Lincoln,129
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Mason,271
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Okanogan,409
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Pacific,156
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Pend Oreille,204
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Pierce,3433
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,San Juan,124
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Skagit,680
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Skamania,140
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Snohomish,3099
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Spokane,4305
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Stevens,422
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Thurston,814
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Wahkiakum,26
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Walla Walla,433
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Whatcom,618
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Whitman,320
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,county,Yakima,1343
John W.,"Aiken, Jr.","John W. Aiken, Jr.",R,R,Governor,NA,,state,Washington,33103
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Adams,231
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Asotin,354
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Benton,1582
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Chelan,573
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Clallam,756
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Clark,6040
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Columbia,147
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Cowlitz,1279
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Douglas,419
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Ferry,153
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Franklin,444
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Garfield,79
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Grant,702
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Grays Harbor,371
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Island,999
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Jefferson,263
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,King,4944
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Kitsap,1830
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Kittitas,271
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Klickitat,276
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Lewis,961
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Lincoln,217
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Mason,476
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Okanogan,715
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Pacific,275
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Pend Oreille,345
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Pierce,3317
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,San Juan,170
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Skagit,963
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Skamania,286
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Snohomish,2612
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Spokane,6245
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Stevens,759
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Thurston,1122
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Wahkiakum,83
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Walla Walla,808
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Whatcom,1168
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Whitman,623
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,county,Yakima,1590
Bill,Meyer,Bill Meyer,R,R,Governor,NA,,state,Washington,44448
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Adams,1650
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Asotin,1299
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Benton,15858
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Chelan,6329
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Clallam,7230
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Clark,16181
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Columbia,581
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Cowlitz,3575
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Douglas,3597
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Ferry,1042
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Franklin,3933
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Garfield,349
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Grant,6582
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Grays Harbor,3142
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Island,7244
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Jefferson,3039
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,King,115678
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Kitsap,18777
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Kittitas,4270
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Klickitat,1197
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Lewis,6699
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Lincoln,1846
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Mason,3943
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Okanogan,3895
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Pacific,1171
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Pend Oreille,1409
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Pierce,48193
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,San Juan,1576
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Skagit,9238
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Skamania,642
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Snohomish,41038
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Spokane,40232
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Stevens,4669
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Thurston,16589
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Wahkiakum,203
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Walla Walla,6121
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Whatcom,15016
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Whitman,3592
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,county,Yakima,16701
Dino,Rossi,Dino Rossi,R,R,Governor,NA,,state,Washington,444326
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Adams,4
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Asotin,14
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Benton,85
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Chelan,54
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Clallam,78
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Clark,217
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Columbia,3
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Cowlitz,79
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Douglas,20
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Ferry,11
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Franklin,29
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Garfield,4
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Grant,49
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Grays Harbor,68
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Island,70
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Jefferson,48
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,King,1693
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Kitsap,298
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Kittitas,31
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Klickitat,26
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Lewis,49
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Lincoln,4
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Mason,39
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Okanogan,30
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Pacific,24
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Pend Oreille,25
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Pierce,635
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,San Juan,20
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Skagit,127
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Skamania,10
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Snohomish,732
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Spokane,371
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Stevens,60
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Thurston,167
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Wahkiakum,3
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Walla Walla,26
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Whatcom,340
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Whitman,30
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,county,Yakima,114
Michael,Nelson,Michael Nelson,L,L,Governor,NA,,state,Washington,5687
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Adams,4
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Asotin,11
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Benton,76
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Chelan,71
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Clallam,97
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Clark,222
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Columbia,0
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Cowlitz,75
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Douglas,22
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Ferry,12
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Franklin,19
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Garfield,2
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Grant,39
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Grays Harbor,60
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Island,87
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Jefferson,51
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,King,2888
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Kitsap,417
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Kittitas,37
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Klickitat,26
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Lewis,53
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Lincoln,6
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Mason,57
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Okanogan,33
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Pacific,18
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Pend Oreille,11
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Pierce,798
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,San Juan,22
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Skagit,103
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Skamania,14
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Snohomish,1031
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Spokane,317
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Stevens,32
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Thurston,193
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Wahkiakum,5
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Walla Walla,23
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Whatcom,299
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Whitman,41
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,county,Yakima,110
Ruth,Bennett,Ruth Bennett,L,L,Governor,NA,,state,Washington,7382
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Adams,597
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Asotin,1468
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Benton,7381
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Chelan,4145
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Clallam,8142
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Clark,25463
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Columbia,284
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Cowlitz,9106
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Douglas,1859
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Ferry,522
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Franklin,2338
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Garfield,161
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Grant,3412
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Grays Harbor,7988
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Island,8475
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Jefferson,5731
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,King,226051
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Kitsap,32734
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Kittitas,2598
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Klickitat,1200
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Lewis,4700
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Lincoln,781
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Mason,5877
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Okanogan,2530
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Pacific,2718
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Pend Oreille,1213
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Pierce,71061
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,San Juan,2642
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Skagit,11859
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Skamania,878
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Snohomish,68787
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Spokane,40209
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Stevens,2679
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Thurston,25010
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Wahkiakum,490
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Walla Walla,3287
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Whatcom,17750
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Whitman,2328
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,county,Yakima,10973
Brad,Owen,Brad Owen,D,D,Lt. Governor,NA,,state,Washington,625427
Jim,Wiest,Jim Wiest,R,R,Lt. Governor,NA,,county,Adams,718
Jim,Wiest,Jim Wiest,R,R,Lt. Governor,NA,,county,Asotin,627
Jim,Wiest,Jim Wiest,R,R,Lt. Governor,NA,,county,Benton,3387
Jim,Wiest,Jim Wiest,R,R,Lt. Governor,NA,,county,Chelan,1720
Jim,Wiest,Jim Wiest,R,R,Lt. Governor,NA,,county,Clallam,1844
Jim,Wiest,Jim Wiest,R,R,Lt. Governor,NA,,county,Clark,6609
Jim,Wiest,Jim Wiest,R,R,Lt. Governor,NA,,county,Columbia,230
Jim,Wiest,Jim Wiest,R,R,Lt. Governor,NA,,county,Cowlitz,1686
Jim,Wiest,Jim Wiest,R,R,Lt. Governor,NA,,county,Douglas,1239
