OfficeID	ElectionID	TotalVotes
161	14	14287
142	60	15867
190	114	5736
107	76	10486
209	80	18993
686	15	1104579
212	16	18087
667	57	619409
210	76	13539
208	136	22001
194	58	121188
94	25	34040
132	123	5360
35	3	2140797
126	61	22826
229	42	19385
140	120	3058
234	103	23707
202	67	44630
491	41	1178023
960	115	191815
75	29	20132
84	38	19832
175	116	9360
184	95	20496
685	35	589999
229	54	8426
110	43	21541
123	118	1524
116	79	11906
109	73	15885
103	4	22530
1102	45	801774
5	115	1977
1069	129	79570
160	134	32917
857	112	67480
5	66	3379
101	76	14356
753	61	5080
740	52	19584
191	84	10268
25	93	4816
187	38	33620
955	80	810978
215	123	3927
112	9	18965
75	10	29376
4	29	36085
182	136	18302
196	24	16261
7	58	1036834
204	33	41692
1063	68	265785
179	29	38405
737	67	2653770
637	10	1902482
228	72	2549
119	18	21275
185	46	11416
221	45	19756
82	72	14149
143	80	24841
83	42	16752
94	44	3238
95	14	17729
152	16	22566
160	25	27425
86	35	24003
221	33	34294
209	73	19102
91	51	25749
670	111	8965
462	100	318312
212	42	14007
208	103	53206
428	102	3288
136	10	40255
178	66	17112
199	93	7378
204	57	15329
212	47	36732
220	56	20639
240	120	2969
218	116	7877
204	38	35789
79	3	38086
91	58	15423
168	136	7889
184	76	9178
188	39	21144
169	4	28383
205	3	39330
163	18	20403
162	67	46241
79	15	30676
143	56	38577
208	84	11692
73	112	9423
97	120	2271
109	92	21303
101	83	10530
176	43	11874
171	27	26079
857	81	125280
861	104	58108
180	6	27670
118	59	25836
188	15	42701
685	16	701697
1101	45	803646
127	38	25554
737	44	671291
124	45	16271
91	44	6908
217	63	18917
172	16	19581
1098	92	443320
88	108	6604
1091	63	694089
58	100	12317
94	51	10346
132	54	14467
194	1	17594
123	68	29979
187	69	24490
423	66	44868
198	134	30912
185	15	28489
74	45	8115
128	58	24782
185	3	27239
226	49	20125
160	94	14132
617	22	1500088
35	29	1688500
182	79	14291
75	3	28894
440	61	703359
85	65	9845
84	95	23903
688	31	742433
685	61	413964
146	42	17830
210	43	29035
868	71	106523
867	101	47167
109	66	19475
183	56	18137
138	116	9708
113	29	34800
118	91	11941
166	61	31649
143	136	16439
74	32	9057
221	52	31704
106	92	24088
171	46	17394
90	74	17648
168	27	18736
100	106	1123
184	45	15220
138	97	14568
688	38	763416
111	39	18031
867	94	93361
753	16	5687
71	120	12555
1019	62	779579
124	38	23487
109	123	8833
118	98	10337
197	108	12254
232	80	12074
197	120	13922
225	79	15115
178	59	12040
144	83	14915
96	10	37797
98	136	12527
89	54	14383
71	96	13013
7	25	1789389
88	84	14020
215	116	4844
686	65	237994
97	18	20958
108	20	37563
129	43	18995
985	70	1124631
132	73	19533
106	80	18417
127	81	10317
215	92	34398
235	123	1126
182	72	9135
181	102	23477
188	46	10813
162	41	23007
161	71	12413
85	58	52055
150	39	24413
156	29	33049
868	64	95433
172	47	159851
423	70	52090
91	1	26215
148	115	6062
130	134	38890
230	114	10779
25	20	19624
173	24	24433
58	69	10702
869	134	224085
107	43	22500
126	118	1854
205	60	22415
206	4	42118
94	70	24560
861	59	71688
105	72	2930
166	80	14693
228	15	34077
227	45	16556
686	91	298647
113	10	23848
117	56	15634
112	59	25380
124	31	23196
685	42	539785
689	1	783135
123	61	49375
747	80	33215
189	42	10126
95	67	52138
80	18	16699
864	18	144649
167	31	19291
168	1	11060
181	116	3358
241	116	2170
227	38	30555
175	123	6023
121	114	3380
187	95	23518
173	17	37534
231	84	9842
189	35	23684
172	54	10247
179	3	41810
106	73	16409
177	63	11269
123	42	17270
183	49	18449
121	102	5869
138	66	20007
157	18	34305
416	17	79665
211	27	28766
222	29	45283
221	59	33449
146	16	30725
868	45	131881
205	41	30139
869	15	180802
878	47	1188886
156	48	16089
154	108	640
670	73	10214
90	55	7783
95	71	15309
91	25	33487
94	101	5538
710	16	229892
132	104	5068
216	43	23511
216	66	22658
215	73	18506
194	51	150942
85	39	20530
143	106	748
102	3	45680
144	76	20045
86	9	21289
84	69	17406
230	71	14147
688	64	400112
1038	56	710772
163	63	13229
190	14	13540
72	16	21168
112	49	61998
130	27	11540
155	42	23056
147	45	16632
171	60	17937
878	132	105464
772	67	2859084
189	49	11925
181	66	24213
136	100	33885
129	56	7279
80	25	26712
97	20	37115
170	83	7715
178	92	30223
157	1	26336
232	18	18832
95	54	11673
101	66	24764
94	84	12968
87	57	15885
213	76	11825
118	17	36927
121	47	37513
197	58	36419
105	29	36393
212	106	8184
143	108	951
232	67	48299
123	18	24515
115	9	14971
214	65	7618
502	45	872050
689	41	677060
79	48	18941
71	39	16332
113	38	24163
75	136	17259
231	41	31078
89	4	45479
35	62	1004196
236	114	8900
534	69	507713
685	94	260804
169	106	3610
749	29	48482
71	46	13497
686	98	252198
167	66	9865
960	3	1966459
191	15	27018
215	42	21467
220	84	12106
94	96	9967
79	55	9704
985	20	2461379
155	35	14368
154	65	12561
224	9	17259
138	47	17496
102	93	3053
149	95	49984
172	49	114333
146	56	85592
686	74	391920
103	63	21691
112	42	18818
111	72	13599
909	43	1032264
163	70	22633
126	120	3050
949	66	98316
864	84	80781
181	16	25599
208	3	46103
207	33	27884
748	33	36658
221	134	49045
955	132	105362
225	29	36781
93	76	8087
829	100	381834
686	124	259795
421	4	113197
140	20	47239
973	134	72847
148	29	40563
170	76	16888
156	38	28125
112	92	66228
869	17	235910
174	27	17134
435	51	7982
102	112	5325
198	4	32848
190	45	12995
765	21	135129
178	73	12152
485	26	851524
136	69	44864
164	71	15131
186	134	45585
112	68	28249
160	108	20149
214	46	10284
162	43	14982
850	13	1341657
161	73	13038
156	62	22709
145	48	20194
440	67	2810058
222	31	36414
223	1	18444
35	66	1046186
94	103	4748
100	120	889
95	73	23204
221	92	48221
426	20	88153
181	35	21324
87	95	15531
165	17	40212
412	13	145190
145	79	25264
231	10	32106
225	24	31969
212	136	23580
994	66	24654
213	83	10059
207	66	27588
127	67	62389
35	43	1174442
1041	41	1269674
155	4	35023
137	70	23243
157	27	29282
95	80	15011
96	50	4933
85	48	35858
434	91	5900
867	1	108313
869	136	113298
606	29	1788004
146	25	33504
869	24	128865
189	68	7384
172	80	13917
744	119	8839
88	41	29794
87	71	19161
686	105	186302
140	39	16868
139	9	19979
128	91	11833
58	102	8071
75	81	15431
925	92	443976
864	115	35298
79	62	44075
985	27	1337367
71	65	9919
237	103	10610
138	16	26611
137	46	10591
181	59	14238
170	33	33795
81	52	7106
171	136	14232
154	15	33174
218	16	21093
191	41	18908
417	10	104001
229	44	10159
432	51	13993
79	81	11629
212	49	28452
428	92	5447
194	84	7574
205	100	17841
156	57	17211
91	103	7157
118	54	11968
686	131	243718
190	64	28645
149	38	34242
739	16	9439
117	84	8796
174	46	13935
173	76	12074
82	41	30001
227	134	39916
145	112	8705
166	120	10771
953	33	1543103
119	25	28936
136	50	18610
147	71	22649
211	72	14771
1034	56	936691
208	60	25907
137	20	45746
864	58	142482
92	80	18627
156	81	14952
129	106	7204
82	29	36060
93	50	4284
670	44	14101
83	18	22377
137	27	29206
230	45	20419
677	62	43715
514	17	2181714
603	29	1724680
208	29	37246
214	15	37283
137	39	22154
432	58	15136
989	66	9790
130	53	28758
58	106	7804
192	42	10729
105	3	32563
861	111	44589
179	43	17602
99	17	29519
864	67	312653
669	116	22318
92	73	21842
90	133	4650
157	58	59584
35	112	344240
688	97	372319
142	10	39607
169	56	40881
127	136	20614
178	118	1572
497	36	780273
434	71	6824
960	124	113904
108	79	15875
150	72	17000
196	31	25237
197	1	22230
194	91	36924
204	123	9068
231	15	28422
115	35	13363
73	119	7214
140	70	22520
857	38	224561
175	42	7338
202	17	49821
71	20	44699
91	84	18637
87	38	24508
173	83	6491
103	56	26843
157	65	16031
123	120	5218
863	44	78863
428	111	3211
213	45	14872
435	101	6232
689	48	468733
222	81	19076
104	33	31468
1003	38	28855
159	24	32366
783	43	1121533
864	65	57628
218	35	14138
79	112	19094
181	9	20002
193	80	17334
90	136	29425
168	60	23948
164	14	17800
163	44	10056
1003	62	16602
183	108	1428
753	94	4481
3	106	5572
88	15	39141
685	101	269165
175	16	24387
172	106	2234
688	71	530315
192	4	22508
93	31	29848
868	111	39748
81	71	11526
7	91	399270
861	118	36901
868	123	66724
178	123	3207
125	41	29186
197	27	12935
1009	61	11798
117	115	11249
92	54	16022
112	118	480
449	20	18825
158	35	21760
90	114	2773
119	44	3665
190	71	15461
228	74	11501
230	14	13499
450	66	11111
212	56	23445
865	14	80710
869	74	75506
71	15	32014
858	61	632004
136	43	20577
206	70	24488
406	17	163128
208	10	41766
180	39	17465
238	106	1419
873	120	5358
126	18	27848
202	24	35457
878	106	328732
960	129	169414
163	134	34365
114	58	29788
196	50	22307
109	18	23727
98	16	17078
1023	60	827534
152	61	13986
1088	43	1083804
218	42	16669
154	1	20133
440	94	832483
217	72	7520
35	93	296605
163	51	40882
162	81	14593
97	70	18506
96	100	7113
101	33	41067
878	37	904832
93	24	28108
85	15	36164
225	81	12587
106	106	2897
109	42	18113
228	17	27409
192	68	8123
423	27	62958
83	44	9562
868	104	34783
861	54	89717
142	55	11516
125	48	11070
107	83	13415
160	20	27625
157	84	15306
198	54	4140
861	42	161611
184	59	8812
667	33	1552705
241	123	2887
863	51	191187
97	66	20533
233	114	1642
98	73	14399
669	3	19599
960	98	395464
813	6	1588929
81	67	41577
159	55	11958
94	1	16992
689	103	159741
129	57	10806
744	62	19369
869	81	123634
583	41	1421756
148	105	9143
202	43	23361
115	92	26535
985	96	440558
193	4	26969
124	71	14279
178	9	18092
177	39	19529
215	118	2682
857	95	196917
159	31	29327
872	136	84128
872	10	173056
123	94	86541
167	83	8189
207	116	7210
82	74	14630
143	25	44502
185	29	35448
218	61	22285
203	20	53168
100	44	15688
863	70	140889
435	127	2492
653	4	1703218
73	69	10976
217	65	8324
158	54	8812
175	92	30790
145	3	51201
160	51	32617
670	94	18351
109	49	34308
868	97	92489
136	24	31864
182	81	18569
166	63	36264
864	1	136479
861	61	105632
536	64	588075
227	52	38961
174	72	7043
90	83	11083
670	106	11478
144	33	45917
878	80	796905
160	1	16973
72	66	22988
865	71	109876
94	20	37581
168	10	17956
87	67	65970
102	29	38247
867	108	34271
212	30	21869
220	39	18160
82	48	29579
947	33	10657
686	41	697277
216	76	8676
73	95	12676
118	35	17469
126	44	7657
191	72	5397
869	100	74197
74	39	15536
25	69	6598
240	103	3323
737	20	2300258
130	79	17856
198	136	9971
99	43	20203
34	48	5982
111	15	33684
127	33	27329
194	65	30372
123	70	15134
37	108	194682
208	79	15788
193	35	10956
199	81	13902
857	64	177444
106	63	24237
203	44	14364
795	41	1338505
960	79	730226
148	124	4723
102	17	48108
35	119	160477
116	31	18217
159	74	17037
202	74	16915
115	61	15825
221	9	20565
107	45	19095
109	68	11496
217	46	11661
175	49	24750
390	9	160478
857	69	163196
211	60	13247
105	105	4165
124	67	51866
215	106	5452
109	56	25676
130	84	10778
183	134	44739
127	14	21891
150	41	31155
193	54	8658
123	51	17119
115	42	14989
159	50	12782
130	136	19069
1068	130	38720
861	68	66201
218	92	34613
117	65	4396
857	45	150433
86	18	26544
83	25	34774
94	27	27102
740	66	4358
92	4	38228
90	64	6912
228	41	29612
166	94	42806
82	55	16393
174	103	14523
868	54	74397
175	73	17226
227	71	18297
872	17	209867
985	122	158647
83	134	45601
187	45	10478
126	68	19091
184	52	11600
990	20	15597
861	92	115523
73	43	28982
180	108	2677
175	106	6208
223	6	34946
117	134	28726
84	71	17715
685	25	1040681
105	79	15093
148	48	23906
71	72	4475
202	93	17841
197	91	13207
138	92	17891
205	17	48351
162	48	10401
145	66	15389
178	42	11230
215	68	18905
953	116	327916
191	67	45313
126	63	31337
217	39	24847
145	29	41624
110	45	17345
227	14	11539
686	48	618052
192	118	9098
111	46	11641
136	133	26070
869	67	294147
107	33	27776
108	3	41592
172	4	34441
117	1	13366
198	80	7714
93	133	4142
217	15	31144
235	106	969
91	27	28315
208	112	51224
109	99	8663
163	120	10488
85	41	32286
868	47	158714
112	16	19457
72	42	18664
187	52	21113
685	130	220844
99	100	8273
216	38	31425
434	98	5559
149	49	56719
178	35	16062
177	65	6546
685	44	398040
148	79	18513
162	17	33734
688	14	722415
121	104	4199
106	56	27749
167	33	21471
203	70	27507
197	84	4535
202	100	38965
205	10	31969
204	66	26223
124	14	13123
123	44	11741
58	67	30093
88	60	11896
143	63	33708
184	9	27462
115	118	903
79	29	31197
111	65	6370
127	83	9675
215	49	40674
71	103	8267
129	4	35027
169	120	3768
218	118	4049
224	134	37226
101	14	25161
857	114	51568
127	71	13851
214	72	10228
177	46	12924
89	80	16058
181	92	29661
100	70	26513
667	102	563341
123	25	25118
166	134	17192
440	18	1292302
84	52	12512
109	118	4822
174	136	17711
96	24	28449
867	58	152288
93	114	4521
737	129	173719
187	71	23234
225	74	10184
110	76	10539
685	18	953340
150	15	40656
188	41	28888
109	106	10624
117	32	17286
118	48	36179
126	94	33797
77	108	6028
5	98	4732
73	62	10067
858	125	591718
138	73	20099
861	35	137413
74	59	7185
100	63	11775
160	58	10824
166	44	12821
176	76	5206
112	35	19009
867	51	160174
106	49	25961
72	73	12033
194	15	29727
186	108	2237
90	31	28402
132	80	19714
126	101	7846
73	38	26897
118	9	15357
128	41	27250
194	27	24138
178	16	20690
198	73	18883
116	81	6100
542	97	564279
204	47	23146
101	9	23108
196	133	15175
197	103	9421
1105	36	935484
1076	64	452605
149	68	20802
159	100	13735
160	70	17924
167	14	10654
154	84	7580
155	54	12288
149	114	2940
221	35	23980
220	65	7269
126	96	14043
753	101	3924
99	133	7859
102	69	6684
164	4	31391
1016	62	911827
686	81	652287
577	45	930993
161	80	14414
145	62	22637
188	31	32329
164	16	26166
231	24	26406
152	94	16358
75	118	14613
160	103	26260
196	64	21921
7	98	371756
772	20	2487433
88	10	40532
204	73	26853
93	83	15109
222	38	33222
798	41	1303334
630	6	1609064
194	93	26376
168	100	12739
202	102	32646
184	118	7088
147	9	27807
111	55	11621
667	116	374916
104	16	13018
103	46	8759
112	25	34291
146	39	23472
127	73	11687
155	18	25689
154	48	32152
128	43	26263
230	47	83756
85	74	17451
685	58	553040
867	27	149302
203	72	15284
221	61	45316
130	3	32102
77	65	4833
159	114	5347
94	60	12609
667	92	704654
685	70	803748
103	39	13837
100	103	1174
688	47	614897
108	112	4765
457	69	452473
109	108	6563
440	51	1215748
865	66	155115
178	68	15689
189	1	18024
861	120	67267
186	65	5372
163	46	8674
864	60	109188
230	54	12425
205	43	28270
127	54	11774
136	83	13474
864	48	88027
220	72	7139
97	3	38015
35	38	1397086
7	105	249730
228	81	12544
206	39	18539
163	136	19046
152	101	7759
80	1	16590
79	31	23230
154	41	24346
149	71	22022
235	120	1297
97	27	25643
180	46	12092
179	76	5052
223	15	40686
215	18	23240
222	45	19098
434	48	5915
157	67	60997
197	10	42580
172	56	86847
180	65	7523
188	74	15661
196	83	8468
93	64	4415
737	79	848335
788	42	994710
87	47	32993
103	65	8335
89	18	29350
83	84	11820
204	92	18332
61	16	13829
99	102	9870
985	3	2218802
705	16	243081
152	51	17642
79	38	20526
86	70	21665
160	60	10911
202	133	28963
71	29	42356
94	79	18510
440	44	704718
197	60	27710
111	74	16180
106	134	29456
111	98	7657
764	53	119211
96	136	13923
100	96	7662
189	51	20301
231	17	37633
173	33	23379
739	102	9199
169	70	18708
864	98	65400
181	42	15077
5	18	7273
1003	18	33586
15	18	10879
16	18	11222
17	18	11310
25	18	11560
26	18	11668
33	18	47882
1053	18	43107
58	18	15471
59	18	15629
60	18	15664
434	18	10437
437	18	11044
1057	18	248729
709	18	256631
1058	18	243664
1059	18	241083
719	18	51911
720	18	53495
724	18	5008
1004	18	4060
729	18	10402
730	18	10268
731	18	10178
1113	137	49836
1114	137	51198
700	18	242491
701	18	250096
707	18	248687
1054	18	254222
1055	18	238801
1056	18	242587
160	84	7600
72	18	21814
178	49	26924
4	71	18324
236	116	13838
955	115	178791
686	100	245413
177	72	7496
169	63	26137
161	54	8586
25	116	2521
71	136	12749
100	72	11420
88	17	48668
685	51	587309
104	35	8602
102	95	6387
185	81	12092
159	133	13131
857	128	29450
155	134	38775
140	15	33193
74	68	8686
221	67	61828
864	91	75598
129	66	13836
136	52	17879
108	81	16408
221	68	26403
112	44	12312
412	1	91518
75	45	9851
7	124	106534
90	67	65416
157	15	36620
435	58	8363
204	80	24943
146	1	29213
206	20	46806
205	50	5545
197	41	25109
152	70	29436
136	76	11916
863	1	109676
111	105	9489
90	97	4229
960	131	140545
685	108	149676
79	57	25409
205	76	18918
101	42	21162
60	20	27145
221	94	64171
420	29	136593
74	91	9331
139	16	16272
688	73	735530
223	65	13116
114	41	25502
163	1	21441
737	3	2158985
753	51	6046
1070	127	65443
669	66	12584
108	62	17036
172	63	60451
985	105	281613
395	1	217409
170	9	13002
169	39	16817
675	98	16856
86	1	16014
124	80	12081
188	81	18388
226	84	8281
440	120	377722
152	44	14256
224	54	10499
878	82	313986
196	14	16304
7	48	721243
115	18	15499
73	102	5045
113	71	21502
123	103	4783
686	107	188346
869	31	143898
228	31	28120
3	25	36842
102	43	23871
86	25	38950
128	93	6721
191	24	17019
185	38	22477
435	65	6438
169	20	42669
174	10	35892
85	100	14603
415	20	137221
857	14	102648
193	67	43606
119	1	15568
685	103	146345
224	35	16904
140	46	12749
92	44	8848
173	66	9625
129	102	12359
93	14	22206
82	24	28728
5	29	7954
431	61	7732
130	17	38700
147	35	22615
205	69	21569
75	38	25720
74	98	7915
136	33	33184
212	25	35060
211	55	5706
150	134	42752
649	100	429318
184	92	30499
868	106	85983
137	3	42464
955	58	1029627
129	89	9337
158	4	41002
432	67	18138
739	69	10361
229	1	18767
104	9	10645
124	73	15813
119	27	23923
163	20	33031
101	73	23733
179	38	25947
699	49	309844
125	17	47943
183	84	15859
105	119	4432
199	114	4487
137	136	12713
867	117	19486
861	94	123650
404	18	47476
574	45	917981
145	81	24930
183	72	9689
113	45	11039
59	105	8478
91	60	13032
157	41	29566
215	108	2437
35	69	604153
960	112	356033
205	95	22824
440	101	403231
145	69	14447
86	44	6463
152	25	38864
213	33	32049
207	16	27212
146	58	66575
150	74	15430
206	46	18557
139	35	15371
86	66	25323
58	116	4009
193	44	12506
863	20	265809
869	50	71523
194	74	14434
86	20	57267
417	66	53448
129	63	11489
74	118	5229
25	102	5633
199	90	5282
208	17	47825
96	83	10327
74	72	5876
114	67	42345
960	105	242301
729	67	19192
863	27	171148
104	66	17154
213	9	11927
140	65	25232
71	3	43923
85	81	14198
130	10	26473
139	42	25572
224	4	32331
146	51	100926
79	95	43705
651	21	1403371
96	76	6836
197	3	43893
103	20	29324
156	71	14320
218	18	22291
440	70	1155605
774	116	309208
179	45	13869
184	61	11988
180	15	29380
401	67	204996
191	17	24590
162	57	4046
97	46	6584
108	48	10425
688	54	419051
685	84	387133
163	27	13968
190	47	25864
960	81	711425
118	114	7473
737	29	1768352
699	56	207241
192	134	32850
203	136	15784
691	67	2148075
123	84	11030
186	1	23643
167	73	11322
185	31	27697
166	103	12962
102	62	8205
227	80	14763
237	112	11201
124	54	9210
221	118	8422
629	17	2156836
864	41	185497
861	101	56955
106	108	2916
112	94	47117
111	124	4314
118	68	13630
3	44	9370
190	97	24786
177	15	38534
166	70	13773
189	134	41792
802	37	932536
118	4	29683
97	79	11212
869	57	128671
81	61	15233
91	41	27901
60	66	14220
166	136	7762
740	102	9165
83	67	56679
857	71	135462
209	39	21880
172	108	1731
96	102	4684
140	72	5659
126	1	26170
73	52	10179
194	10	34056
115	68	11691
1083	49	770899
105	112	6860
97	103	1953
211	10	42474
175	56	27165
191	74	13649
184	35	11986
218	49	44297
183	65	8123
1010	83	6500
166	46	9254
435	115	4357
857	134	241937
80	66	17624
868	80	95106
193	21	28139
157	60	47277
148	81	20849
174	55	16214
471	45	763188
93	136	23272
125	43	19808
109	25	30930
878	67	2660817
101	16	23233
227	4	35130
152	18	30726
192	51	13961
867	91	64088
184	54	17211
79	114	15561
108	29	35517
138	106	11702
867	103	35917
165	69	7399
219	14	16646
144	9	27551
116	38	19664
184	42	15481
434	80	10515
913	39	941307
176	45	9438
25	52	11784
241	106	2001
207	92	12690
208	62	31195
117	136	13101
224	80	13835
865	4	203335
189	108	4617
80	84	10304
74	66	21604
693	18	761347
3	101	5936
1004	50	5086
194	17	41597
753	25	9639
160	27	18895
216	71	18202
869	76	99594
100	20	53069
98	80	14735
960	62	781263
547	94	621907
688	104	135982
685	113	164662
406	10	136368
148	112	8704
77	117	2525
17	20	16905
83	1	17297
868	61	88889
230	123	14493
194	41	25971
202	50	16739
146	108	15228
118	81	11250
81	80	13009
143	39	28061
5	48	5227
158	80	18673
220	15	33016
96	133	5586
160	67	36661
97	60	17434
868	66	142618
35	95	809701
126	20	54334
228	24	26745
227	54	6205
167	16	15516
118	57	37749
106	39	15629
97	72	8397
105	69	10724
861	44	107166
633	6	1671095
218	68	18109
123	58	102534
223	84	19515
3	115	4857
73	71	22825
232	70	14948
689	81	643679
857	52	96974
407	4	124310
175	25	42629
219	38	31460
864	15	192634
114	48	17179
35	102	565806
181	118	1644
753	44	4183
25	33	18450
106	58	32670
82	31	26586
227	47	106522
867	60	110082
7	41	1419747
875	69	22864
669	29	18803
219	45	10291
233	116	1397
953	16	1062675
503	62	796309
423	3	95301
193	18	21233
867	84	80309
207	73	12638
205	133	10588
208	43	29481
132	113	3953
88	100	9161
147	54	14479
129	120	6724
77	122	2671
875	93	8047
91	10	31621
89	70	27875
203	27	33779
194	60	87809
202	57	31602
94	3	46474
106	32	21372
232	51	27899
213	134	45960
90	14	27212
960	48	706481
95	4	24099
460	62	712759
85	24	29982
143	58	43089
181	61	21764
202	69	47491
165	43	22464
863	84	79856
864	117	26041
72	25	42841
144	35	25326
84	47	27489
89	66	29788
686	117	340675
109	51	41986
159	64	18490
181	49	35131
163	84	7300
164	54	11867
826	114	224597
178	18	21426
126	66	20215
466	41	1202028
226	1	17061
123	27	22587
225	31	25870
215	56	39355
708	16	250254
102	119	1654
99	95	11431
107	9	18781
171	10	34939
7	131	138669
216	45	18533
126	51	44805
953	92	718251
434	105	5978
196	97	18739
143	46	13864
116	71	10745
180	72	6473
233	123	1353
985	10	1888561
71	48	18822
152	127	3182
484	6	1575465
190	123	8087
105	62	12235
115	94	26115
182	31	32327
88	48	18542
183	15	37687
1	16	2454
119	84	13969
83	136	23439
126	70	19944
164	73	15973
857	97	147061
230	134	33602
865	54	62712
123	20	57818
121	80	16995
737	105	280311
204	16	27641
224	118	18240
155	44	12810
199	57	12333
196	90	7919
202	76	14204
5	112	3051
867	41	187405
203	46	10100
85	17	49574
231	74	6776
232	44	11498
130	67	38028
16	70	13035
144	42	28384
218	94	39732
199	33	37796
212	108	5714
183	39	21546
5	124	2771
74	15	21408
170	66	17824
112	18	21891
225	38	27323
166	27	18334
434	124	4184
100	46	12048
88	74	17141
191	81	9620
163	103	12666
229	84	10066
219	71	12959
215	25	43289
858	131	421964
187	35	23435
166	39	10657
865	80	95525
147	134	49577
960	29	1682750
221	42	18386
686	50	313365
667	73	801778
196	116	10744
148	62	35295
82	81	15608
663	100	411803
953	73	783961
873	119	5931
83	27	26523
869	133	69490
648	21	1435524
159	83	12023
94	29	35391
71	79	14705
137	72	15064
202	83	12188
136	102	44694
144	16	31125
89	44	12041
868	4	202282
208	69	24653
129	33	29671
143	65	15655
214	55	10132
137	79	14602
58	52	13749
5	105	3715
105	43	24762
152	108	4872
730	20	17946
71	98	8289
873	124	4671
161	4	29135
182	38	30033
181	68	16262
106	25	34716
166	20	23025
188	24	30642
187	54	15260
186	84	16505
100	39	20247
1036	56	863762
746	38	33949
686	31	758111
99	69	11075
164	80	14618
226	27	27643
128	17	47716
123	1	16821
230	73	14267
117	15	23012
198	67	54304
231	43	27679
121	61	18814
861	18	147245
116	45	13361
110	71	16093
109	101	6772
132	122	2477
108	95	9403
204	49	18715
178	51	33677
864	43	158164
162	33	24565
146	15	37494
149	47	71532
136	66	19420
145	38	37711
100	98	5422
202	90	17561
1018	62	26019
75	71	9397
91	100	11599
212	58	36373
170	42	30250
197	17	48146
3	51	17840
953	125	290927
111	31	25929
220	55	10978
163	10	33896
126	60	33014
116	66	12659
118	63	39917
218	108	3894
175	134	45756
137	29	36811
432	48	11432
953	101	286874
926	2	1010445
206	3	40339
93	59	3488
219	134	46769
85	50	22857
84	80	16015
110	54	15986
109	84	14847
235	103	974
227	106	19241
136	59	28235
154	24	23482
192	103	12032
112	1	18469
119	10	23638
126	79	14177
737	66	1051564
187	61	13260
77	17	33221
203	79	21045
102	52	5214
129	27	9099
77	41	23246
955	91	431796
7	81	771589
150	81	23204
58	92	15061
74	25	22182
82	133	23045
92	70	25324
129	39	21066
154	17	43346
221	25	45073
193	46	12427
204	25	43649
197	66	21121
955	79	798953
685	41	739119
100	79	18139
143	48	33871
168	83	8026
185	71	19889
142	102	15557
143	72	17210
129	123	8765
230	30	23148
814	11	1603948
94	43	7145
169	65	11173
193	70	18797
194	100	45233
181	18	23909
173	9	20356
468	28	833243
177	55	8169
169	46	14460
205	45	23792
189	27	33334
115	120	2560
127	80	12380
91	69	17021
864	74	77124
209	79	15717
163	29	30642
221	51	53928
213	42	16994
857	111	37570
685	3	1672806
115	108	1484
753	91	4717
867	136	97649
685	27	774780
737	43	1235590
126	103	1929
192	84	10676
117	124	4713
188	38	31931
187	68	14516
84	61	17570
79	136	15221
179	71	17691
230	4	27971
88	24	27669
85	31	29787
861	127	35544
205	33	26947
79	14	16770
868	120	72729
74	44	6580
880	92	476345
3	70	24802
175	108	5393
96	9	17598
1009	58	26861
5	107	4125
80	15	30707
170	16	19149
178	25	37462
1033	58	758943
172	39	14864
688	4	1440791
686	64	299911
152	58	16324
168	76	15620
184	94	32488
737	62	1028703
82	114	10490
94	62	12746
92	39	23364
878	115	163518
228	83	5099
25	92	10534
119	41	27396
187	80	22414
199	123	7314
208	102	21578
202	116	21154
224	120	31712
849	26	824000
428	101	3605
222	14	12529
221	44	11244
102	71	22257
213	35	23344
100	48	6020
212	65	13822
209	72	15666
220	74	8427
227	136	17415
159	97	15522
955	98	381325
440	20	2469852
92	66	25833
90	123	3808
675	62	36725
168	50	13150
112	58	84907
184	68	13725
15	23	22389
147	42	17759
688	61	405692
160	112	30823
80	10	24814
85	83	7901
149	84	16454
166	79	15861
93	9	21084
157	10	46639
868	113	28942
861	51	145956
901	31	1275224
224	18	22577
740	101	9758
169	15	29387
686	90	199500
689	50	368308
744	29	66114
35	52	601946
960	95	397815
114	17	34723
97	29	32316
185	45	14644
221	70	28070
556	63	690551
205	52	7654
184	44	6610
220	100	10173
159	123	8679
241	108	1826
150	31	30478
186	15	36001
222	71	23422
113	35	12102
163	67	47621
79	45	10144
537	97	446344
194	43	25612
167	80	9552
108	38	29281
685	91	281311
35	71	805602
229	27	27955
739	52	19621
223	60	40102
168	45	17658
79	64	34372
129	73	19334
667	125	252914
75	14	11078
217	74	8925
236	123	13478
94	93	7248
857	136	115236
136	9	24280
193	20	42287
172	46	13283
187	94	29059
128	69	14659
166	60	47028
181	108	2889
207	18	20238
173	16	19736
171	76	14507
74	74	6362
861	70	129451
190	4	26152
864	10	220219
416	54	36345
146	65	21966
868	94	119883
145	95	19155
808	25	1652503
166	72	6653
165	102	6747
172	58	124249
146	41	32673
686	83	402304
84	106	10784
92	20	49026
91	50	9093
112	51	87130
106	72	9880
190	54	10178
81	18	13741
74	24	15031
803	33	1536100
85	64	20862
227	67	52708
869	14	114553
187	118	9220
685	134	1768164
88	133	7240
140	29	37323
3	65	5971
74	48	10535
1009	20	64382
212	15	29992
96	59	4568
877	106	16694
686	133	348271
194	50	60061
753	58	7622
172	65	22648
185	14	21951
112	134	32853
215	84	10107
103	15	15365
223	10	43782
