firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Maureen,Walsh,Maureen Walsh,R,R,State Representative District #16,Position #1,,county,Franklin,1372
Maureen,Walsh,Maureen Walsh,R,R,State Representative District #16,Position #1,,county,Walla Walla,4740
Maureen,Walsh,Maureen Walsh,R,R,State Representative District #16,Position #1,,state,Washington,7807
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Benton,938
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Columbia,262
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Franklin,1651
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Walla Walla,3226
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,state,Washington,6077
Sheryl,Cox,Sheryl Cox,R,R,State Representative District #16,Position #2,,county,Benton,727
Sheryl,Cox,Sheryl Cox,R,R,State Representative District #16,Position #2,,county,Columbia,337
Sheryl,Cox,Sheryl Cox,R,R,State Representative District #16,Position #2,,county,Franklin,951
Sheryl,Cox,Sheryl Cox,R,R,State Representative District #16,Position #2,,county,Walla Walla,2627
Sheryl,Cox,Sheryl Cox,R,R,State Representative District #16,Position #2,,state,Washington,4642
Kevin,Young,Kevin Young,R,R,State Representative District #16,Position #2,,county,Benton,1179
Kevin,Young,Kevin Young,R,R,State Representative District #16,Position #2,,county,Columbia,433
Kevin,Young,Kevin Young,R,R,State Representative District #16,Position #2,,county,Franklin,1363
Kevin,Young,Kevin Young,R,R,State Representative District #16,Position #2,,county,Walla Walla,2913
Kevin,Young,Kevin Young,R,R,State Representative District #16,Position #2,,state,Washington,5888
Pat,Campbell,Pat Campbell,D,D,State Representative District #17,Position #1,,county,Clark,4979
Pat,Campbell,Pat Campbell,D,D,State Representative District #17,Position #1,,state,Washington,4979
Jack,Burkman,Jack Burkman,D,D,State Representative District #17,Position #1,,county,Clark,4504
Jack,Burkman,Jack Burkman,D,D,State Representative District #17,Position #1,,state,Washington,4504
Jim,Dunn,Jim Dunn,R,R,State Representative District #17,Position #1,,county,Clark,7727
Jim,Dunn,Jim Dunn,R,R,State Representative District #17,Position #1,,state,Washington,7727
Deb,Wallace,Deb Wallace,D,D,State Representative District #17,Position #2,,county,Clark,9709
Deb,Wallace,Deb Wallace,D,D,State Representative District #17,Position #2,,state,Washington,9709
Paul,Harris,Paul Harris,R,R,State Representative District #17,Position #2,,county,Clark,7692
Paul,Harris,Paul Harris,R,R,State Representative District #17,Position #2,,state,Washington,7692
Jonathan,Fant,Jonathan Fant,D,D,State Representative District #18,Position #1,,county,Clark,8184
Jonathan,Fant,Jonathan Fant,D,D,State Representative District #18,Position #1,,county,Cowlitz,1956
Jonathan,Fant,Jonathan Fant,D,D,State Representative District #18,Position #1,,state,Washington,10140
Richard,Curtis,Richard Curtis,R,R,State Representative District #18,Position #1,,county,Clark,8551
Richard,Curtis,Richard Curtis,R,R,State Representative District #18,Position #1,,county,Cowlitz,1443
Richard,Curtis,Richard Curtis,R,R,State Representative District #18,Position #1,,state,Washington,9994
Julie,McCord,Julie McCord,D,D,State Representative District #18,Position #2,,county,Clark,8438
Julie,McCord,Julie McCord,D,D,State Representative District #18,Position #2,,county,Cowlitz,1969
Julie,McCord,Julie McCord,D,D,State Representative District #18,Position #2,,state,Washington,10407
Ed,Orcutt,Ed Orcutt,R,R,State Representative District #18,Position #2,,county,Clark,8693
Ed,Orcutt,Ed Orcutt,R,R,State Representative District #18,Position #2,,county,Cowlitz,1514
Ed,Orcutt,Ed Orcutt,R,R,State Representative District #18,Position #2,,state,Washington,10207
Dean,A. Takko,Dean A. Takko,D,D,State Representative District #19,Position #1,,county,Cowlitz,6863
Dean,A. Takko,Dean A. Takko,D,D,State Representative District #19,Position #1,,county,Grays Harbor,2805
Dean,A. Takko,Dean A. Takko,D,D,State Representative District #19,Position #1,,county,Pacific,3554
Dean,A. Takko,Dean A. Takko,D,D,State Representative District #19,Position #1,,county,Wahkiakum,705
Dean,A. Takko,Dean A. Takko,D,D,State Representative District #19,Position #1,,state,Washington,13927
Tim,Sutinen,Tim Sutinen,R,R,State Representative District #19,Position #1,,county,Cowlitz,3070
Tim,Sutinen,Tim Sutinen,R,R,State Representative District #19,Position #1,,county,Grays Harbor,813
Tim,Sutinen,Tim Sutinen,R,R,State Representative District #19,Position #1,,county,Pacific,1341
Tim,Sutinen,Tim Sutinen,R,R,State Representative District #19,Position #1,,county,Wahkiakum,283
Tim,Sutinen,Tim Sutinen,R,R,State Representative District #19,Position #1,,state,Washington,5507
Brian,E. Blake,Brian E. Blake,D,D,State Representative District #19,Position #2,,county,Cowlitz,6781
Brian,E. Blake,Brian E. Blake,D,D,State Representative District #19,Position #2,,county,Grays Harbor,2936
Brian,E. Blake,Brian E. Blake,D,D,State Representative District #19,Position #2,,county,Pacific,3560
Brian,E. Blake,Brian E. Blake,D,D,State Representative District #19,Position #2,,county,Wahkiakum,683
Brian,E. Blake,Brian E. Blake,D,D,State Representative District #19,Position #2,,state,Washington,13960
Keath,Huff,Keath Huff,R,R,State Representative District #19,Position #2,,county,Cowlitz,2792
Keath,Huff,Keath Huff,R,R,State Representative District #19,Position #2,,county,Grays Harbor,761
Keath,Huff,Keath Huff,R,R,State Representative District #19,Position #2,,county,Pacific,1287
Keath,Huff,Keath Huff,R,R,State Representative District #19,Position #2,,county,Wahkiakum,269
Keath,Huff,Keath Huff,R,R,State Representative District #19,Position #2,,state,Washington,5109
Mike,Rechner,Mike Rechner,D,D,State Representative District #20,Position #1,,county,Lewis,3462
Mike,Rechner,Mike Rechner,D,D,State Representative District #20,Position #1,,county,Thurston,5098
Mike,Rechner,Mike Rechner,D,D,State Representative District #20,Position #1,,state,Washington,8560
Richard,DeBolt,Richard DeBolt,R,R,State Representative District #20,Position #1,,county,Lewis,8591
Richard,DeBolt,Richard DeBolt,R,R,State Representative District #20,Position #1,,county,Thurston,4360
Richard,DeBolt,Richard DeBolt,R,R,State Representative District #20,Position #1,,state,Washington,12951
Gary,C. Alexander,Gary C. Alexander,R,R,State Representative District #20,Position #2,,county,Lewis,8474
Gary,C. Alexander,Gary C. Alexander,R,R,State Representative District #20,Position #2,,county,Thurston,4239
Gary,C. Alexander,Gary C. Alexander,R,R,State Representative District #20,Position #2,,state,Washington,12713
Paull,H. Shin,Paull H. Shin,D,D,State Senator District #21,,,county,Snohomish,13076
Paull,H. Shin,Paull H. Shin,D,D,State Senator District #21,,,state,Washington,13076
Mary,Helen Roberts,Mary Helen Roberts,D,D,State Representative District #21,Position #1,,county,Snohomish,12645
Mary,Helen Roberts,Mary Helen Roberts,D,D,State Representative District #21,Position #1,,state,Washington,12645
Brian,Sullivan,Brian Sullivan,D,D,State Representative District #21,Position #2,,county,Snohomish,12713
Brian,Sullivan,Brian Sullivan,D,D,State Representative District #21,Position #2,,state,Washington,12713
Brendan W.,Williams,Brendan W. Williams,D,D,State Representative District #22,Position #1,,county,Thurston,16439
Brendan W.,Williams,Brendan W. Williams,D,D,State Representative District #22,Position #1,,state,Washington,16439
Sam,Hunt,Sam Hunt,D,D,State Representative District #22,Position #2,,county,Thurston,16605
Sam,Hunt,Sam Hunt,D,D,State Representative District #22,Position #2,,state,Washington,16605
Kevin,Bonagofski,Kevin Bonagofski,R,R,State Representative District #22,Position #2,,county,Thurston,6508
Kevin,Bonagofski,Kevin Bonagofski,R,R,State Representative District #22,Position #2,,state,Washington,6508
Sherry,Appleton,Sherry Appleton,D,D,State Representative District #23,Position #1,,county,Kitsap,17351
Sherry,Appleton,Sherry Appleton,D,D,State Representative District #23,Position #1,,state,Washington,17351
Earl,Johnson,Earl Johnson,R,R,State Representative District #23,Position #1,,county,Kitsap,8759
Earl,Johnson,Earl Johnson,R,R,State Representative District #23,Position #1,,state,Washington,8759
Christine,Rolfes,Christine Rolfes,D,D,State Representative District #23,Position #2,,county,Kitsap,16813
Christine,Rolfes,Christine Rolfes,D,D,State Representative District #23,Position #2,,state,Washington,16813
Beverly,Woods,Beverly Woods,R,R,State Representative District #23,Position #2,,county,Kitsap,9102
Beverly,Woods,Beverly Woods,R,R,State Representative District #23,Position #2,,state,Washington,9102
Kevin,Van De Wege,Kevin Van De Wege,D,D,State Representative District #24,Position #1,,county,Clallam,7876
Kevin,Van De Wege,Kevin Van De Wege,D,D,State Representative District #24,Position #1,,county,Grays Harbor,3362
Kevin,Van De Wege,Kevin Van De Wege,D,D,State Representative District #24,Position #1,,county,Jefferson,6230
Kevin,Van De Wege,Kevin Van De Wege,D,D,State Representative District #24,Position #1,,state,Washington,17468
Jim,Buck,Jim Buck,R,R,State Representative District #24,Position #1,,county,Clallam,6841
Jim,Buck,Jim Buck,R,R,State Representative District #24,Position #1,,county,Grays Harbor,1835
Jim,Buck,Jim Buck,R,R,State Representative District #24,Position #1,,county,Jefferson,2810
Jim,Buck,Jim Buck,R,R,State Representative District #24,Position #1,,state,Washington,11486
Lynn,Kessler,Lynn Kessler,D,D,State Representative District #24,Position #2,,county,Clallam,8368
Lynn,Kessler,Lynn Kessler,D,D,State Representative District #24,Position #2,,county,Grays Harbor,3845
Lynn,Kessler,Lynn Kessler,D,D,State Representative District #24,Position #2,,county,Jefferson,6878
Lynn,Kessler,Lynn Kessler,D,D,State Representative District #24,Position #2,,state,Washington,19091
Jonathan,E. Bristol,Jonathan E. Bristol,D,D,State Representative District #25,Position #1,,county,Pierce,9915
Jonathan,E. Bristol,Jonathan E. Bristol,D,D,State Representative District #25,Position #1,,state,Washington,9915
Joyce,McDonald,Joyce McDonald,R,R,State Representative District #25,Position #1,,county,Pierce,8191
Joyce,McDonald,Joyce McDonald,R,R,State Representative District #25,Position #1,,state,Washington,8191
Dawn,Morrell,Dawn Morrell,D,D,State Representative District #25,Position #2,,county,Pierce,10728
Dawn,Morrell,Dawn Morrell,D,D,State Representative District #25,Position #2,,state,Washington,10728
Wally,Nash,Wally Nash,R,R,State Representative District #25,Position #2,,county,Pierce,7722
Wally,Nash,Wally Nash,R,R,State Representative District #25,Position #2,,state,Washington,7722
Derek,Kilmer,Derek Kilmer,D,D,State Senator District #26,,,county,Kitsap,7261
Derek,Kilmer,Derek Kilmer,D,D,State Senator District #26,,,county,Pierce,6600
Derek,Kilmer,Derek Kilmer,D,D,State Senator District #26,,,state,Washington,13861
Jim,Hines,Jim Hines,R,R,State Senator District #26,,,county,Kitsap,2419
Jim,Hines,Jim Hines,R,R,State Senator District #26,,,county,Pierce,4290
Jim,Hines,Jim Hines,R,R,State Senator District #26,,,state,Washington,6709
Lois,McMahan,Lois McMahan,R,R,State Senator District #26,,,county,Kitsap,2970
Lois,McMahan,Lois McMahan,R,R,State Senator District #26,,,county,Pierce,3103
Lois,McMahan,Lois McMahan,R,R,State Senator District #26,,,state,Washington,6073
Patricia,Lantz,Patricia Lantz,D,D,State Representative District #26,Position #1,,county,Kitsap,7121
Patricia,Lantz,Patricia Lantz,D,D,State Representative District #26,Position #1,,county,Pierce,6524
Patricia,Lantz,Patricia Lantz,D,D,State Representative District #26,Position #1,,state,Washington,13645
Beckie,Krantz,Beckie Krantz,R,R,State Representative District #26,Position #1,,county,Kitsap,4383
Beckie,Krantz,Beckie Krantz,R,R,State Representative District #26,Position #1,,county,Pierce,6122
Beckie,Krantz,Beckie Krantz,R,R,State Representative District #26,Position #1,,state,Washington,10505
Larry,Seaquist,Larry Seaquist,D,D,State Representative District #26,Position #2,,county,Kitsap,6846
Larry,Seaquist,Larry Seaquist,D,D,State Representative District #26,Position #2,,county,Pierce,6226
Larry,Seaquist,Larry Seaquist,D,D,State Representative District #26,Position #2,,state,Washington,13072
Trent,England,Trent England,R,R,State Representative District #26,Position #2,,county,Kitsap,1931
Trent,England,Trent England,R,R,State Representative District #26,Position #2,,county,Pierce,3693
Trent,England,Trent England,R,R,State Representative District #26,Position #2,,state,Washington,5624
Ron,Boehme,Ron Boehme,R,R,State Representative District #26,Position #2,,county,Kitsap,3378
Ron,Boehme,Ron Boehme,R,R,State Representative District #26,Position #2,,county,Pierce,3209
Ron,Boehme,Ron Boehme,R,R,State Representative District #26,Position #2,,state,Washington,6587
Dennis,Flannigan,Dennis Flannigan,D,D,State Representative District #27,Position #1,,county,Pierce,11831
Dennis,Flannigan,Dennis Flannigan,D,D,State Representative District #27,Position #1,,state,Washington,11831
Stan,Barker,Stan Barker,R,R,State Representative District #27,Position #1,,county,Pierce,4494
Stan,Barker,Stan Barker,R,R,State Representative District #27,Position #1,,state,Washington,4494
Jeannie,Darneille,Jeannie Darneille,D,D,State Representative District #27,Position #2,,county,Pierce,11893
Jeannie,Darneille,Jeannie Darneille,D,D,State Representative District #27,Position #2,,state,Washington,11893
Bret,Edensword,Bret Edensword,R,R,State Representative District #27,Position #2,,county,Pierce,4402
Bret,Edensword,Bret Edensword,R,R,State Representative District #27,Position #2,,state,Washington,4402
Troy,Kelley,Troy Kelley,D,D,State Representative District #28,Position #1,,county,Pierce,9766
Troy,Kelley,Troy Kelley,D,D,State Representative District #28,Position #1,,state,Washington,9766
Don,Anderson,Don Anderson,R,R,State Representative District #28,Position #1,,county,Pierce,4998
Don,Anderson,Don Anderson,R,R,State Representative District #28,Position #1,,state,Washington,4998
Stan,Flemming,Stan Flemming,R,R,State Representative District #28,Position #1,,county,Pierce,4282
Stan,Flemming,Stan Flemming,R,R,State Representative District #28,Position #1,,state,Washington,4282
Tami,Green,Tami Green,D,D,State Representative District #28,Position #2,,county,Pierce,10186
Tami,Green,Tami Green,D,D,State Representative District #28,Position #2,,state,Washington,10186
Bob,Lawrence,Bob Lawrence,R,R,State Representative District #28,Position #2,,county,Pierce,7243
Bob,Lawrence,Bob Lawrence,R,R,State Representative District #28,Position #2,,state,Washington,7243
Jim,Oliver,Jim Oliver,R,R,State Representative District #28,Position #2,,county,Pierce,1745
Jim,Oliver,Jim Oliver,R,R,State Representative District #28,Position #2,,state,Washington,1745
Rosa,Franklin,Rosa Franklin,D,D,State Senator District #29,,,county,Pierce,7889
Rosa,Franklin,Rosa Franklin,D,D,State Senator District #29,,,state,Washington,7889
Steve,Conway,Steve Conway,D,D,State Representative District #29,Position #1,,county,Pierce,7762
Steve,Conway,Steve Conway,D,D,State Representative District #29,Position #1,,state,Washington,7762
Steve,Kirby,Steve Kirby,D,D,State Representative District #29,Position #2,,county,Pierce,7736
Steve,Kirby,Steve Kirby,D,D,State Representative District #29,Position #2,,state,Washington,7736
Tracey,J. Eide,Tracey J. Eide,D,D,State Senator District #30,,,county,King,8381
Tracey,J. Eide,Tracey J. Eide,D,D,State Senator District #30,,,state,Washington,8381
Renee,Maher,Renee Maher,R,R,State Senator District #30,,,county,King,5851
Renee,Maher,Renee Maher,R,R,State Senator District #30,,,state,Washington,5851
Mark,Miloscia,Mark Miloscia,D,D,State Representative District #30,Position #1,,county,King,8217
Mark,Miloscia,Mark Miloscia,D,D,State Representative District #30,Position #1,,state,Washington,8217
Anthony,Kalchik,Anthony Kalchik,R,R,State Representative District #30,Position #1,,county,King,5259
Anthony,Kalchik,Anthony Kalchik,R,R,State Representative District #30,Position #1,,state,Washington,5259
Helen,Stanwell,Helen Stanwell,D,D,State Representative District #30,Position #2,,county,King,7534
Helen,Stanwell,Helen Stanwell,D,D,State Representative District #30,Position #2,,state,Washington,7534
Skip,Priest,Skip Priest,R,R,State Representative District #30,Position #2,,county,King,6006
Skip,Priest,Skip Priest,R,R,State Representative District #30,Position #2,,state,Washington,6006
Yvonne,Ward,Yvonne Ward,D,D,State Senator District #31,,,county,King,3450
Yvonne,Ward,Yvonne Ward,D,D,State Senator District #31,,,county,Pierce,5574
Yvonne,Ward,Yvonne Ward,D,D,State Senator District #31,,,state,Washington,9024
Pam,Roach,Pam Roach,R,R,State Senator District #31,,,county,King,3438
Pam,Roach,Pam Roach,R,R,State Senator District #31,,,county,Pierce,5249
Pam,Roach,Pam Roach,R,R,State Senator District #31,,,state,Washington,8687
Karen,Willard,Karen Willard,D,D,State Representative District #31,Position #1,,county,King,3292
Karen,Willard,Karen Willard,D,D,State Representative District #31,Position #1,,county,Pierce,5426
Karen,Willard,Karen Willard,D,D,State Representative District #31,Position #1,,state,Washington,8718
Dan,Roach,Dan Roach,R,R,State Representative District #31,Position #1,,county,King,3456
Dan,Roach,Dan Roach,R,R,State Representative District #31,Position #1,,county,Pierce,5253
Dan,Roach,Dan Roach,R,R,State Representative District #31,Position #1,,state,Washington,8709
Christopher,Hurst,Christopher Hurst,D,D,State Representative District #31,Position #2,,county,King,3515
Christopher,Hurst,Christopher Hurst,D,D,State Representative District #31,Position #2,,county,Pierce,5585
Christopher,Hurst,Christopher Hurst,D,D,State Representative District #31,Position #2,,state,Washington,9100
Jan,Shabro,Jan Shabro,R,R,State Representative District #31,Position #2,,county,King,3307
Jan,Shabro,Jan Shabro,R,R,State Representative District #31,Position #2,,county,Pierce,5099
Jan,Shabro,Jan Shabro,R,R,State Representative District #31,Position #2,,state,Washington,8406
Chris,Eggen,Chris Eggen,D,D,State Senator District #32,,,county,King,3572
Chris,Eggen,Chris Eggen,D,D,State Senator District #32,,,county,Snohomish,842
Chris,Eggen,Chris Eggen,D,D,State Senator District #32,,,state,Washington,4414
Darlene,Fairley,Darlene Fairley,D,D,State Senator District #32,,,county,King,9527
Darlene,Fairley,Darlene Fairley,D,D,State Senator District #32,,,county,Snohomish,2064
Darlene,Fairley,Darlene Fairley,D,D,State Senator District #32,,,state,Washington,11591
David,Baker,David Baker,R,R,State Senator District #32,,,county,King,4971
David,Baker,David Baker,R,R,State Senator District #32,,,county,Snohomish,1434
David,Baker,David Baker,R,R,State Senator District #32,,,state,Washington,6405
Maralyn,Chase,Maralyn Chase,D,D,State Representative District #32,Position #1,,county,Snohomish,2780
Maralyn,Chase,Maralyn Chase,D,D,State Representative District #32,Position #1,,county,King,11322
Maralyn,Chase,Maralyn Chase,D,D,State Representative District #32,Position #1,,state,Washington,14102
Norine,Federow,Norine Federow,R,R,State Representative District #32,Position #1,,county,King,4449
Norine,Federow,Norine Federow,R,R,State Representative District #32,Position #1,,county,Snohomish,1345
Norine,Federow,Norine Federow,R,R,State Representative District #32,Position #1,,state,Washington,5794
Ruth,Kagi,Ruth Kagi,D,D,State Representative District #32,Position #2,,county,King,11907
Ruth,Kagi,Ruth Kagi,D,D,State Representative District #32,Position #2,,county,Snohomish,2788
Ruth,Kagi,Ruth Kagi,D,D,State Representative District #32,Position #2,,state,Washington,14695
Steve,Gibbs,Steve Gibbs,R,R,State Representative District #32,Position #2,,county,King,4848
Steve,Gibbs,Steve Gibbs,R,R,State Representative District #32,Position #2,,county,Snohomish,1415
Steve,Gibbs,Steve Gibbs,R,R,State Representative District #32,Position #2,,state,Washington,6263
Karen,Keiser,Karen Keiser,D,D,State Senator District #33,,,county,King,8950
Karen,Keiser,Karen Keiser,D,D,State Senator District #33,,,state,Washington,8950
Karen,Steele,Karen Steele,R,R,State Senator District #33,,,county,King,4991
Karen,Steele,Karen Steele,R,R,State Senator District #33,,,state,Washington,4991
Shay,Schual-Berke,Shay Schual-Berke,D,D,State Representative District #33,Position #1,,county,King,8806
Shay,Schual-Berke,Shay Schual-Berke,D,D,State Representative District #33,Position #1,,state,Washington,8806
Mike,Cook,Mike Cook,R,R,State Representative District #33,Position #1,,county,King,4681
Mike,Cook,Mike Cook,R,R,State Representative District #33,Position #1,,state,Washington,4681
Dave,Upthegrove,Dave Upthegrove,D,D,State Representative District #33,Position #2,,county,King,8675
Dave,Upthegrove,Dave Upthegrove,D,D,State Representative District #33,Position #2,,state,Washington,8675
Erik,Poulsen,Erik Poulsen,D,D,State Senator District #34,,,county,King,15279
Erik,Poulsen,Erik Poulsen,D,D,State Senator District #34,,,state,Washington,15279
Eileen,L. Cody,Eileen L. Cody,D,D,State Representative District #34,Position #1,,county,King,14879
Eileen,L. Cody,Eileen L. Cody,D,D,State Representative District #34,Position #1,,state,Washington,14879
Joe,McDermott,Joe McDermott,D,D,State Representative District #34,Position #2,,county,King,15164
Joe,McDermott,Joe McDermott,D,D,State Representative District #34,Position #2,,state,Washington,15164
Savun,Neang,Savun Neang,R,R,State Representative District #34,Position #2,,county,King,3138
Savun,Neang,Savun Neang,R,R,State Representative District #34,Position #2,,state,Washington,3138
Kyle,Taylor Lucas,Kyle Taylor Lucas,D,D,State Senator District #35,,,county,Grays Harbor,715
Kyle,Taylor Lucas,Kyle Taylor Lucas,D,D,State Senator District #35,,,county,Kitsap,2719
Kyle,Taylor Lucas,Kyle Taylor Lucas,D,D,State Senator District #35,,,county,Mason,4062
Kyle,Taylor Lucas,Kyle Taylor Lucas,D,D,State Senator District #35,,,county,Thurston,1656
Kyle,Taylor Lucas,Kyle Taylor Lucas,D,D,State Senator District #35,,,state,Washington,9152
Tim,Sheldon,Tim Sheldon,D,D,State Senator District #35,,,county,Grays Harbor,1151
Tim,Sheldon,Tim Sheldon,D,D,State Senator District #35,,,county,Kitsap,3814
Tim,Sheldon,Tim Sheldon,D,D,State Senator District #35,,,county,Mason,6037
Tim,Sheldon,Tim Sheldon,D,D,State Senator District #35,,,county,Thurston,1153
Tim,Sheldon,Tim Sheldon,D,D,State Senator District #35,,,state,Washington,12155
Mark,E. Shattuck,Mark E. Shattuck,R,R,State Senator District #35,,,county,Grays Harbor,453
Mark,E. Shattuck,Mark E. Shattuck,R,R,State Senator District #35,,,county,Kitsap,2923
Mark,E. Shattuck,Mark E. Shattuck,R,R,State Senator District #35,,,county,Mason,2735
Mark,E. Shattuck,Mark E. Shattuck,R,R,State Senator District #35,,,county,Thurston,771
Mark,E. Shattuck,Mark E. Shattuck,R,R,State Senator District #35,,,state,Washington,6882
Kathy,Haigh,Kathy Haigh,D,D,State Representative District #35,Position #1,,county,Grays Harbor,1460
Kathy,Haigh,Kathy Haigh,D,D,State Representative District #35,Position #1,,county,Kitsap,5608
Kathy,Haigh,Kathy Haigh,D,D,State Representative District #35,Position #1,,county,Mason,7956
Kathy,Haigh,Kathy Haigh,D,D,State Representative District #35,Position #1,,county,Thurston,2240
Kathy,Haigh,Kathy Haigh,D,D,State Representative District #35,Position #1,,state,Washington,17264
Marco,Brown,Marco Brown,R,R,State Representative District #35,Position #1,,county,Grays Harbor,452
Marco,Brown,Marco Brown,R,R,State Representative District #35,Position #1,,county,Kitsap,2960
Marco,Brown,Marco Brown,R,R,State Representative District #35,Position #1,,county,Mason,2614
Marco,Brown,Marco Brown,R,R,State Representative District #35,Position #1,,county,Thurston,751
Marco,Brown,Marco Brown,R,R,State Representative District #35,Position #1,,state,Washington,6777
William (Ike),Eickmeyer,William (IKE) Eickmeyer,D,D,State Representative District #35,Position #2,,county,Grays Harbor,1486
William (Ike),Eickmeyer,William (IKE) Eickmeyer,D,D,State Representative District #35,Position #2,,county,Kitsap,5629
William (Ike),Eickmeyer,William (IKE) Eickmeyer,D,D,State Representative District #35,Position #2,,county,Mason,7550
William (Ike),Eickmeyer,William (IKE) Eickmeyer,D,D,State Representative District #35,Position #2,,county,Thurston,2153
William (Ike),Eickmeyer,William (IKE) Eickmeyer,D,D,State Representative District #35,Position #2,,state,Washington,16818
Randy,Neatherlin,Randy Neatherlin,R,R,State Representative District #35,Position #2,,county,Grays Harbor,470
Randy,Neatherlin,Randy Neatherlin,R,R,State Representative District #35,Position #2,,county,Kitsap,2952
Randy,Neatherlin,Randy Neatherlin,R,R,State Representative District #35,Position #2,,county,Mason,2710
Randy,Neatherlin,Randy Neatherlin,R,R,State Representative District #35,Position #2,,county,Thurston,767
Randy,Neatherlin,Randy Neatherlin,R,R,State Representative District #35,Position #2,,state,Washington,6899
Jeanne,Kohl-Welles,Jeanne Kohl-Welles,D,D,State Senator District #36,,,county,King,18732
Jeanne,Kohl-Welles,Jeanne Kohl-Welles,D,D,State Senator District #36,,,state,Washington,18732
Helen,Sommers,Helen Sommers,D,D,State Representative District #36,Position #1,,county,King,18634
Helen,Sommers,Helen Sommers,D,D,State Representative District #36,Position #1,,state,Washington,18634
Mary,Lou Dickerson,Mary Lou Dickerson,D,D,State Representative District #36,Position #2,,county,King,18712
Mary,Lou Dickerson,Mary Lou Dickerson,D,D,State Representative District #36,Position #2,,state,Washington,18712
Adam,Kline,Adam Kline,D,D,State Senator District #37,,,county,King,13288
Adam,Kline,Adam Kline,D,D,State Senator District #37,,,state,Washington,13288
Sharon,Tomiko Santos,Sharon Tomiko Santos,D,D,State Representative District #37,Position #1,,county,King,13290
Sharon,Tomiko Santos,Sharon Tomiko Santos,D,D,State Representative District #37,Position #1,,state,Washington,13290
Eric,Pettigrew,Eric Pettigrew,D,D,State Representative District #37,Position #2,,county,King,13182
Eric,Pettigrew,Eric Pettigrew,D,D,State Representative District #37,Position #2,,state,Washington,13182
Kwame,Wyking Garrett,Kwame Wyking Garrett,R,R,State Representative District #37,Position #2,,county,King,1176
Kwame,Wyking Garrett,Kwame Wyking Garrett,R,R,State Representative District #37,Position #2,,state,Washington,1176
Jean,Berkey,Jean Berkey,D,D,State Senator District #38,,,county,Snohomish,10009
Jean,Berkey,Jean Berkey,D,D,State Senator District #38,,,state,Washington,10009
John,McCoy,John McCoy,D,D,State Representative District #38,Position #1,,county,Snohomish,9457
John,McCoy,John McCoy,D,D,State Representative District #38,Position #1,,state,Washington,9457
Kim,Halvorson,Kim Halvorson,R,R,State Representative District #38,Position #1,,county,Snohomish,5515
Kim,Halvorson,Kim Halvorson,R,R,State Representative District #38,Position #1,,state,Washington,5515
Mike,Sells,Mike Sells,D,D,State Representative District #38,Position #2,,county,Snohomish,9831
Mike,Sells,Mike Sells,D,D,State Representative District #38,Position #2,,state,Washington,9831
Scott,Olson,Scott Olson,D,D,State Representative District #39,Position #1,,county,King,65
Scott,Olson,Scott Olson,D,D,State Representative District #39,Position #1,,county,Skagit,2115
Scott,Olson,Scott Olson,D,D,State Representative District #39,Position #1,,county,Snohomish,8673
Scott,Olson,Scott Olson,D,D,State Representative District #39,Position #1,,county,Whatcom,6
Scott,Olson,Scott Olson,D,D,State Representative District #39,Position #1,,state,Washington,10859
Dan,Kristiansen,Dan Kristiansen,R,R,State Representative District #39,Position #1,,county,King,34
Dan,Kristiansen,Dan Kristiansen,R,R,State Representative District #39,Position #1,,county,Skagit,2418
Dan,Kristiansen,Dan Kristiansen,R,R,State Representative District #39,Position #1,,county,Snohomish,7637
Dan,Kristiansen,Dan Kristiansen,R,R,State Representative District #39,Position #1,,county,Whatcom,1
Dan,Kristiansen,Dan Kristiansen,R,R,State Representative District #39,Position #1,,state,Washington,10090
Kirk,Pearson,Kirk Pearson,R,R,State Representative District #39,Position #2,,county,King,33
Kirk,Pearson,Kirk Pearson,R,R,State Representative District #39,Position #2,,county,Skagit,2387
Kirk,Pearson,Kirk Pearson,R,R,State Representative District #39,Position #2,,county,Snohomish,7550
Kirk,Pearson,Kirk Pearson,R,R,State Representative District #39,Position #2,,county,Whatcom,1
Kirk,Pearson,Kirk Pearson,R,R,State Representative District #39,Position #2,,state,Washington,9971
Dave,Quall,Dave Quall,D,D,State Representative District #40,Position #1,,county,San Juan,3194
Dave,Quall,Dave Quall,D,D,State Representative District #40,Position #1,,county,Skagit,6515
Dave,Quall,Dave Quall,D,D,State Representative District #40,Position #1,,county,Whatcom,6212
Dave,Quall,Dave Quall,D,D,State Representative District #40,Position #1,,state,Washington,15921
Yoshe,Revelle,Yoshe Revelle,R,R,State Representative District #40,Position #1,,county,San Juan,904
Yoshe,Revelle,Yoshe Revelle,R,R,State Representative District #40,Position #1,,county,Skagit,3868
Yoshe,Revelle,Yoshe Revelle,R,R,State Representative District #40,Position #1,,county,Whatcom,1960
Yoshe,Revelle,Yoshe Revelle,R,R,State Representative District #40,Position #1,,state,Washington,6732
