county,precinct,office,district,party,candidate,total,poll,absentee,vbm
Kittias,1-CLE ELUM 1,U.S. Senate,,R,George Nethercutt,142,69,73,
Kittias,2-CLE ELUM 2,U.S. Senate,,R,George Nethercutt,89,51,38,
Kittias,3-CLE ELUM 3,U.S. Senate,,R,George Nethercutt,48,20,28,
Kittias,4-CLE ELUM 4,U.S. Senate,,R,George Nethercutt,160,90,70,
Kittias,57-CLIFFDELL,U.S. Senate,,R,George Nethercutt,0,,,TRUE
Kittias,58-DAMMAN,U.S. Senate,,R,George Nethercutt,233,141,92,
Kittias,5-DENMARK,U.S. Senate,,R,George Nethercutt,319,162,157,
Kittias,43-DRY CREEK,U.S. Senate,,R,George Nethercutt,280,126,154,
Kittias,6-EAST SANDERS,U.S. Senate,,R,George Nethercutt,234,98,136,
Kittias,7-EASTON,U.S. Senate,,R,George Nethercutt,230,94,136,
Kittias,8-ELLENSBURG 1,U.S. Senate,,R,George Nethercutt,59,32,27,
Kittias,9-ELLENSBURG 2,U.S. Senate,,R,George Nethercutt,49,22,27,
Kittias,10-ELLENSBURG 3,U.S. Senate,,R,George Nethercutt,22,15,7,
Kittias,11-ELLENSBURG 4,U.S. Senate,,R,George Nethercutt,35,19,16,
Kittias,12-ELLENSBURG 5,U.S. Senate,,R,George Nethercutt,79,40,39,
Kittias,13-ELLENSBURG 6,U.S. Senate,,R,George Nethercutt,48,28,20,
Kittias,14-ELLENSBURG 7,U.S. Senate,,R,George Nethercutt,35,20,15,
Kittias,15-ELLENSBURG 8,U.S. Senate,,R,George Nethercutt,56,33,23,
Kittias,16-ELLENSBURG 9,U.S. Senate,,R,George Nethercutt,50,35,15,
Kittias,17-ELLENSBURG 10,U.S. Senate,,R,George Nethercutt,75,43,32,
Kittias,18-ELLENSBURG 11,U.S. Senate,,R,George Nethercutt,98,53,45,
Kittias,19-ELLENSBURG 12,U.S. Senate,,R,George Nethercutt,65,24,41,
Kittias,20-ELLENSBURG 13,U.S. Senate,,R,George Nethercutt,65,39,26,
Kittias,21-ELLENSBURG 14,U.S. Senate,,R,George Nethercutt,68,35,33,
Kittias,22-ELLENSBURG 15,U.S. Senate,,R,George Nethercutt,149,96,53,
Kittias,23-ELLENSBURG 16,U.S. Senate,,R,George Nethercutt,97,65,32,
Kittias,24-ELLENSBURG 17,U.S. Senate,,R,George Nethercutt,202,108,94,
Kittias,25-ELLENSBURG 18,U.S. Senate,,R,George Nethercutt,51,28,23,
Kittias,26-ELLENSBURG 19,U.S. Senate,,R,George Nethercutt,379,210,169,
Kittias,27-ELLENSBURG 20,U.S. Senate,,R,George Nethercutt,57,38,19,
Kittias,28-ELLENSBURG 21,U.S. Senate,,R,George Nethercutt,84,45,39,
Kittias,29-ELLENSBURG 22,U.S. Senate,,R,George Nethercutt,136,78,58,
Kittias,30-ELLENSBURG 23,U.S. Senate,,R,George Nethercutt,145,59,86,
Kittias,31-ELLENSBURG 24,U.S. Senate,,R,George Nethercutt,213,83,130,
Kittias,54-FAIRVIEW,U.S. Senate,,R,George Nethercutt,146,82,64,
Kittias,32-HYAK,U.S. Senate,,R,George Nethercutt,67,67,,TRUE
Kittias,59-KACHESS,U.S. Senate,,R,George Nethercutt,110,110,,TRUE
Kittias,33-KITTITAS 1,U.S. Senate,,R,George Nethercutt,112,77,35,
Kittias,60-KITTITAS 2,U.S. Senate,,R,George Nethercutt,152,104,48,
Kittias,34-MANASTASH,U.S. Senate,,R,George Nethercutt,185,88,97,
Kittias,35-MOUNTAIN,U.S. Senate,,R,George Nethercutt,159,64,95,
Kittias,36-NORTH CENTRAL,U.S. Senate,,R,George Nethercutt,256,127,129,
Kittias,37-NORTH ELLENSBURG,U.S. Senate,,R,George Nethercutt,198,89,109,
Kittias,55-NORTH EAST FAIRVIEW,U.S. Senate,,R,George Nethercutt,242,123,119,
Kittias,38-PARK,U.S. Senate,,R,George Nethercutt,249,138,111,
Kittias,39-PEOH POINT,U.S. Senate,,R,George Nethercutt,343,119,224,
Kittias,40-RIDGEWAY,U.S. Senate,,R,George Nethercutt,329,158,171,
Kittias,41-ROSLYN 1,U.S. Senate,,R,George Nethercutt,84,51,33,
Kittias,42-ROSLYN 2,U.S. Senate,,R,George Nethercutt,106,57,49,
Kittias,45-ROSLYN OUTLYING,U.S. Senate,,R,George Nethercutt,104,104,,TRUE
Kittias,46-SANDERS,U.S. Senate,,R,George Nethercutt,115,61,54,
Kittias,47-SOUTH CLE ELUM,U.S. Senate,,R,George Nethercutt,155,73,82,
Kittias,48-SOUTH ELLENSBURG,U.S. Senate,,R,George Nethercutt,252,141,111,
Kittias,50-SWAUK,U.S. Senate,,R,George Nethercutt,148,148,,
Kittias,51-TEANAWAY,U.S. Senate,,R,George Nethercutt,194,88,106,
Kittias,52-THORP,U.S. Senate,,R,George Nethercutt,272,151,121,
Kittias,56-THRALL,U.S. Senate,,R,George Nethercutt,256,121,135,
Kittias,53-VANTAGE,U.S. Senate,,R,George Nethercutt,28,28,,TRUE
Kittias,999-ABSENTEE,U.S. Senate,,R,George Nethercutt,0,3865,0,
Kittias,,U.S. Senate,,R,George Nethercutt,8381,8367,3879,
Kittias,49-CANYON,U.S. Senate,,L,J Mills,2,2,0,
Kittias,1-CLE ELUM 1,U.S. Senate,,L,J Mills,4,2,2,
Kittias,2-CLE ELUM 2,U.S. Senate,,L,J Mills,3,0,3,
Kittias,3-CLE ELUM 3,U.S. Senate,,L,J Mills,1,1,0,
Kittias,4-CLE ELUM 4,U.S. Senate,,L,J Mills,4,1,3,
Kittias,57-CLIFFDELL,U.S. Senate,,L,J Mills,0,,,TRUE
Kittias,58-DAMMAN,U.S. Senate,,L,J Mills,3,2,1,
Kittias,5-DENMARK,U.S. Senate,,L,J Mills,7,4,3,
Kittias,43-DRY CREEK,U.S. Senate,,L,J Mills,8,4,4,
Kittias,6-EAST SANDERS,U.S. Senate,,L,J Mills,2,1,1,
Kittias,7-EASTON,U.S. Senate,,L,J Mills,2,0,2,
Kittias,8-ELLENSBURG 1,U.S. Senate,,L,J Mills,3,2,1,
Kittias,9-ELLENSBURG 2,U.S. Senate,,L,J Mills,2,1,1,
Kittias,10-ELLENSBURG 3,U.S. Senate,,L,J Mills,1,1,0,
Kittias,11-ELLENSBURG 4,U.S. Senate,,L,J Mills,1,0,1,
Kittias,12-ELLENSBURG 5,U.S. Senate,,L,J Mills,2,2,0,
Kittias,13-ELLENSBURG 6,U.S. Senate,,L,J Mills,4,2,2,
Kittias,14-ELLENSBURG 7,U.S. Senate,,L,J Mills,4,4,0,
Kittias,15-ELLENSBURG 8,U.S. Senate,,L,J Mills,2,0,2,
Kittias,16-ELLENSBURG 9,U.S. Senate,,L,J Mills,4,2,2,
Kittias,17-ELLENSBURG 10,U.S. Senate,,L,J Mills,1,1,0,
Kittias,18-ELLENSBURG 11,U.S. Senate,,L,J Mills,3,2,1,
Kittias,19-ELLENSBURG 12,U.S. Senate,,L,J Mills,0,0,0,
Kittias,20-ELLENSBURG 13,U.S. Senate,,L,J Mills,3,1,2,
Kittias,21-ELLENSBURG 14,U.S. Senate,,L,J Mills,1,1,0,
Kittias,22-ELLENSBURG 15,U.S. Senate,,L,J Mills,2,2,0,
Kittias,23-ELLENSBURG 16,U.S. Senate,,L,J Mills,8,5,3,
Kittias,24-ELLENSBURG 17,U.S. Senate,,L,J Mills,10,5,5,
Kittias,25-ELLENSBURG 18,U.S. Senate,,L,J Mills,3,1,2,
Kittias,26-ELLENSBURG 19,U.S. Senate,,L,J Mills,11,5,6,
Kittias,27-ELLENSBURG 20,U.S. Senate,,L,J Mills,1,1,0,
Kittias,28-ELLENSBURG 21,U.S. Senate,,L,J Mills,4,3,1,
Kittias,29-ELLENSBURG 22,U.S. Senate,,L,J Mills,8,7,1,
Kittias,30-ELLENSBURG 23,U.S. Senate,,L,J Mills,4,4,0,
Kittias,31-ELLENSBURG 24,U.S. Senate,,L,J Mills,4,2,2,
Kittias,54-FAIRVIEW,U.S. Senate,,L,J Mills,7,2,5,
Kittias,32-HYAK,U.S. Senate,,L,J Mills,4,4,,TRUE
Kittias,59-KACHESS,U.S. Senate,,L,J Mills,6,6,,TRUE
Kittias,33-KITTITAS 1,U.S. Senate,,L,J Mills,3,2,1,
Kittias,60-KITTITAS 2,U.S. Senate,,L,J Mills,7,5,2,
Kittias,34-MANASTASH,U.S. Senate,,L,J Mills,7,1,6,
Kittias,35-MOUNTAIN,U.S. Senate,,L,J Mills,6,2,4,
Kittias,36-NORTH CENTRAL,U.S. Senate,,L,J Mills,3,1,2,
Kittias,37-NORTH ELLENSBURG,U.S. Senate,,L,J Mills,4,1,3,
Kittias,55-NORTH EAST FAIRVIEW,U.S. Senate,,L,J Mills,3,3,0,
Kittias,38-PARK,U.S. Senate,,L,J Mills,6,3,3,
Kittias,39-PEOH POINT,U.S. Senate,,L,J Mills,9,2,7,
Kittias,40-RIDGEWAY,U.S. Senate,,L,J Mills,4,4,0,
Kittias,41-ROSLYN 1,U.S. Senate,,L,J Mills,10,5,5,
Kittias,42-ROSLYN 2,U.S. Senate,,L,J Mills,2,2,0,
Kittias,45-ROSLYN OUTLYING,U.S. Senate,,L,J Mills,0,0,,TRUE
Kittias,46-SANDERS,U.S. Senate,,L,J Mills,5,5,0,
Kittias,47-SOUTH CLE ELUM,U.S. Senate,,L,J Mills,6,3,3,
Kittias,48-SOUTH ELLENSBURG,U.S. Senate,,L,J Mills,1,1,0,
Kittias,50-SWAUK,U.S. Senate,,L,J Mills,1,1,,
Kittias,51-TEANAWAY,U.S. Senate,,L,J Mills,4,2,2,
Kittias,52-THORP,U.S. Senate,,L,J Mills,7,2,5,
Kittias,56-THRALL,U.S. Senate,,L,J Mills,3,3,0,
Kittias,53-VANTAGE,U.S. Senate,,L,J Mills,0,0,,TRUE
Kittias,999-ABSENTEE,U.S. Senate,,L,J Mills,0,101,0,
Kittias,,U.S. Senate,,L,J Mills,230,232,99,
Kittias,49-CANYON,U.S. Senate,,G,Mark Wilson,2,1,1,
Kittias,1-CLE ELUM 1,U.S. Senate,,G,Mark Wilson,1,0,1,
Kittias,2-CLE ELUM 2,U.S. Senate,,G,Mark Wilson,0,0,0,
Kittias,3-CLE ELUM 3,U.S. Senate,,G,Mark Wilson,1,1,0,
Kittias,4-CLE ELUM 4,U.S. Senate,,G,Mark Wilson,3,1,2,
Kittias,57-CLIFFDELL,U.S. Senate,,G,Mark Wilson,0,,,TRUE
Kittias,58-DAMMAN,U.S. Senate,,G,Mark Wilson,2,0,2,
Kittias,5-DENMARK,U.S. Senate,,G,Mark Wilson,5,2,3,
Kittias,43-DRY CREEK,U.S. Senate,,G,Mark Wilson,6,3,3,
Kittias,6-EAST SANDERS,U.S. Senate,,G,Mark Wilson,3,0,3,
Kittias,7-EASTON,U.S. Senate,,G,Mark Wilson,2,1,1,
Kittias,8-ELLENSBURG 1,U.S. Senate,,G,Mark Wilson,1,1,0,
Kittias,9-ELLENSBURG 2,U.S. Senate,,G,Mark Wilson,2,1,1,
Kittias,10-ELLENSBURG 3,U.S. Senate,,G,Mark Wilson,0,0,0,
Kittias,11-ELLENSBURG 4,U.S. Senate,,G,Mark Wilson,2,2,0,
Kittias,12-ELLENSBURG 5,U.S. Senate,,G,Mark Wilson,1,1,0,
Kittias,13-ELLENSBURG 6,U.S. Senate,,G,Mark Wilson,1,0,1,
Kittias,14-ELLENSBURG 7,U.S. Senate,,G,Mark Wilson,5,2,3,
Kittias,15-ELLENSBURG 8,U.S. Senate,,G,Mark Wilson,5,1,4,
Kittias,16-ELLENSBURG 9,U.S. Senate,,G,Mark Wilson,1,0,1,
Kittias,17-ELLENSBURG 10,U.S. Senate,,G,Mark Wilson,3,3,0,
Kittias,18-ELLENSBURG 11,U.S. Senate,,G,Mark Wilson,1,1,0,
Kittias,19-ELLENSBURG 12,U.S. Senate,,G,Mark Wilson,0,0,0,
Kittias,20-ELLENSBURG 13,U.S. Senate,,G,Mark Wilson,3,2,1,
Kittias,21-ELLENSBURG 14,U.S. Senate,,G,Mark Wilson,0,0,0,
Kittias,22-ELLENSBURG 15,U.S. Senate,,G,Mark Wilson,3,0,3,
Kittias,23-ELLENSBURG 16,U.S. Senate,,G,Mark Wilson,8,3,5,
Kittias,24-ELLENSBURG 17,U.S. Senate,,G,Mark Wilson,7,4,3,
Kittias,25-ELLENSBURG 18,U.S. Senate,,G,Mark Wilson,2,1,1,
Kittias,26-ELLENSBURG 19,U.S. Senate,,G,Mark Wilson,7,7,0,
Kittias,27-ELLENSBURG 20,U.S. Senate,,G,Mark Wilson,3,0,3,
Kittias,28-ELLENSBURG 21,U.S. Senate,,G,Mark Wilson,4,0,4,
Kittias,29-ELLENSBURG 22,U.S. Senate,,G,Mark Wilson,3,3,0,
Kittias,30-ELLENSBURG 23,U.S. Senate,,G,Mark Wilson,1,0,1,
Kittias,31-ELLENSBURG 24,U.S. Senate,,G,Mark Wilson,7,3,4,
Kittias,54-FAIRVIEW,U.S. Senate,,G,Mark Wilson,2,1,1,
Kittias,32-HYAK,U.S. Senate,,G,Mark Wilson,2,2,,TRUE
Kittias,59-KACHESS,U.S. Senate,,G,Mark Wilson,1,1,,TRUE
Kittias,33-KITTITAS 1,U.S. Senate,,G,Mark Wilson,1,1,0,
Kittias,60-KITTITAS 2,U.S. Senate,,G,Mark Wilson,3,1,2,
Kittias,34-MANASTASH,U.S. Senate,,G,Mark Wilson,4,1,3,
Kittias,35-MOUNTAIN,U.S. Senate,,G,Mark Wilson,3,2,1,
Kittias,36-NORTH CENTRAL,U.S. Senate,,G,Mark Wilson,1,0,1,
Kittias,37-NORTH ELLENSBURG,U.S. Senate,,G,Mark Wilson,2,0,2,
Kittias,55-NORTH EAST FAIRVIEW,U.S. Senate,,G,Mark Wilson,2,0,2,
Kittias,38-PARK,U.S. Senate,,G,Mark Wilson,1,0,1,
Kittias,39-PEOH POINT,U.S. Senate,,G,Mark Wilson,2,1,1,
Kittias,40-RIDGEWAY,U.S. Senate,,G,Mark Wilson,4,3,1,
Kittias,41-ROSLYN 1,U.S. Senate,,G,Mark Wilson,1,1,0,
Kittias,42-ROSLYN 2,U.S. Senate,,G,Mark Wilson,3,2,1,
Kittias,45-ROSLYN OUTLYING,U.S. Senate,,G,Mark Wilson,1,1,,TRUE
Kittias,46-SANDERS,U.S. Senate,,G,Mark Wilson,1,0,1,
Kittias,47-SOUTH CLE ELUM,U.S. Senate,,G,Mark Wilson,1,0,1,
Kittias,48-SOUTH ELLENSBURG,U.S. Senate,,G,Mark Wilson,2,1,1,
Kittias,50-SWAUK,U.S. Senate,,G,Mark Wilson,1,1,,
Kittias,51-TEANAWAY,U.S. Senate,,G,Mark Wilson,1,0,1,
Kittias,52-THORP,U.S. Senate,,G,Mark Wilson,4,2,2,
Kittias,56-THRALL,U.S. Senate,,G,Mark Wilson,3,1,2,
Kittias,53-VANTAGE,U.S. Senate,,G,Mark Wilson,3,3,,TRUE
Kittias,999-ABSENTEE,U.S. Senate,,G,Mark Wilson,0,76,0,
Kittias,,U.S. Senate,,G,Mark Wilson,144,145,75,
Kittias,49-CANYON,U.S. Senate,,,Write-ins,0,0,0,
Kittias,1-CLE ELUM 1,U.S. Senate,,,Write-ins,0,0,0,
Kittias,2-CLE ELUM 2,U.S. Senate,,,Write-ins,0,0,0,
Kittias,3-CLE ELUM 3,U.S. Senate,,,Write-ins,0,0,0,
Kittias,4-CLE ELUM 4,U.S. Senate,,,Write-ins,0,0,0,
Kittias,57-CLIFFDELL,U.S. Senate,,,Write-ins,0,,,TRUE
Kittias,58-DAMMAN,U.S. Senate,,,Write-ins,0,0,0,
Kittias,5-DENMARK,U.S. Senate,,,Write-ins,0,0,0,
Kittias,43-DRY CREEK,U.S. Senate,,,Write-ins,0,0,0,
Kittias,6-EAST SANDERS,U.S. Senate,,,Write-ins,0,0,0,
Kittias,7-EASTON,U.S. Senate,,,Write-ins,0,0,0,
Kittias,8-ELLENSBURG 1,U.S. Senate,,,Write-ins,0,0,0,
Kittias,9-ELLENSBURG 2,U.S. Senate,,,Write-ins,0,0,0,
Kittias,10-ELLENSBURG 3,U.S. Senate,,,Write-ins,0,0,0,
Kittias,11-ELLENSBURG 4,U.S. Senate,,,Write-ins,0,0,0,
Kittias,12-ELLENSBURG 5,U.S. Senate,,,Write-ins,0,0,0,
Kittias,13-ELLENSBURG 6,U.S. Senate,,,Write-ins,0,0,0,
Kittias,14-ELLENSBURG 7,U.S. Senate,,,Write-ins,0,0,0,
Kittias,15-ELLENSBURG 8,U.S. Senate,,,Write-ins,1,0,1,
Kittias,16-ELLENSBURG 9,U.S. Senate,,,Write-ins,0,0,0,
Kittias,17-ELLENSBURG 10,U.S. Senate,,,Write-ins,1,0,1,
Kittias,18-ELLENSBURG 11,U.S. Senate,,,Write-ins,0,0,0,
Kittias,19-ELLENSBURG 12,U.S. Senate,,,Write-ins,0,0,0,
Kittias,20-ELLENSBURG 13,U.S. Senate,,,Write-ins,0,0,0,
Kittias,21-ELLENSBURG 14,U.S. Senate,,,Write-ins,0,0,0,
Kittias,22-ELLENSBURG 15,U.S. Senate,,,Write-ins,0,0,0,
Kittias,23-ELLENSBURG 16,U.S. Senate,,,Write-ins,0,0,0,
Kittias,24-ELLENSBURG 17,U.S. Senate,,,Write-ins,0,0,0,
Kittias,25-ELLENSBURG 18,U.S. Senate,,,Write-ins,0,0,0,
Kittias,26-ELLENSBURG 19,U.S. Senate,,,Write-ins,1,0,1,
Kittias,27-ELLENSBURG 20,U.S. Senate,,,Write-ins,0,0,0,
Kittias,28-ELLENSBURG 21,U.S. Senate,,,Write-ins,1,1,0,
Kittias,29-ELLENSBURG 22,U.S. Senate,,,Write-ins,1,0,1,
Kittias,30-ELLENSBURG 23,U.S. Senate,,,Write-ins,0,0,0,
Kittias,31-ELLENSBURG 24,U.S. Senate,,,Write-ins,3,0,3,
Kittias,54-FAIRVIEW,U.S. Senate,,,Write-ins,0,0,0,
Kittias,32-HYAK,U.S. Senate,,,Write-ins,0,0,,TRUE
Kittias,59-KACHESS,U.S. Senate,,,Write-ins,0,0,,TRUE
Kittias,33-KITTITAS 1,U.S. Senate,,,Write-ins,0,0,0,
Kittias,60-KITTITAS 2,U.S. Senate,,,Write-ins,0,0,0,
Kittias,34-MANASTASH,U.S. Senate,,,Write-ins,0,0,0,
Kittias,35-MOUNTAIN,U.S. Senate,,,Write-ins,0,0,0,
Kittias,36-NORTH CENTRAL,U.S. Senate,,,Write-ins,0,0,0,
Kittias,37-NORTH ELLENSBURG,U.S. Senate,,,Write-ins,0,0,0,
Kittias,55-NORTH EAST FAIRVIEW,U.S. Senate,,,Write-ins,0,0,0,
Kittias,38-PARK,U.S. Senate,,,Write-ins,0,0,0,
Kittias,39-PEOH POINT,U.S. Senate,,,Write-ins,1,0,1,
Kittias,40-RIDGEWAY,U.S. Senate,,,Write-ins,1,1,0,
Kittias,41-ROSLYN 1,U.S. Senate,,,Write-ins,0,0,0,
Kittias,42-ROSLYN 2,U.S. Senate,,,Write-ins,0,0,0,
Kittias,45-ROSLYN OUTLYING,U.S. Senate,,,Write-ins,0,0,,TRUE
Kittias,46-SANDERS,U.S. Senate,,,Write-ins,0,0,0,
Kittias,47-SOUTH CLE ELUM,U.S. Senate,,,Write-ins,0,0,0,
Kittias,48-SOUTH ELLENSBURG,U.S. Senate,,,Write-ins,0,0,0,
Kittias,50-SWAUK,U.S. Senate,,,Write-ins,0,0,,
Kittias,51-TEANAWAY,U.S. Senate,,,Write-ins,0,0,0,
Kittias,52-THORP,U.S. Senate,,,Write-ins,0,0,0,
Kittias,56-THRALL,U.S. Senate,,,Write-ins,0,0,0,
Kittias,53-VANTAGE,U.S. Senate,,,Write-ins,0,0,,TRUE
Kittias,10247-ABSENTEE- 10247,U.S. Senate,,,Write-ins,0,8,0,
Kittias,,U.S. Senate,,,Write-ins,10,10,8,
Kittias,49-CANYON,U.S. House,4,D,Sandy Matheson,44,20,24,
Kittias,1-CLE ELUM 1,U.S. House,4,D,Sandy Matheson,70,33,37,
Kittias,2-CLE ELUM 2,U.S. House,4,D,Sandy Matheson,70,34,36,
Kittias,3-CLE ELUM 3,U.S. House,4,D,Sandy Matheson,35,23,12,
Kittias,4-CLE ELUM 4,U.S. House,4,D,Sandy Matheson,101,52,49,
Kittias,57-CLIFFDELL,U.S. House,4,D,Sandy Matheson,0,,,TRUE
Kittias,58-DAMMAN,U.S. House,4,D,Sandy Matheson,121,68,53,
Kittias,5-DENMARK,U.S. House,4,D,Sandy Matheson,137,66,71,
Kittias,43-DRY CREEK,U.S. House,4,D,Sandy Matheson,160,79,81,
Kittias,6-EAST SANDERS,U.S. House,4,D,Sandy Matheson,128,76,52,
Kittias,7-EASTON,U.S. House,4,D,Sandy Matheson,136,60,76,
Kittias,8-ELLENSBURG 1,U.S. House,4,D,Sandy Matheson,85,40,45,
Kittias,9-ELLENSBURG 2,U.S. House,4,D,Sandy Matheson,96,52,44,
Kittias,10-ELLENSBURG 3,U.S. House,4,D,Sandy Matheson,45,26,19,
Kittias,11-ELLENSBURG 4,U.S. House,4,D,Sandy Matheson,75,44,31,
Kittias,12-ELLENSBURG 5,U.S. House,4,D,Sandy Matheson,90,49,41,
Kittias,13-ELLENSBURG 6,U.S. House,4,D,Sandy Matheson,75,43,32,
Kittias,14-ELLENSBURG 7,U.S. House,4,D,Sandy Matheson,77,42,35,
Kittias,15-ELLENSBURG 8,U.S. House,4,D,Sandy Matheson,87,52,35,
Kittias,16-ELLENSBURG 9,U.S. House,4,D,Sandy Matheson,82,39,43,
Kittias,17-ELLENSBURG 10,U.S. House,4,D,Sandy Matheson,120,69,51,
Kittias,18-ELLENSBURG 11,U.S. House,4,D,Sandy Matheson,112,62,50,
Kittias,19-ELLENSBURG 12,U.S. House,4,D,Sandy Matheson,112,71,41,
Kittias,20-ELLENSBURG 13,U.S. House,4,D,Sandy Matheson,85,51,34,
Kittias,21-ELLENSBURG 14,U.S. House,4,D,Sandy Matheson,83,51,32,
Kittias,22-ELLENSBURG 15,U.S. House,4,D,Sandy Matheson,133,84,49,
Kittias,23-ELLENSBURG 16,U.S. House,4,D,Sandy Matheson,129,75,54,
Kittias,24-ELLENSBURG 17,U.S. House,4,D,Sandy Matheson,192,117,75,
Kittias,25-ELLENSBURG 18,U.S. House,4,D,Sandy Matheson,74,40,34,
Kittias,26-ELLENSBURG 19,U.S. House,4,D,Sandy Matheson,409,220,189,
Kittias,27-ELLENSBURG 20,U.S. House,4,D,Sandy Matheson,87,47,40,
Kittias,28-ELLENSBURG 21,U.S. House,4,D,Sandy Matheson,113,52,61,
Kittias,29-ELLENSBURG 22,U.S. House,4,D,Sandy Matheson,111,63,48,
Kittias,30-ELLENSBURG 23,U.S. House,4,D,Sandy Matheson,165,57,108,
Kittias,31-ELLENSBURG 24,U.S. House,4,D,Sandy Matheson,177,88,89,
Kittias,54-FAIRVIEW,U.S. House,4,D,Sandy Matheson,89,45,44,
Kittias,32-HYAK,U.S. House,4,D,Sandy Matheson,57,57,,TRUE
Kittias,59-KACHESS,U.S. House,4,D,Sandy Matheson,66,66,,TRUE
Kittias,33-KITTITAS 1,U.S. House,4,D,Sandy Matheson,80,46,34,
Kittias,60-KITTITAS 2,U.S. House,4,D,Sandy Matheson,110,64,46,
Kittias,34-MANASTASH,U.S. House,4,D,Sandy Matheson,148,85,63,
Kittias,35-MOUNTAIN,U.S. House,4,D,Sandy Matheson,145,47,98,
Kittias,36-NORTH CENTRAL,U.S. House,4,D,Sandy Matheson,137,66,71,
Kittias,37-NORTH ELLENSBURG,U.S. House,4,D,Sandy Matheson,133,63,70,
Kittias,55-NORTH EAST FAIRVIEW,U.S. House,4,D,Sandy Matheson,120,75,45,
Kittias,38-PARK,U.S. House,4,D,Sandy Matheson,105,56,49,
Kittias,39-PEOH POINT,U.S. House,4,D,Sandy Matheson,195,69,126,
Kittias,40-RIDGEWAY,U.S. House,4,D,Sandy Matheson,188,90,98,
Kittias,41-ROSLYN 1,U.S. House,4,D,Sandy Matheson,154,90,64,
Kittias,42-ROSLYN 2,U.S. House,4,D,Sandy Matheson,139,78,61,
Kittias,45-ROSLYN OUTLYING,U.S. House,4,D,Sandy Matheson,76,76,,TRUE
Kittias,46-SANDERS,U.S. House,4,D,Sandy Matheson,81,45,36,
Kittias,47-SOUTH CLE ELUM,U.S. House,4,D,Sandy Matheson,81,32,49,
Kittias,48-SOUTH ELLENSBURG,U.S. House,4,D,Sandy Matheson,207,123,84,
Kittias,50-SWAUK,U.S. House,4,D,Sandy Matheson,58,58,,
Kittias,51-TEANAWAY,U.S. House,4,D,Sandy Matheson,103,43,60,
Kittias,52-THORP,U.S. House,4,D,Sandy Matheson,151,78,73,
Kittias,56-THRALL,U.S. House,4,D,Sandy Matheson,118,59,59,
Kittias,53-VANTAGE,U.S. House,4,D,Sandy Matheson,12,12,,TRUE
Kittias,999-ABSENTEE,U.S. House,4,D,Sandy Matheson,0,2994,0,
Kittias,,U.S. House,4,D,Sandy Matheson,6569,6562,3001,
Kittias,49-CANYON,U.S. House,4,R,Doc Hastings,79,41,38,
Kittias,1-CLE ELUM 1,U.S. House,4,R,Doc Hastings,167,76,91,
Kittias,2-CLE ELUM 2,U.S. House,4,R,Doc Hastings,101,59,42,
Kittias,3-CLE ELUM 3,U.S. House,4,R,Doc Hastings,67,25,42,
Kittias,4-CLE ELUM 4,U.S. House,4,R,Doc Hastings,189,104,85,
Kittias,57-CLIFFDELL,U.S. House,4,R,Doc Hastings,0,,,TRUE
Kittias,58-DAMMAN,U.S. House,4,R,Doc Hastings,255,145,110,
Kittias,5-DENMARK,U.S. House,4,R,Doc Hastings,314,152,162,
Kittias,43-DRY CREEK,U.S. House,4,R,Doc Hastings,278,120,158,
Kittias,6-EAST SANDERS,U.S. House,4,R,Doc Hastings,244,94,150,
Kittias,7-EASTON,U.S. House,4,R,Doc Hastings,251,98,153,
Kittias,8-ELLENSBURG 1,U.S. House,4,R,Doc Hastings,50,28,22,
Kittias,9-ELLENSBURG 2,U.S. House,4,R,Doc Hastings,55,23,32,
Kittias,10-ELLENSBURG 3,U.S. House,4,R,Doc Hastings,26,17,9,
Kittias,11-ELLENSBURG 4,U.S. House,4,R,Doc Hastings,40,22,18,
Kittias,12-ELLENSBURG 5,U.S. House,4,R,Doc Hastings,80,43,37,
Kittias,13-ELLENSBURG 6,U.S. House,4,R,Doc Hastings,45,26,19,
Kittias,14-ELLENSBURG 7,U.S. House,4,R,Doc Hastings,43,22,21,
Kittias,15-ELLENSBURG 8,U.S. House,4,R,Doc Hastings,56,34,22,
Kittias,16-ELLENSBURG 9,U.S. House,4,R,Doc Hastings,55,39,16,
Kittias,17-ELLENSBURG 10,U.S. House,4,R,Doc Hastings,80,41,39,
Kittias,18-ELLENSBURG 11,U.S. House,4,R,Doc Hastings,111,61,50,
Kittias,19-ELLENSBURG 12,U.S. House,4,R,Doc Hastings,67,19,48,
Kittias,20-ELLENSBURG 13,U.S. House,4,R,Doc Hastings,75,49,26,
Kittias,21-ELLENSBURG 14,U.S. House,4,R,Doc Hastings,74,31,43,
Kittias,22-ELLENSBURG 15,U.S. House,4,R,Doc Hastings,155,98,57,
Kittias,23-ELLENSBURG 16,U.S. House,4,R,Doc Hastings,112,70,42,
Kittias,24-ELLENSBURG 17,U.S. House,4,R,Doc Hastings,201,104,97,
Kittias,25-ELLENSBURG 18,U.S. House,4,R,Doc Hastings,66,39,27,
Kittias,26-ELLENSBURG 19,U.S. House,4,R,Doc Hastings,394,209,185,
Kittias,27-ELLENSBURG 20,U.S. House,4,R,Doc Hastings,62,37,25,
Kittias,28-ELLENSBURG 21,U.S. House,4,R,Doc Hastings,91,48,43,
