firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Pend Oreille,55
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Pierce,962
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,San Juan,49
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Skagit,224
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Skamania,46
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Snohomish,1077
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Spokane,1196
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Stevens,225
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Thurston,376
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Wahkiakum,10
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Walla Walla,148
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Whatcom,430
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Whitman,134
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Yakima,479
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,state,Washington,11753
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Adams,359
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Asotin,595
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Benton,5181
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Chelan,2196
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Clallam,3067
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Clark,10571
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Columbia,160
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Cowlitz,2317
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Douglas,663
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Ferry,266
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Franklin,771
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Garfield,104
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Grant,1753
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Grays Harbor,1737
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Island,3867
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Jefferson,1647
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,King,61989
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Kitsap,9015
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Kittitas,1138
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Klickitat,645
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Lewis,2153
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Lincoln,487
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Mason,1805
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Okanogan,1306
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Pacific,626
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Pend Oreille,544
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Pierce,17122
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,San Juan,874
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Skagit,3291
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Skamania,331
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Snohomish,15385
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Spokane,19035
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Stevens,2008
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Thurston,6439
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Wahkiakum,129
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Walla Walla,1820
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Whatcom,3904
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Whitman,1463
John,McCain,John McCain,R,R,President - Republican Primary,NA,,county,Yakima,4338
John,McCain,John McCain,R,R,President - Republican Primary,NA,,state,Washington,191101
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Adams,7
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Asotin,4
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Benton,46
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Chelan,10
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Clallam,34
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Clark,103
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Columbia,2
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Cowlitz,49
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Douglas,11
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Ferry,9
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Franklin,16
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Garfield,1
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Grant,21
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Grays Harbor,40
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Island,15
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Jefferson,4
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,King,207
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Kitsap,79
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Kittitas,4
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Klickitat,5
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Lewis,34
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Lincoln,6
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Mason,15
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Okanogan,15
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Pacific,15
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Pend Oreille,2
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Pierce,161
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,San Juan,8
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Skagit,22
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Skamania,6
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Snohomish,143
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Spokane,53
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Stevens,20
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Thurston,72
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Wahkiakum,1
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Walla Walla,14
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Whatcom,80
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Whitman,8
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,county,Yakima,59
Gary,Bauer,Gary Bauer,R,R,President - Unaffiliated Primary,NA,,state,Washington,1401
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Adams,119
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Asotin,93
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Benton,906
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Chelan,618
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Clallam,1273
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Clark,2814
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Columbia,62
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Cowlitz,1093
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Douglas,318
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Ferry,121
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Franklin,299
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Garfield,47
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Grant,493
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Grays Harbor,995
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Island,931
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Jefferson,511
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,King,24482
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Kitsap,3735
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Kittitas,293
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Klickitat,137
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Lewis,878
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Lincoln,111
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Mason,652
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Okanogan,485
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Pacific,443
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Pend Oreille,121
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Pierce,7289
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,San Juan,395
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Skagit,1173
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Skamania,131
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Snohomish,6924
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Spokane,2374
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Stevens,238
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Thurston,4153
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Wahkiakum,71
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Walla Walla,394
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Whatcom,2449
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Whitman,405
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,county,Yakima,1326
Bill,Bradley,Bill Bradley,D,D,President - Unaffiliated Primary,NA,,state,Washington,69352
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Adams,764
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Asotin,267
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Benton,3985
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Chelan,2081
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Clallam,2685
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Clark,4552
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Columbia,317
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Cowlitz,2306
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Douglas,1394
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Ferry,384
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Franklin,1822
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Garfield,209
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Grant,2244
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Grays Harbor,1922
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Island,1117
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Jefferson,610
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,King,18075
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Kitsap,7299
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Kittitas,651
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Klickitat,377
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Lewis,2886
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Lincoln,488
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Mason,1243
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Okanogan,1457
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Pacific,673
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Pend Oreille,361
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Pierce,16414
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,San Juan,248
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Skagit,2006
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Skamania,272
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Snohomish,11493
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Spokane,4567
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Stevens,826
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Thurston,7116
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Wahkiakum,197
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Walla Walla,1599
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Whatcom,4916
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Whitman,1100
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,county,Yakima,7311
George W.,Bush,George W. Bush,R,R,President - Unaffiliated Primary,NA,,state,Washington,118234
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Adams,14
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Asotin,5
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Benton,85
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Chelan,26
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Clallam,121
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Clark,202
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Columbia,3
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Cowlitz,97
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Douglas,16
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Ferry,8
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Franklin,35
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Garfield,3
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Grant,34
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Grays Harbor,61
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Island,60
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Jefferson,23
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,King,583
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Kitsap,168
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Kittitas,22
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Klickitat,10
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Lewis,94
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Lincoln,9
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Mason,38
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Okanogan,49
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Pacific,31
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Pend Oreille,10
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Pierce,529
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,San Juan,6
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Skagit,52
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Skamania,5
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Snohomish,334
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Spokane,118
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Stevens,31
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Thurston,208
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Wahkiakum,9
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Walla Walla,29
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Whatcom,94
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Whitman,16
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,county,Yakima,149
Steve,Forbes,Steve Forbes,R,R,President - Unaffiliated Primary,NA,,state,Washington,3387
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Adams,232
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Asotin,95
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Benton,1480
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Chelan,869
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Clallam,1973
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Clark,4222
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Columbia,90
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Cowlitz,2151
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Douglas,509
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Ferry,154
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Franklin,764
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Garfield,42
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Grant,858
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Grays Harbor,1637
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Island,1119
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Jefferson,720
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,King,26727
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Kitsap,6705
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Kittitas,387
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Klickitat,211
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Lewis,1364
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Lincoln,173
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Mason,1124
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Okanogan,472
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Pacific,638
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Pend Oreille,166
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Pierce,17660
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,San Juan,331
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Skagit,1587
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Skamania,203
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Snohomish,13075
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Spokane,3293
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Stevens,262
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Thurston,7859
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Wahkiakum,118
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Walla Walla,659
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Whatcom,3525
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Whitman,547
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,county,Yakima,3949
Al,Gore,Al Gore,D,D,President - Unaffiliated Primary,NA,,state,Washington,107950
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Adams,7
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Asotin,2
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Benton,62
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Chelan,12
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Clallam,29
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Clark,80
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Columbia,0
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Cowlitz,51
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Douglas,10
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Ferry,11
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Franklin,21
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Garfield,3
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Grant,23
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Grays Harbor,20
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Island,18
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Jefferson,3
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,King,175
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Kitsap,68
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Kittitas,5
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Klickitat,5
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Lewis,28
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Lincoln,2
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Mason,16
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Okanogan,11
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Pacific,7
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Pend Oreille,5
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Pierce,160
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,San Juan,6
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Skagit,20
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Skamania,1
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Snohomish,94
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Spokane,43
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Stevens,10
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Thurston,96
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Wahkiakum,2
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Walla Walla,10
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Whatcom,57
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Whitman,9
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,county,Yakima,58
Orrin,Hatch,Orrin Hatch,R,R,President - Unaffiliated Primary,NA,,state,Washington,1240
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Adams,41
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Asotin,33
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Benton,238
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Chelan,134
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Clallam,249
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Clark,475
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Columbia,16
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Cowlitz,221
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Douglas,66
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Ferry,58
Alan,Keyes,Alan Keyes,R,R,President - Unaffiliated Primary,NA,,county,Franklin,65
