firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Benton,32396
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Chelan,12279
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Clallam,15879
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Clark,81452
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Columbia,1094
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Cowlitz,20398
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Douglas,5483
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Ferry,1517
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Franklin,7557
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Garfield,620
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Grant,12611
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Grays Harbor,12721
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Island,17879
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Jefferson,8508
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,King,380080
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Kitsap,56818
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Kittitas,7077
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Klickitat,4253
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Lewis,13916
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Lincoln,2712
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Mason,12409
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Okanogan,7078
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Pacific,4638
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Pend Oreille,2887
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Pierce,137207
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,San Juan,4348
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Skagit,24452
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Skamania,2375
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Snohomish,138632
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Spokane,98613
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Stevens,9292
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Thurston,53842
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Wahkiakum,1045
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Walla Walla,11537
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Whatcom,38461
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Whitman,7857
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,county,Yakima,36668
Teresa (Terry),Bergeson,Teresa (Terry) Bergeson,NP,NP,Superintendent of Public Instruction,NA,,state,Washington,1293560
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Adams,1838
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Asotin,2477
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Benton,21321
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Chelan,11692
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Clallam,12310
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Clark,50518
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Columbia,655
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Cowlitz,14673
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Douglas,5781
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Ferry,1138
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Franklin,5635
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Garfield,422
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Grant,9169
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Grays Harbor,11383
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Island,12820
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Jefferson,6879
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,King,325381
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Kitsap,44465
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Kittitas,6397
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Klickitat,2847
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Lewis,12669
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Lincoln,1950
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Mason,8598
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Okanogan,5949
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Pacific,3575
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Pend Oreille,2197
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Pierce,127299
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,San Juan,3494
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Skagit,19024
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Skamania,1678
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Snohomish,109956
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Spokane,69481
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Stevens,6655
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Thurston,43325
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Wahkiakum,675
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Walla Walla,7240
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Whatcom,30876
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Whitman,6283
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,county,Yakima,28187
Judith,Billings,Judith Billings,NP,NP,Superintendent of Public Instruction,NA,,state,Washington,1036912
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Adams,1494
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Asotin,3377
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Benton,21625
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Chelan,10140
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Clallam,15916
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Clark,73022
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Columbia,623
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Cowlitz,21030
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Douglas,4404
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Ferry,1204
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Franklin,5393
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Garfield,356
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Grant,8009
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Grays Harbor,14431
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Island,16629
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Jefferson,10437
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,King,505918
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Kitsap,57996
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Kittitas,6444
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Klickitat,3688
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Lewis,11368
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Lincoln,1736
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Mason,12170
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Okanogan,5781
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Pacific,5083
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Pend Oreille,2334
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Pierce,153367
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,San Juan,5534
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Skagit,24066
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Skamania,2215
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Snohomish,146910
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Spokane,84058
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Stevens,6542
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Thurston,62758
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Wahkiakum,916
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Walla Walla,8127
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Whatcom,42093
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Whitman,7234
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Yakima,29336
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,state,Washington,1393764
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Adams,2944
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Asotin,4145
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Benton,35226
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Chelan,15148
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Clallam,14084
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Clark,70711
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Columbia,1134
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Cowlitz,15507
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Douglas,7224
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Ferry,1563
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Franklin,8554
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Garfield,719
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Grant,14508
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Grays Harbor,9753
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Island,15961
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Jefferson,5681
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,King,248662
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Kitsap,46221
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Kittitas,7258
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Klickitat,3984
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Lewis,15534
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Lincoln,2983
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Mason,9498
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Okanogan,7580
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Pacific,3542
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Pend Oreille,2882
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Pierce,123520
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,San Juan,2828
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Skagit,21174
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Skamania,2032
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Snohomish,112157
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Spokane,91085
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Stevens,10369
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Thurston,35877
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Wahkiakum,852
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Walla Walla,11361
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Whatcom,33103
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Whitman,7724
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,county,Yakima,35495
John,Adams,John Adams,R,R,Insurance Commissioner,NA,,state,Washington,1058583
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Adams,120
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Asotin,350
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Benton,2285
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Chelan,1069
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Clallam,1614
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Clark,6860
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Columbia,74
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Cowlitz,1864
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Douglas,422
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Ferry,167
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Franklin,568
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Garfield,42
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Grant,1007
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Grays Harbor,1135
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Island,1325
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Jefferson,836
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,King,31360
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Kitsap,4717
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Kittitas,649
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Klickitat,455
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Lewis,1320
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Lincoln,231
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Mason,1094
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Okanogan,832
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Pacific,452
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Pend Oreille,345
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Pierce,10803
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,San Juan,556
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Skagit,2118
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Skamania,294
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Snohomish,10868
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Spokane,8162
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Stevens,991
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Thurston,4036
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Wahkiakum,120
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Walla Walla,737
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Whatcom,3869
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Whitman,738
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,county,Yakima,2810
Stephen,D. Steele,Stephen D. Steele,L,L,Insurance Commissioner,NA,,state,Washington,107295
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Adams,2785
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Asotin,4083
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Benton,32319
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Chelan,14418
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Clallam,13876
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Clark,70398
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Columbia,1144
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Cowlitz,19286
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Douglas,6846
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Ferry,1524
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Franklin,8796
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Garfield,635
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Grant,13820
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Grays Harbor,12373
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Island,15411
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Jefferson,6867
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,King,311514
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Kitsap,53402
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Kittitas,7499
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Klickitat,3960
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Lewis,16650
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Lincoln,3041
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Mason,11815
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Okanogan,7456
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Pacific,4095
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Pend Oreille,2870
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Pierce,132118
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,San Juan,2992
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Skagit,21681
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Skamania,2202
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Snohomish,129828
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Spokane,97836
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Stevens,9507
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Thurston,47505
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Wahkiakum,951
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Walla Walla,10962
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Whatcom,30674
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Whitman,7776
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,county,Yakima,37279
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #1,,state,Washington,1178194
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Adams,1406
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Asotin,2945
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Benton,19838
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Chelan,9132
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Clallam,13240
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Clark,59407
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Columbia,537
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Cowlitz,15522
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Douglas,4048
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Ferry,1095
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Franklin,4460
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Garfield,369
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Grant,7633
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Grays Harbor,10516
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Island,13883
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Jefferson,8345
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,King,374990
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Kitsap,45372
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Kittitas,5344
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Klickitat,3137
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Lewis,8836
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Lincoln,1502
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Mason,8059
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Okanogan,5181
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Pacific,3675
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Pend Oreille,2172
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Pierce,118639
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,San Juan,4758
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Skagit,21328
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Skamania,1800
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Snohomish,112529
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Spokane,70393
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Stevens,6138
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Thurston,40580
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Wahkiakum,744
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Walla Walla,7304
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Whatcom,40126
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Whitman,6178
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,county,Yakima,25158
Mary,Kay Becker,Mary Kay Becker,NP,NP,State Supreme Court Justice,Position #1,,state,Washington,1086319
