firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Jeanette,Burrage,Jeanette Burrage,NP,NP,Court of Appeals Division I District #1,Position #5,,county,King,87205
Jeanette,Burrage,Jeanette Burrage,NP,NP,Court of Appeals Division I District #1,Position #5,,state,Washington,87205
H. Joseph,Coleman,H. Joseph Coleman,NP,NP,Court of Appeals Division I District #1,Position #5,,county,King,130204
H. Joseph,Coleman,H. Joseph Coleman,NP,NP,Court of Appeals Division I District #1,Position #5,,state,Washington,130204
Ann,Schindler,Ann Schindler,NP,NP,Court of Appeals Division I District #1,Position #6,,county,King,158849
Ann,Schindler,Ann Schindler,NP,NP,Court of Appeals Division I District #1,Position #6,,state,Washington,158849
William W.,Baker,William W. Baker,NP,NP,Court of Appeals Division I District #2,Position #2,,county,Snohomish,65603
William W.,Baker,William W. Baker,NP,NP,Court of Appeals Division I District #2,Position #2,,state,Washington,65603
Elaine,Houghton,Elaine Houghton,NP,NP,Court of Appeals Division II District #1,Position #2,,county,Pierce,81216
Elaine,Houghton,Elaine Houghton,NP,NP,Court of Appeals Division II District #1,Position #2,,state,Washington,81216
Joyce (Robin),Hunt,Joyce (Robin) Hunt,NP,NP,Court of Appeals Division II District #2,Position #1,,county,Clallam,10747
Joyce (Robin),Hunt,Joyce (Robin) Hunt,NP,NP,Court of Appeals Division II District #2,Position #1,,county,Grays Harbor,6529
Joyce (Robin),Hunt,Joyce (Robin) Hunt,NP,NP,Court of Appeals Division II District #2,Position #1,,county,Jefferson,5863
Joyce (Robin),Hunt,Joyce (Robin) Hunt,NP,NP,Court of Appeals Division II District #2,Position #1,,county,Kitsap,36462
Joyce (Robin),Hunt,Joyce (Robin) Hunt,NP,NP,Court of Appeals Division II District #2,Position #1,,county,Mason,5813
Joyce (Robin),Hunt,Joyce (Robin) Hunt,NP,NP,Court of Appeals Division II District #2,Position #1,,county,Thurston,26104
Joyce (Robin),Hunt,Joyce (Robin) Hunt,NP,NP,Court of Appeals Division II District #2,Position #1,,state,Washington,91518
Kenneth H.,Kato,Kenneth H. Kato,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Ferry,571
Kenneth H.,Kato,Kenneth H. Kato,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Lincoln,953
Kenneth H.,Kato,Kenneth H. Kato,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Okanogan,2059
Kenneth H.,Kato,Kenneth H. Kato,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Pend Oreille,953
Kenneth H.,Kato,Kenneth H. Kato,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Spokane,35560
Kenneth H.,Kato,Kenneth H. Kato,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Stevens,2146
Kenneth H.,Kato,Kenneth H. Kato,NP,NP,Court of Appeals Division III District #1,Position #2,,state,Washington,42242
Brian,O'Brien,Brian O'Brien,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Ferry,959
Brian,O'Brien,Brian O'Brien,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Lincoln,1576
Brian,O'Brien,Brian O'Brien,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Okanogan,3531
Brian,O'Brien,Brian O'Brien,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Pend Oreille,1557
Brian,O'Brien,Brian O'Brien,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Spokane,29194
Brian,O'Brien,Brian O'Brien,NP,NP,Court of Appeals Division III District #1,Position #2,,county,Stevens,3697
Brian,O'Brien,Brian O'Brien,NP,NP,Court of Appeals Division III District #1,Position #2,,state,Washington,40514
Stephen M.,Brown,Stephen M. Brown,NP,NP,Court of Appeals Division III District #3,Position #1,,county,Chelan,9623
Stephen M.,Brown,Stephen M. Brown,NP,NP,Court of Appeals Division III District #3,Position #1,,county,Douglas,4787
Stephen M.,Brown,Stephen M. Brown,NP,NP,Court of Appeals Division III District #3,Position #1,,county,Kittitas,3915
Stephen M.,Brown,Stephen M. Brown,NP,NP,Court of Appeals Division III District #3,Position #1,,county,Klickitat,2117
Stephen M.,Brown,Stephen M. Brown,NP,NP,Court of Appeals Division III District #3,Position #1,,county,Yakima,24096
Stephen M.,Brown,Stephen M. Brown,NP,NP,Court of Appeals Division III District #3,Position #1,,state,Washington,44538
Gary,Bashor,Gary Bashor,NP,NP,Superior Ct Judge Cowlitz,Position #3,,county,Cowlitz,9711
Gary,Bashor,Gary Bashor,NP,NP,Superior Ct Judge Cowlitz,Position #3,,state,Washington,9711
Jill M.,Johanson,Jill M. Johanson,NP,NP,Superior Ct Judge Cowlitz,Position #3,,county,Cowlitz,11283
Jill M.,Johanson,Jill M. Johanson,NP,NP,Superior Ct Judge Cowlitz,Position #3,,state,Washington,11283
Steve,Gonzalez,Steve Gonzalez,NP,NP,Superior Ct Judge King,Position #5,,county,King,105896
Steve,Gonzalez,Steve Gonzalez,NP,NP,Superior Ct Judge King,Position #5,,state,Washington,105896
David,Larson,David Larson,NP,NP,Superior Ct Judge King,Position #5,,county,King,90916
David,Larson,David Larson,NP,NP,Superior Ct Judge King,Position #5,,state,Washington,90916
Steven,Merrival,Steven Merrival,NP,NP,Superior Ct Judge Pierce,Position #16,,county,Pierce,33127
Steven,Merrival,Steven Merrival,NP,NP,Superior Ct Judge Pierce,Position #16,,state,Washington,33127
Lisa,Worswick,Lisa Worswick,NP,NP,Superior Ct Judge Pierce,Position #16,,county,Pierce,63594
Lisa,Worswick,Lisa Worswick,NP,NP,Superior Ct Judge Pierce,Position #16,,state,Washington,63594
Joshua,Freed,Joshua Freed,R,R,State Representative District #1,Position #1,,county,King,1568
Joshua,Freed,Joshua Freed,R,R,State Representative District #1,Position #1,,county,Snohomish,7736
Joshua,Freed,Joshua Freed,R,R,State Representative District #1,Position #1,,state,Washington,9304
Chuck,Jackson,Chuck Jackson,L,L,State Representative District #1,Position #1,,county,King,91
Chuck,Jackson,Chuck Jackson,L,L,State Representative District #1,Position #1,,county,Snohomish,669
Chuck,Jackson,Chuck Jackson,L,L,State Representative District #1,Position #1,,state,Washington,760
Al,O'Brien,Al O'Brien,D,D,State Representative District #1,Position #1,,county,King,1630
Al,O'Brien,Al O'Brien,D,D,State Representative District #1,Position #1,,county,Snohomish,8196
Al,O'Brien,Al O'Brien,D,D,State Representative District #1,Position #1,,state,Washington,9826
Jeanne A.,Edwards,Jeanne A. Edwards,D,D,State Representative District #1,Position #2,,county,King,1658
Jeanne A.,Edwards,Jeanne A. Edwards,D,D,State Representative District #1,Position #2,,county,Snohomish,8059
Jeanne A.,Edwards,Jeanne A. Edwards,D,D,State Representative District #1,Position #2,,state,Washington,9717
Jeff,Knox,Jeff Knox,R,R,State Representative District #3,Position #1,,county,Spokane,6500
Jeff,Knox,Jeff Knox,R,R,State Representative District #3,Position #1,,state,Washington,6500
Alex,Wood,Alex Wood,D,D,State Representative District #3,Position #1,,county,Spokane,10328
Alex,Wood,Alex Wood,D,D,State Representative District #3,Position #1,,state,Washington,10328
Jeff,Gombosky,Jeff Gombosky,D,D,State Representative District #3,Position #2,,county,Spokane,11297
Jeff,Gombosky,Jeff Gombosky,D,D,State Representative District #3,Position #2,,state,Washington,11297
Ryan,Leonard,Ryan Leonard,R,R,State Representative District #3,Position #2,,county,Spokane,5293
Ryan,Leonard,Ryan Leonard,R,R,State Representative District #3,Position #2,,state,Washington,5293
Larry,Crouse,Larry Crouse,R,R,State Representative District #4,Position #1,,county,Spokane,17800
Larry,Crouse,Larry Crouse,R,R,State Representative District #4,Position #1,,state,Washington,17800
Lynn,Schindler,Lynn Schindler,R,R,State Representative District #4,Position #2,,county,Spokane,17297
Lynn,Schindler,Lynn Schindler,R,R,State Representative District #4,Position #2,,state,Washington,17297
Katrina L.,Culp-Ladopoulos,Katrina L. Culp-Ladopoulos,D,D,State Representative District #5,Position #1,,county,King,5279
Katrina L.,Culp-Ladopoulos,Katrina L. Culp-Ladopoulos,D,D,State Representative District #5,Position #1,,state,Washington,5279
Cheryl,Pflug,Cheryl Pflug,R,R,State Representative District #5,Position #1,,county,King,11361
Cheryl,Pflug,Cheryl Pflug,R,R,State Representative District #5,Position #1,,state,Washington,11361
Edwin,Anderson,Glenn Anderson,R,R,State Representative District #5,Position #2,,county,King,9875
Edwin,Anderson,Glenn Anderson,R,R,State Representative District #5,Position #2,,state,Washington,9875
Loren,Skaggs,Loren Skaggs,D,D,State Representative District #5,Position #2,,county,King,6139
Loren,Skaggs,Loren Skaggs,D,D,State Representative District #5,Position #2,,state,Washington,6139
Laurie H.,Dolan,Laurie H. Dolan,D,D,State Senator District #6,,,county,Spokane,13396
Laurie H.,Dolan,Laurie H. Dolan,D,D,State Senator District #6,,,state,Washington,13396
Jim,West,Jim West,R,R,State Senator District #6,,,county,Spokane,16227
Jim,West,Jim West,R,R,State Senator District #6,,,state,Washington,16227
Tony,Bamonte,Tony Bamonte,D,D,State Representative District #6,Position #1,,county,Spokane,6665
Tony,Bamonte,Tony Bamonte,D,D,State Representative District #6,Position #1,,state,Washington,6665
Brad,Benson,Brad Benson,R,R,State Representative District #6,Position #1,,county,Spokane,15927
Brad,Benson,Brad Benson,R,R,State Representative District #6,Position #1,,state,Washington,15927
Jan,Konestes,Jan Konestes,D,D,State Representative District #6,Position #1,,county,Spokane,5823
Jan,Konestes,Jan Konestes,D,D,State Representative District #6,Position #1,,state,Washington,5823
John E.,Ahern,John E. Ahern,R,R,State Representative District #6,Position #2,,county,Spokane,16219
John E.,Ahern,John E. Ahern,R,R,State Representative District #6,Position #2,,state,Washington,16219
Sheila,Collins,Sheila Collins,D,D,State Representative District #6,Position #2,,county,Spokane,12245
Sheila,Collins,Sheila Collins,D,D,State Representative District #6,Position #2,,state,Washington,12245
Bob,Morton,Bob Morton,R,R,State Senator District #7,,,county,Ferry,1913
Bob,Morton,Bob Morton,R,R,State Senator District #7,,,county,Lincoln,3036
Bob,Morton,Bob Morton,R,R,State Senator District #7,,,county,Okanogan,4355
Bob,Morton,Bob Morton,R,R,State Senator District #7,,,county,Pend Oreille,2779
Bob,Morton,Bob Morton,R,R,State Senator District #7,,,county,Spokane,2887
Bob,Morton,Bob Morton,R,R,State Senator District #7,,,county,Stevens,7511
Bob,Morton,Bob Morton,R,R,State Senator District #7,,,state,Washington,22481
R. (Ron),McCoy,R. (Ron) McCoy,D,D,State Representative District #7,Position #1,,county,Ferry,640
R. (Ron),McCoy,R. (Ron) McCoy,D,D,State Representative District #7,Position #1,,county,Lincoln,847
R. (Ron),McCoy,R. (Ron) McCoy,D,D,State Representative District #7,Position #1,,county,Okanogan,1322
R. (Ron),McCoy,R. (Ron) McCoy,D,D,State Representative District #7,Position #1,,county,Pend Oreille,1170
R. (Ron),McCoy,R. (Ron) McCoy,D,D,State Representative District #7,Position #1,,county,Spokane,1299
R. (Ron),McCoy,R. (Ron) McCoy,D,D,State Representative District #7,Position #1,,county,Stevens,2513
R. (Ron),McCoy,R. (Ron) McCoy,D,D,State Representative District #7,Position #1,,state,Washington,7791
Bob,Sump,Bob Sump,R,R,State Representative District #7,Position #1,,county,Ferry,1661
Bob,Sump,Bob Sump,R,R,State Representative District #7,Position #1,,county,Lincoln,2455
Bob,Sump,Bob Sump,R,R,State Representative District #7,Position #1,,county,Okanogan,3751
Bob,Sump,Bob Sump,R,R,State Representative District #7,Position #1,,county,Pend Oreille,2173
Bob,Sump,Bob Sump,R,R,State Representative District #7,Position #1,,county,Spokane,2204
Bob,Sump,Bob Sump,R,R,State Representative District #7,Position #1,,county,Stevens,6180
Bob,Sump,Bob Sump,R,R,State Representative District #7,Position #1,,state,Washington,18424
Jack,McLean,Jack McLean,D,D,State Representative District #7,Position #2,,county,Ferry,612
Jack,McLean,Jack McLean,D,D,State Representative District #7,Position #2,,county,Lincoln,746
Jack,McLean,Jack McLean,D,D,State Representative District #7,Position #2,,county,Okanogan,1170
Jack,McLean,Jack McLean,D,D,State Representative District #7,Position #2,,county,Pend Oreille,1016
Jack,McLean,Jack McLean,D,D,State Representative District #7,Position #2,,county,Spokane,1130
Jack,McLean,Jack McLean,D,D,State Representative District #7,Position #2,,county,Stevens,2079
Jack,McLean,Jack McLean,D,D,State Representative District #7,Position #2,,state,Washington,6753
Cathy,McMorris,Cathy McMorris,R,R,State Representative District #7,Position #2,,county,Ferry,1682
Cathy,McMorris,Cathy McMorris,R,R,State Representative District #7,Position #2,,county,Lincoln,2668
Cathy,McMorris,Cathy McMorris,R,R,State Representative District #7,Position #2,,county,Okanogan,4000
Cathy,McMorris,Cathy McMorris,R,R,State Representative District #7,Position #2,,county,Pend Oreille,2373
Cathy,McMorris,Cathy McMorris,R,R,State Representative District #7,Position #2,,county,Spokane,2396
Cathy,McMorris,Cathy McMorris,R,R,State Representative District #7,Position #2,,county,Stevens,6750
Cathy,McMorris,Cathy McMorris,R,R,State Representative District #7,Position #2,,state,Washington,19869
Patricia S.,Hale,Patricia S. Hale,R,R,State Senator District #8,,,county,Benton,15790
Patricia S.,Hale,Patricia S. Hale,R,R,State Senator District #8,,,state,Washington,15790
Shirley,Hankins,Shirley Hankins,R,R,State Representative District #8,Position #1,,county,Benton,16992
Shirley,Hankins,Shirley Hankins,R,R,State Representative District #8,Position #1,,state,Washington,16992
Jerome,Delvin,Jerome Delvin,R,R,State Representative District #8,Position #2,,county,Benton,15620
Jerome,Delvin,Jerome Delvin,R,R,State Representative District #8,Position #2,,state,Washington,15620
Don,Cox,Don Cox,R,R,State Representative District #9,Position #1,,county,Adams,2841
Don,Cox,Don Cox,R,R,State Representative District #9,Position #1,,county,Asotin,2658
Don,Cox,Don Cox,R,R,State Representative District #9,Position #1,,county,Franklin,1427
Don,Cox,Don Cox,R,R,State Representative District #9,Position #1,,county,Garfield,461
Don,Cox,Don Cox,R,R,State Representative District #9,Position #1,,county,Spokane,4447
Don,Cox,Don Cox,R,R,State Representative District #9,Position #1,,county,Whitman,6695
Don,Cox,Don Cox,R,R,State Representative District #9,Position #1,,state,Washington,18529
John,Gearhart,John Gearhart,L,L,State Representative District #9,Position #2,,county,Adams,355
John,Gearhart,John Gearhart,L,L,State Representative District #9,Position #2,,county,Asotin,849
John,Gearhart,John Gearhart,L,L,State Representative District #9,Position #2,,county,Franklin,254
John,Gearhart,John Gearhart,L,L,State Representative District #9,Position #2,,county,Garfield,108
John,Gearhart,John Gearhart,L,L,State Representative District #9,Position #2,,county,Spokane,831
John,Gearhart,John Gearhart,L,L,State Representative District #9,Position #2,,county,Whitman,1084
John,Gearhart,John Gearhart,L,L,State Representative District #9,Position #2,,state,Washington,3481
Mark G.,Schoesler,Mark G. Schoesler,R,R,State Representative District #9,Position #2,,county,Adams,2890
Mark G.,Schoesler,Mark G. Schoesler,R,R,State Representative District #9,Position #2,,county,Asotin,2082
Mark G.,Schoesler,Mark G. Schoesler,R,R,State Representative District #9,Position #2,,county,Franklin,1445
Mark G.,Schoesler,Mark G. Schoesler,R,R,State Representative District #9,Position #2,,county,Garfield,386
Mark G.,Schoesler,Mark G. Schoesler,R,R,State Representative District #9,Position #2,,county,Spokane,4307
Mark G.,Schoesler,Mark G. Schoesler,R,R,State Representative District #9,Position #2,,county,Whitman,6288
Mark G.,Schoesler,Mark G. Schoesler,R,R,State Representative District #9,Position #2,,state,Washington,17398
Barry,Sehlin,Barry Sehlin,R,R,State Representative District #10,Position #1,,county,Island,10957
Barry,Sehlin,Barry Sehlin,R,R,State Representative District #10,Position #1,,county,Skagit,3706
Barry,Sehlin,Barry Sehlin,R,R,State Representative District #10,Position #1,,county,Snohomish,4096
Barry,Sehlin,Barry Sehlin,R,R,State Representative District #10,Position #1,,state,Washington,18759
Barbara,Bailey,Barbara Bailey,R,R,State Representative District #10,Position #2,,county,Island,7560
Barbara,Bailey,Barbara Bailey,R,R,State Representative District #10,Position #2,,county,Skagit,2426
Barbara,Bailey,Barbara Bailey,R,R,State Representative District #10,Position #2,,county,Snohomish,2877
Barbara,Bailey,Barbara Bailey,R,R,State Representative District #10,Position #2,,state,Washington,12863
Eron M.,Berg,Eron M. Berg,D,D,State Representative District #10,Position #2,,county,Island,7059
Eron M.,Berg,Eron M. Berg,D,D,State Representative District #10,Position #2,,county,Skagit,2086
Eron M.,Berg,Eron M. Berg,D,D,State Representative District #10,Position #2,,county,Snohomish,2287
Eron M.,Berg,Eron M. Berg,D,D,State Representative District #10,Position #2,,state,Washington,11432
Brett,Wilhelm,Brett Wilhelm,L,L,State Representative District #10,Position #2,,county,Island,486
Brett,Wilhelm,Brett Wilhelm,L,L,State Representative District #10,Position #2,,county,Skagit,140
Brett,Wilhelm,Brett Wilhelm,L,L,State Representative District #10,Position #2,,county,Snohomish,271
Brett,Wilhelm,Brett Wilhelm,L,L,State Representative District #10,Position #2,,state,Washington,897
Ruth,Gibbs,Ruth Gibbs,R,R,State Representative District #11,Position #1,,county,King,3616
Ruth,Gibbs,Ruth Gibbs,R,R,State Representative District #11,Position #1,,state,Washington,3616
Zack,Hudgins,Zack Hudgins,D,D,State Representative District #11,Position #1,,county,King,2805
Zack,Hudgins,Zack Hudgins,D,D,State Representative District #11,Position #1,,state,Washington,2805
Robin H.,Jones,Robin H. Jones,D,D,State Representative District #11,Position #1,,county,King,1269
Robin H.,Jones,Robin H. Jones,D,D,State Representative District #11,Position #1,,state,Washington,1269
Natalie D.,Reber,Natalie D. Reber,D,D,State Representative District #11,Position #1,,county,King,1616
Natalie D.,Reber,Natalie D. Reber,D,D,State Representative District #11,Position #1,,state,Washington,1616
Azziem H.,Underwood,Azziem H. Underwood,D,D,State Representative District #11,Position #1,,county,King,229
Azziem H.,Underwood,Azziem H. Underwood,D,D,State Representative District #11,Position #1,,state,Washington,229
Roger,Valdez,Roger Valdez,D,D,State Representative District #11,Position #1,,county,King,1929
Roger,Valdez,Roger Valdez,D,D,State Representative District #11,Position #1,,state,Washington,1929
John,Potter,John Potter,R,R,State Representative District #11,Position #2,,county,King,4268
John,Potter,John Potter,R,R,State Representative District #11,Position #2,,state,Washington,4268
Velma,Veloria,Velma Veloria,D,D,State Representative District #11,Position #2,,county,King,7251
Velma,Veloria,Velma Veloria,D,D,State Representative District #11,Position #2,,state,Washington,7251
Cary,Condotta,Cary Condotta,R,R,State Representative District #12,Position #1,,county,Chelan,7419
Cary,Condotta,Cary Condotta,R,R,State Representative District #12,Position #1,,county,Douglas,3679
Cary,Condotta,Cary Condotta,R,R,State Representative District #12,Position #1,,county,Grant,294
Cary,Condotta,Cary Condotta,R,R,State Representative District #12,Position #1,,county,Okanogan,1303
Cary,Condotta,Cary Condotta,R,R,State Representative District #12,Position #1,,state,Washington,12695
Jerry,Paine,Jerry Paine,R,R,State Representative District #12,Position #1,,county,Chelan,4129
Jerry,Paine,Jerry Paine,R,R,State Representative District #12,Position #1,,county,Douglas,2058
Jerry,Paine,Jerry Paine,R,R,State Representative District #12,Position #1,,county,Grant,229
Jerry,Paine,Jerry Paine,R,R,State Representative District #12,Position #1,,county,Okanogan,468
Jerry,Paine,Jerry Paine,R,R,State Representative District #12,Position #1,,state,Washington,6884
Todd R.,Smith,Todd R. Smith,D,D,State Representative District #12,Position #1,,county,Chelan,2694
Todd R.,Smith,Todd R. Smith,D,D,State Representative District #12,Position #1,,county,Douglas,1306
Todd R.,Smith,Todd R. Smith,D,D,State Representative District #12,Position #1,,county,Grant,409
Todd R.,Smith,Todd R. Smith,D,D,State Representative District #12,Position #1,,county,Okanogan,1020
Todd R.,Smith,Todd R. Smith,D,D,State Representative District #12,Position #1,,state,Washington,5429
Tom,Stahl,Tom Stahl,L,L,State Representative District #12,Position #1,,county,Chelan,296
Tom,Stahl,Tom Stahl,L,L,State Representative District #12,Position #1,,county,Douglas,243
Tom,Stahl,Tom Stahl,L,L,State Representative District #12,Position #1,,county,Grant,46
Tom,Stahl,Tom Stahl,L,L,State Representative District #12,Position #1,,county,Okanogan,135
Tom,Stahl,Tom Stahl,L,L,State Representative District #12,Position #1,,state,Washington,720
Michael,Armstrong,Mike Armstrong,R,R,State Representative District #12,Position #2,,county,Chelan,12165
Michael,Armstrong,Mike Armstrong,R,R,State Representative District #12,Position #2,,county,Douglas,6161
Michael,Armstrong,Mike Armstrong,R,R,State Representative District #12,Position #2,,county,Grant,798
Michael,Armstrong,Mike Armstrong,R,R,State Representative District #12,Position #2,,county,Okanogan,1804
Michael,Armstrong,Mike Armstrong,R,R,State Representative District #12,Position #2,,state,Washington,20928
Le Roy,Allison,LeRoy Allison,R,R,State Senator District #13,,,county,Grant,4481
Le Roy,Allison,LeRoy Allison,R,R,State Senator District #13,,,county,Kittitas,1975
Le Roy,Allison,LeRoy Allison,R,R,State Senator District #13,,,county,Yakima,928
Le Roy,Allison,LeRoy Allison,R,R,State Senator District #13,,,state,Washington,7384
Joyce,Mulliken,Joyce Mulliken,R,R,State Senator District #13,,,county,Grant,6942
Joyce,Mulliken,Joyce Mulliken,R,R,State Senator District #13,,,county,Kittitas,4033
Joyce,Mulliken,Joyce Mulliken,R,R,State Senator District #13,,,county,Yakima,2337
Joyce,Mulliken,Joyce Mulliken,R,R,State Senator District #13,,,state,Washington,13312
Janea,Holmquist,Janea Holmquist,R,R,State Representative District #13,Position #1,,county,Grant,6807
Janea,Holmquist,Janea Holmquist,R,R,State Representative District #13,Position #1,,county,Kittitas,3973
Janea,Holmquist,Janea Holmquist,R,R,State Representative District #13,Position #1,,county,Yakima,1704
Janea,Holmquist,Janea Holmquist,R,R,State Representative District #13,Position #1,,state,Washington,12484
Carolann,Swartz,Carolann Swartz,R,R,State Representative District #13,Position #1,,county,Grant,4298
Carolann,Swartz,Carolann Swartz,R,R,State Representative District #13,Position #1,,county,Kittitas,1523
Carolann,Swartz,Carolann Swartz,R,R,State Representative District #13,Position #1,,county,Yakima,1349
Carolann,Swartz,Carolann Swartz,R,R,State Representative District #13,Position #1,,state,Washington,7170
Bill,Hinkle,Bill Hinkle,R,R,State Representative District #13,Position #2,,county,Grant,8629
Bill,Hinkle,Bill Hinkle,R,R,State Representative District #13,Position #2,,county,Kittitas,4744
Bill,Hinkle,Bill Hinkle,R,R,State Representative District #13,Position #2,,county,Yakima,2824
Bill,Hinkle,Bill Hinkle,R,R,State Representative District #13,Position #2,,state,Washington,16197
Jim,Morrison,Jim Morrison,D,D,State Representative District #14,Position #1,,county,Yakima,5993
Jim,Morrison,Jim Morrison,D,D,State Representative District #14,Position #1,,state,Washington,5993
Mary,Skinner,Mary Skinner,R,R,State Representative District #14,Position #1,,county,Yakima,12476
Mary,Skinner,Mary Skinner,R,R,State Representative District #14,Position #1,,state,Washington,12476
James,Clements,James Clements,R,R,State Representative District #14,Position #2,,county,Yakima,14202
James,Clements,James Clements,R,R,State Representative District #14,Position #2,,state,Washington,14202
Marco,Yolo,Marco Yolo,D,D,State Representative District #14,Position #2,,county,Yakima,4689
Marco,Yolo,Marco Yolo,D,D,State Representative District #14,Position #2,,state,Washington,4689
Jim,Honeyford,Jim Honeyford,R,R,State Senator District #15,,,county,Clark,865
Jim,Honeyford,Jim Honeyford,R,R,State Senator District #15,,,county,Klickitat,2870
Jim,Honeyford,Jim Honeyford,R,R,State Senator District #15,,,county,Skamania,1945
Jim,Honeyford,Jim Honeyford,R,R,State Senator District #15,,,county,Yakima,7686
Jim,Honeyford,Jim Honeyford,R,R,State Senator District #15,,,state,Washington,13366
Bruce,Chandler,Bruce Chandler,R,R,State Representative District #15,Position #1,,county,Clark,785
Bruce,Chandler,Bruce Chandler,R,R,State Representative District #15,Position #1,,county,Klickitat,2368
Bruce,Chandler,Bruce Chandler,R,R,State Representative District #15,Position #1,,county,Skamania,1526
Bruce,Chandler,Bruce Chandler,R,R,State Representative District #15,Position #1,,county,Yakima,6920
Bruce,Chandler,Bruce Chandler,R,R,State Representative District #15,Position #1,,state,Washington,11599
Erwin J.,Salvatori,Erwin J. Salvatori,D,D,State Representative District #15,Position #1,,county,Clark,355
Erwin J.,Salvatori,Erwin J. Salvatori,D,D,State Representative District #15,Position #1,,county,Klickitat,928
Erwin J.,Salvatori,Erwin J. Salvatori,D,D,State Representative District #15,Position #1,,county,Skamania,892
Erwin J.,Salvatori,Erwin J. Salvatori,D,D,State Representative District #15,Position #1,,county,Yakima,1920
Erwin J.,Salvatori,Erwin J. Salvatori,D,D,State Representative District #15,Position #1,,state,Washington,4095
Michael H.,Kepcha,Michael H. Kepcha,D,D,State Representative District #15,Position #2,,county,Clark,331
Michael H.,Kepcha,Michael H. Kepcha,D,D,State Representative District #15,Position #2,,county,Klickitat,834
Michael H.,Kepcha,Michael H. Kepcha,D,D,State Representative District #15,Position #2,,county,Skamania,805
Michael H.,Kepcha,Michael H. Kepcha,D,D,State Representative District #15,Position #2,,county,Yakima,1600
Michael H.,Kepcha,Michael H. Kepcha,D,D,State Representative District #15,Position #2,,state,Washington,3570
Dan,Newhouse,Dan Newhouse,R,R,State Representative District #15,Position #2,,county,Clark,614
Dan,Newhouse,Dan Newhouse,R,R,State Representative District #15,Position #2,,county,Klickitat,1813
Dan,Newhouse,Dan Newhouse,R,R,State Representative District #15,Position #2,,county,Skamania,1221
Dan,Newhouse,Dan Newhouse,R,R,State Representative District #15,Position #2,,county,Yakima,5628
Dan,Newhouse,Dan Newhouse,R,R,State Representative District #15,Position #2,,state,Washington,9276
Donavon,Vlieger,Don Vlieger,R,R,State Representative District #15,Position #2,,county,Clark,195
Donavon,Vlieger,Don Vlieger,R,R,State Representative District #15,Position #2,,county,Klickitat,698
Donavon,Vlieger,Don Vlieger,R,R,State Representative District #15,Position #2,,county,Skamania,398
Donavon,Vlieger,Don Vlieger,R,R,State Representative District #15,Position #2,,county,Yakima,1730
Donavon,Vlieger,Don Vlieger,R,R,State Representative District #15,Position #2,,state,Washington,3021
Jody,Clark,Jody Clark,D,D,State Representative District #16,Position #1,,county,Benton,1058
Jody,Clark,Jody Clark,D,D,State Representative District #16,Position #1,,county,Columbia,343
Jody,Clark,Jody Clark,D,D,State Representative District #16,Position #1,,county,Franklin,1872
Jody,Clark,Jody Clark,D,D,State Representative District #16,Position #1,,county,Walla Walla,2724
Jody,Clark,Jody Clark,D,D,State Representative District #16,Position #1,,state,Washington,5997
Dave,Mastin,Dave Mastin,R,R,State Representative District #16,Position #1,,county,Benton,1642
Dave,Mastin,Dave Mastin,R,R,State Representative District #16,Position #1,,county,Columbia,1315
Dave,Mastin,Dave Mastin,R,R,State Representative District #16,Position #1,,county,Franklin,3859
Dave,Mastin,Dave Mastin,R,R,State Representative District #16,Position #1,,county,Walla Walla,7115
Dave,Mastin,Dave Mastin,R,R,State Representative District #16,Position #1,,state,Washington,13931
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Benton,1501
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Columbia,1372
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Franklin,4484
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,county,Walla Walla,8211
Bill,Grant,Bill Grant,D,D,State Representative District #16,Position #2,,state,Washington,15568
Marc,Boldt,Marc Boldt,R,R,State Representative District #17,Position #1,,county,Clark,9743
Marc,Boldt,Marc Boldt,R,R,State Representative District #17,Position #1,,state,Washington,9743
Pat,Campbell,Pat Campbell,R,R,State Representative District #17,Position #1,,county,Clark,7078
Pat,Campbell,Pat Campbell,R,R,State Representative District #17,Position #1,,state,Washington,7078
Jim,Dunn,Jim Dunn,R,R,State Representative District #17,Position #2,,county,Clark,10074
Jim,Dunn,Jim Dunn,R,R,State Representative District #17,Position #2,,state,Washington,10074
Deb,Wallace,Deb Wallace,D,D,State Representative District #17,Position #2,,county,Clark,8855
Deb,Wallace,Deb Wallace,D,D,State Representative District #17,Position #2,,state,Washington,8855
