county,precinct,office,district,party,candidate,votes,absentee,polls
Clark,960,President,,G,David Cobb,2,2,
Clark,963,President,,G,David Cobb,0,,
Clark,964,President,,G,David Cobb,1,1,
Clark,965,President,,G,David Cobb,0,,
Clark,980,President,,G,David Cobb,1,,1
Clark,985,President,,G,David Cobb,1,,1
Clark,,President,,G,David Cobb,127,88,39
Clark,50,President,,SW,James Harris,0,0,0
Clark,55,President,,SW,James Harris,0,,
Clark,60,President,,SW,James Harris,0,,
Clark,70,President,,SW,James Harris,0,,
Clark,90,President,,SW,James Harris,1,,1
Clark,100,President,,SW,James Harris,0,,
Clark,110,President,,SW,James Harris,1,1,
Clark,120,President,,SW,James Harris,0,,
Clark,130,President,,SW,James Harris,1,1,
Clark,147,President,,SW,James Harris,0,,
Clark,150,President,,SW,James Harris,0,,
Clark,153,President,,SW,James Harris,0,,
Clark,160,President,,SW,James Harris,0,,
Clark,170,President,,SW,James Harris,0,,
Clark,175,President,,SW,James Harris,0,,
Clark,180,President,,SW,James Harris,1,,1
Clark,190,President,,SW,James Harris,0,,
Clark,200,President,,SW,James Harris,0,,
Clark,220,President,,SW,James Harris,0,,
Clark,225,President,,SW,James Harris,0,,
Clark,240,President,,SW,James Harris,0,,
Clark,245,President,,SW,James Harris,0,,
Clark,250,President,,SW,James Harris,0,,
Clark,255,President,,SW,James Harris,0,,
Clark,257,President,,SW,James Harris,0,,
Clark,290,President,,SW,James Harris,0,,
Clark,294,President,,SW,James Harris,0,,
Clark,296,President,,SW,James Harris,0,,
Clark,325,President,,SW,James Harris,0,,
Clark,330,President,,SW,James Harris,0,,
Clark,335,President,,SW,James Harris,0,,
Clark,340,President,,SW,James Harris,1,,1
Clark,350,President,,SW,James Harris,0,,
Clark,360,President,,SW,James Harris,0,,
Clark,370,President,,SW,James Harris,1,1,
Clark,390,President,,SW,James Harris,0,,
Clark,395,President,,SW,James Harris,0,,
Clark,400,President,,SW,James Harris,0,,
Clark,410,President,,SW,James Harris,1,1,
Clark,415,President,,SW,James Harris,1,1,
Clark,420,President,,SW,James Harris,0,,
Clark,424,President,,SW,James Harris,0,,
Clark,425,President,,SW,James Harris,0,,
Clark,426,President,,SW,James Harris,0,,
Clark,430,President,,SW,James Harris,0,,
Clark,434,President,,SW,James Harris,0,,
Clark,435,President,,SW,James Harris,0,,
Clark,440,President,,SW,James Harris,0,,
Clark,441,President,,SW,James Harris,0,,
Clark,444,President,,SW,James Harris,0,,
Clark,445,President,,SW,James Harris,0,,
Clark,446,President,,SW,James Harris,0,,
Clark,447,President,,SW,James Harris,0,,
Clark,448,President,,SW,James Harris,0,,
Clark,450,President,,SW,James Harris,0,,
Clark,451,President,,SW,James Harris,0,,
Clark,452,President,,SW,James Harris,0,,
Clark,453,President,,SW,James Harris,0,,
Clark,455,President,,SW,James Harris,0,,
Clark,460,President,,SW,James Harris,0,,
Clark,470,President,,SW,James Harris,0,,
Clark,480,President,,SW,James Harris,0,,
Clark,483,President,,SW,James Harris,0,,
Clark,485,President,,SW,James Harris,0,,
Clark,490,President,,SW,James Harris,0,,
Clark,500,President,,SW,James Harris,0,,
Clark,505,President,,SW,James Harris,0,,
Clark,510,President,,SW,James Harris,0,,
Clark,515,President,,SW,James Harris,0,,
Clark,520,President,,SW,James Harris,0,,
Clark,525,President,,SW,James Harris,0,,
Clark,528,President,,SW,James Harris,0,,
Clark,530,President,,SW,James Harris,0,,
Clark,535,President,,SW,James Harris,0,,
Clark,537,President,,SW,James Harris,0,,
Clark,540,President,,SW,James Harris,0,,
Clark,543,President,,SW,James Harris,0,,
Clark,545,President,,SW,James Harris,0,,
Clark,550,President,,SW,James Harris,1,1,
Clark,555,President,,SW,James Harris,0,,
Clark,560,President,,SW,James Harris,0,,
Clark,563,President,,SW,James Harris,0,,
Clark,565,President,,SW,James Harris,1,1,
Clark,570,President,,SW,James Harris,0,,
Clark,571,President,,SW,James Harris,0,,
Clark,573,President,,SW,James Harris,0,,
Clark,577,President,,SW,James Harris,0,,
Clark,580,President,,SW,James Harris,0,,
Clark,583,President,,SW,James Harris,0,,
Clark,584,President,,SW,James Harris,0,,
Clark,585,President,,SW,James Harris,0,,
Clark,586,President,,SW,James Harris,0,,
Clark,590,President,,SW,James Harris,0,,
Clark,592,President,,SW,James Harris,0,,
Clark,593,President,,SW,James Harris,0,,
Clark,595,President,,SW,James Harris,0,,
Clark,600,President,,SW,James Harris,0,,
Clark,605,President,,SW,James Harris,0,,
Clark,606,President,,SW,James Harris,0,,
Clark,610,President,,SW,James Harris,0,,
Clark,613,President,,SW,James Harris,0,,
Clark,615,President,,SW,James Harris,0,,
Clark,617,President,,SW,James Harris,0,,
Clark,620,President,,SW,James Harris,0,,
Clark,624,President,,SW,James Harris,0,,
Clark,625,President,,SW,James Harris,0,,
Clark,626,President,,SW,James Harris,0,,
Clark,627,President,,SW,James Harris,0,,
Clark,628,President,,SW,James Harris,0,,
Clark,629,President,,SW,James Harris,0,,
Clark,630,President,,SW,James Harris,1,1,
Clark,631,President,,SW,James Harris,0,,
Clark,633,President,,SW,James Harris,0,,
Clark,634,President,,SW,James Harris,0,,
Clark,635,President,,SW,James Harris,1,,1
Clark,636,President,,SW,James Harris,0,,
Clark,638,President,,SW,James Harris,1,1,
Clark,639,President,,SW,James Harris,0,,
Clark,640,President,,SW,James Harris,1,1,
Clark,642,President,,SW,James Harris,0,,
Clark,643,President,,SW,James Harris,0,,
Clark,644,President,,SW,James Harris,0,,
Clark,645,President,,SW,James Harris,0,,
Clark,646,President,,SW,James Harris,0,,
Clark,648,President,,SW,James Harris,0,,
Clark,649,President,,SW,James Harris,0,,
Clark,650,President,,SW,James Harris,0,,
Clark,651,President,,SW,James Harris,0,,
Clark,652,President,,SW,James Harris,1,,1
Clark,653,President,,SW,James Harris,0,,
Clark,654,President,,SW,James Harris,0,,
Clark,656,President,,SW,James Harris,0,,
Clark,658,President,,SW,James Harris,0,,
Clark,659,President,,SW,James Harris,0,,
Clark,660,President,,SW,James Harris,0,,
Clark,662,President,,SW,James Harris,1,,1
Clark,663,President,,SW,James Harris,0,,
Clark,664,President,,SW,James Harris,0,,
Clark,668,President,,SW,James Harris,0,,
Clark,669,President,,SW,James Harris,0,,
Clark,670,President,,SW,James Harris,0,,
Clark,675,President,,SW,James Harris,0,,
Clark,677,President,,SW,James Harris,0,,
Clark,678,President,,SW,James Harris,0,,
Clark,679,President,,SW,James Harris,0,,
Clark,680,President,,SW,James Harris,0,,
Clark,681,President,,SW,James Harris,0,,
Clark,682,President,,SW,James Harris,0,,
Clark,683,President,,SW,James Harris,0,,
Clark,685,President,,SW,James Harris,0,,
Clark,687,President,,SW,James Harris,0,,
Clark,688,President,,SW,James Harris,0,,
Clark,689,President,,SW,James Harris,1,1,
Clark,691,President,,SW,James Harris,1,1,
Clark,692,President,,SW,James Harris,0,,
Clark,693,President,,SW,James Harris,0,,
Clark,694,President,,SW,James Harris,0,,
Clark,695,President,,SW,James Harris,0,,
Clark,696,President,,SW,James Harris,0,,
Clark,697,President,,SW,James Harris,0,,
Clark,698,President,,SW,James Harris,0,,
Clark,900,President,,SW,James Harris,0,,
Clark,905,President,,SW,James Harris,0,,
Clark,910,President,,SW,James Harris,0,,
Clark,914,President,,SW,James Harris,0,,
Clark,915,President,,SW,James Harris,0,,
Clark,917,President,,SW,James Harris,0,,
Clark,920,President,,SW,James Harris,0,,
Clark,925,President,,SW,James Harris,0,,
Clark,930,President,,SW,James Harris,0,,
Clark,935,President,,SW,James Harris,0,,
Clark,940,President,,SW,James Harris,1,1,
Clark,947,President,,SW,James Harris,0,,
Clark,950,President,,SW,James Harris,0,,
Clark,960,President,,SW,James Harris,0,,
Clark,963,President,,SW,James Harris,0,,
Clark,964,President,,SW,James Harris,0,,
Clark,965,President,,SW,James Harris,0,,
Clark,980,President,,SW,James Harris,0,,
Clark,985,President,,SW,James Harris,0,,
Clark,,President,,SW,James Harris,19,13,6
Clark,50,President,,C,Michael Peroutka,1,1,0
Clark,55,President,,C,Michael Peroutka,3,2,1
Clark,60,President,,C,Michael Peroutka,0,,
Clark,70,President,,C,Michael Peroutka,0,,
Clark,90,President,,C,Michael Peroutka,1,1,
Clark,100,President,,C,Michael Peroutka,2,,2
Clark,110,President,,C,Michael Peroutka,2,1,1
Clark,120,President,,C,Michael Peroutka,1,,1
Clark,130,President,,C,Michael Peroutka,3,3,
Clark,147,President,,C,Michael Peroutka,1,1,
Clark,150,President,,C,Michael Peroutka,2,2,
Clark,153,President,,C,Michael Peroutka,1,1,
Clark,160,President,,C,Michael Peroutka,1,1,
Clark,170,President,,C,Michael Peroutka,3,2,1
Clark,175,President,,C,Michael Peroutka,1,1,
Clark,180,President,,C,Michael Peroutka,2,1,1
Clark,190,President,,C,Michael Peroutka,1,1,
Clark,200,President,,C,Michael Peroutka,0,,
Clark,220,President,,C,Michael Peroutka,1,,1
Clark,225,President,,C,Michael Peroutka,0,,
Clark,240,President,,C,Michael Peroutka,0,,
Clark,245,President,,C,Michael Peroutka,0,,
Clark,250,President,,C,Michael Peroutka,3,2,1
Clark,255,President,,C,Michael Peroutka,0,,
Clark,257,President,,C,Michael Peroutka,1,,1
Clark,290,President,,C,Michael Peroutka,1,,1
Clark,294,President,,C,Michael Peroutka,0,,
Clark,296,President,,C,Michael Peroutka,0,,
Clark,325,President,,C,Michael Peroutka,2,2,
Clark,330,President,,C,Michael Peroutka,2,2,
Clark,335,President,,C,Michael Peroutka,0,,
Clark,340,President,,C,Michael Peroutka,0,,
Clark,350,President,,C,Michael Peroutka,0,,
Clark,360,President,,C,Michael Peroutka,2,2,
Clark,370,President,,C,Michael Peroutka,6,4,2
Clark,390,President,,C,Michael Peroutka,1,,1
Clark,395,President,,C,Michael Peroutka,0,,
Clark,400,President,,C,Michael Peroutka,0,,
Clark,410,President,,C,Michael Peroutka,0,,
Clark,415,President,,C,Michael Peroutka,4,1,3
Clark,420,President,,C,Michael Peroutka,3,1,2
Clark,424,President,,C,Michael Peroutka,1,,1
Clark,425,President,,C,Michael Peroutka,0,,
Clark,426,President,,C,Michael Peroutka,1,1,
Clark,430,President,,C,Michael Peroutka,2,2,
Clark,434,President,,C,Michael Peroutka,0,,
Clark,435,President,,C,Michael Peroutka,0,,
Clark,440,President,,C,Michael Peroutka,2,2,
Clark,441,President,,C,Michael Peroutka,0,,
Clark,444,President,,C,Michael Peroutka,0,,
Clark,445,President,,C,Michael Peroutka,3,3,
Clark,446,President,,C,Michael Peroutka,2,2,
Clark,447,President,,C,Michael Peroutka,0,,
Clark,448,President,,C,Michael Peroutka,0,,
Clark,450,President,,C,Michael Peroutka,2,1,1
Clark,451,President,,C,Michael Peroutka,0,,
Clark,452,President,,C,Michael Peroutka,0,,
Clark,453,President,,C,Michael Peroutka,1,1,
Clark,455,President,,C,Michael Peroutka,0,,
Clark,460,President,,C,Michael Peroutka,2,2,
Clark,470,President,,C,Michael Peroutka,0,,
Clark,480,President,,C,Michael Peroutka,4,4,
Clark,483,President,,C,Michael Peroutka,4,3,1
Clark,485,President,,C,Michael Peroutka,3,3,
Clark,490,President,,C,Michael Peroutka,0,,
Clark,500,President,,C,Michael Peroutka,1,1,
Clark,505,President,,C,Michael Peroutka,2,2,
Clark,510,President,,C,Michael Peroutka,0,,
Clark,515,President,,C,Michael Peroutka,1,,1
Clark,520,President,,C,Michael Peroutka,3,3,
Clark,525,President,,C,Michael Peroutka,1,1,
Clark,528,President,,C,Michael Peroutka,3,1,2
Clark,530,President,,C,Michael Peroutka,0,,
Clark,535,President,,C,Michael Peroutka,9,5,4
Clark,537,President,,C,Michael Peroutka,1,1,
Clark,540,President,,C,Michael Peroutka,2,1,1
Clark,543,President,,C,Michael Peroutka,0,,
Clark,545,President,,C,Michael Peroutka,2,1,1
Clark,550,President,,C,Michael Peroutka,1,,1
Clark,555,President,,C,Michael Peroutka,0,,
Clark,560,President,,C,Michael Peroutka,1,1,
Clark,563,President,,C,Michael Peroutka,4,4,
Clark,565,President,,C,Michael Peroutka,0,,
Clark,570,President,,C,Michael Peroutka,2,2,
Clark,571,President,,C,Michael Peroutka,0,,
Clark,573,President,,C,Michael Peroutka,2,2,
Clark,577,President,,C,Michael Peroutka,2,2,
Clark,580,President,,C,Michael Peroutka,2,2,
Clark,583,President,,C,Michael Peroutka,6,4,2
Clark,584,President,,C,Michael Peroutka,5,4,1
Clark,585,President,,C,Michael Peroutka,2,2,
Clark,586,President,,C,Michael Peroutka,0,,
Clark,590,President,,C,Michael Peroutka,0,,
Clark,592,President,,C,Michael Peroutka,1,1,
Clark,593,President,,C,Michael Peroutka,0,,
Clark,595,President,,C,Michael Peroutka,4,4,
Clark,600,President,,C,Michael Peroutka,0,,
Clark,605,President,,C,Michael Peroutka,1,1,
Clark,606,President,,C,Michael Peroutka,1,1,
Clark,610,President,,C,Michael Peroutka,2,1,1
Clark,613,President,,C,Michael Peroutka,3,2,1
Clark,615,President,,C,Michael Peroutka,0,,
Clark,617,President,,C,Michael Peroutka,1,1,
Clark,620,President,,C,Michael Peroutka,1,1,
Clark,624,President,,C,Michael Peroutka,0,,
Clark,625,President,,C,Michael Peroutka,1,1,
Clark,626,President,,C,Michael Peroutka,2,1,1
Clark,627,President,,C,Michael Peroutka,1,1,
Clark,628,President,,C,Michael Peroutka,1,,1
Clark,629,President,,C,Michael Peroutka,0,,
Clark,630,President,,C,Michael Peroutka,1,,1
Clark,631,President,,C,Michael Peroutka,0,,
Clark,633,President,,C,Michael Peroutka,1,,1
Clark,634,President,,C,Michael Peroutka,1,,1
Clark,635,President,,C,Michael Peroutka,1,,1
Clark,636,President,,C,Michael Peroutka,2,1,1
Clark,638,President,,C,Michael Peroutka,0,,
Clark,639,President,,C,Michael Peroutka,1,,1
Clark,640,President,,C,Michael Peroutka,4,3,1
Clark,642,President,,C,Michael Peroutka,0,,
Clark,643,President,,C,Michael Peroutka,0,,
Clark,644,President,,C,Michael Peroutka,1,1,
Clark,645,President,,C,Michael Peroutka,2,1,1
Clark,646,President,,C,Michael Peroutka,1,1,
Clark,648,President,,C,Michael Peroutka,2,2,
Clark,649,President,,C,Michael Peroutka,1,1,
Clark,650,President,,C,Michael Peroutka,0,,
Clark,651,President,,C,Michael Peroutka,1,,1
Clark,652,President,,C,Michael Peroutka,0,,
Clark,653,President,,C,Michael Peroutka,4,4,
Clark,654,President,,C,Michael Peroutka,0,,
Clark,656,President,,C,Michael Peroutka,0,,
Clark,658,President,,C,Michael Peroutka,2,1,1
Clark,659,President,,C,Michael Peroutka,5,5,
Clark,660,President,,C,Michael Peroutka,0,,
Clark,662,President,,C,Michael Peroutka,5,5,
Clark,663,President,,C,Michael Peroutka,2,2,
Clark,664,President,,C,Michael Peroutka,2,2,
Clark,668,President,,C,Michael Peroutka,1,1,
Clark,669,President,,C,Michael Peroutka,0,,
Clark,670,President,,C,Michael Peroutka,1,,1
Clark,675,President,,C,Michael Peroutka,2,,2
Clark,677,President,,C,Michael Peroutka,0,,
Clark,678,President,,C,Michael Peroutka,0,,
Clark,679,President,,C,Michael Peroutka,1,1,
Clark,680,President,,C,Michael Peroutka,1,1,
Clark,681,President,,C,Michael Peroutka,0,,
Clark,682,President,,C,Michael Peroutka,1,,1
Clark,683,President,,C,Michael Peroutka,1,,1
Clark,685,President,,C,Michael Peroutka,1,,1
Clark,687,President,,C,Michael Peroutka,1,,1
Clark,688,President,,C,Michael Peroutka,1,1,
Clark,689,President,,C,Michael Peroutka,3,3,
Clark,691,President,,C,Michael Peroutka,6,5,1
Clark,692,President,,C,Michael Peroutka,2,1,1
Clark,693,President,,C,Michael Peroutka,0,,
Clark,694,President,,C,Michael Peroutka,2,1,1
Clark,695,President,,C,Michael Peroutka,0,,
Clark,696,President,,C,Michael Peroutka,0,,
Clark,697,President,,C,Michael Peroutka,0,,
Clark,698,President,,C,Michael Peroutka,1,1,
Clark,900,President,,C,Michael Peroutka,0,,
Clark,905,President,,C,Michael Peroutka,1,1,
Clark,910,President,,C,Michael Peroutka,3,3,
Clark,914,President,,C,Michael Peroutka,5,5,
Clark,915,President,,C,Michael Peroutka,0,,
Clark,917,President,,C,Michael Peroutka,3,3,
Clark,920,President,,C,Michael Peroutka,1,,1
Clark,925,President,,C,Michael Peroutka,1,,1
Clark,930,President,,C,Michael Peroutka,0,,
Clark,935,President,,C,Michael Peroutka,0,,
Clark,940,President,,C,Michael Peroutka,3,1,2
Clark,947,President,,C,Michael Peroutka,0,,
Clark,950,President,,C,Michael Peroutka,4,4,
Clark,960,President,,C,Michael Peroutka,2,2,
Clark,963,President,,C,Michael Peroutka,0,,
Clark,964,President,,C,Michael Peroutka,0,,
Clark,965,President,,C,Michael Peroutka,1,1,
Clark,980,President,,C,Michael Peroutka,1,,1
Clark,985,President,,C,Michael Peroutka,1,1,
Clark,,President,,C,Michael Peroutka,,,
Clark,50,President,,SE,Bill Van Auken,0,0,0
Clark,55,President,,SE,Bill Van Auken,0,,
Clark,60,President,,SE,Bill Van Auken,1,1,
Clark,70,President,,SE,Bill Van Auken,0,,
Clark,90,President,,SE,Bill Van Auken,0,,
Clark,100,President,,SE,Bill Van Auken,0,,
Clark,110,President,,SE,Bill Van Auken,0,,
Clark,120,President,,SE,Bill Van Auken,1,1,
Clark,130,President,,SE,Bill Van Auken,0,,
Clark,147,President,,SE,Bill Van Auken,0,,
Clark,150,President,,SE,Bill Van Auken,0,,
Clark,153,President,,SE,Bill Van Auken,0,,
Clark,160,President,,SE,Bill Van Auken,0,,
Clark,170,President,,SE,Bill Van Auken,0,,
Clark,175,President,,SE,Bill Van Auken,0,,
Clark,180,President,,SE,Bill Van Auken,0,,
Clark,190,President,,SE,Bill Van Auken,1,1,
Clark,200,President,,SE,Bill Van Auken,0,,
Clark,220,President,,SE,Bill Van Auken,0,,
Clark,225,President,,SE,Bill Van Auken,0,,
Clark,240,President,,SE,Bill Van Auken,0,,
Clark,245,President,,SE,Bill Van Auken,0,,
Clark,250,President,,SE,Bill Van Auken,0,,
Clark,255,President,,SE,Bill Van Auken,0,,
Clark,257,President,,SE,Bill Van Auken,0,,
Clark,290,President,,SE,Bill Van Auken,1,1,
Clark,294,President,,SE,Bill Van Auken,0,,
Clark,296,President,,SE,Bill Van Auken,0,,
Clark,325,President,,SE,Bill Van Auken,0,,
Clark,330,President,,SE,Bill Van Auken,0,,
Clark,335,President,,SE,Bill Van Auken,0,,
Clark,340,President,,SE,Bill Van Auken,0,,
Clark,350,President,,SE,Bill Van Auken,0,,
Clark,360,President,,SE,Bill Van Auken,0,,
Clark,370,President,,SE,Bill Van Auken,0,,
Clark,390,President,,SE,Bill Van Auken,0,,
Clark,395,President,,SE,Bill Van Auken,0,,
Clark,400,President,,SE,Bill Van Auken,0,,
Clark,410,President,,SE,Bill Van Auken,0,,
Clark,415,President,,SE,Bill Van Auken,0,,
Clark,420,President,,SE,Bill Van Auken,0,,
Clark,424,President,,SE,Bill Van Auken,0,,
Clark,425,President,,SE,Bill Van Auken,0,,
Clark,426,President,,SE,Bill Van Auken,0,,
Clark,430,President,,SE,Bill Van Auken,0,,
Clark,434,President,,SE,Bill Van Auken,0,,
Clark,435,President,,SE,Bill Van Auken,0,,
Clark,440,President,,SE,Bill Van Auken,0,,
Clark,441,President,,SE,Bill Van Auken,0,,
Clark,444,President,,SE,Bill Van Auken,0,,
Clark,445,President,,SE,Bill Van Auken,0,,
Clark,446,President,,SE,Bill Van Auken,0,,
Clark,447,President,,SE,Bill Van Auken,0,,
Clark,448,President,,SE,Bill Van Auken,0,,
Clark,450,President,,SE,Bill Van Auken,0,,
Clark,451,President,,SE,Bill Van Auken,0,,
Clark,452,President,,SE,Bill Van Auken,0,,
Clark,453,President,,SE,Bill Van Auken,0,,
Clark,455,President,,SE,Bill Van Auken,1,1,
Clark,460,President,,SE,Bill Van Auken,0,,
Clark,470,President,,SE,Bill Van Auken,0,,
Clark,480,President,,SE,Bill Van Auken,0,,
Clark,483,President,,SE,Bill Van Auken,0,,
Clark,485,President,,SE,Bill Van Auken,0,,
Clark,490,President,,SE,Bill Van Auken,0,,
Clark,500,President,,SE,Bill Van Auken,0,,
Clark,505,President,,SE,Bill Van Auken,0,,
Clark,510,President,,SE,Bill Van Auken,0,,
Clark,515,President,,SE,Bill Van Auken,0,,
Clark,520,President,,SE,Bill Van Auken,0,,
Clark,525,President,,SE,Bill Van Auken,0,,
Clark,528,President,,SE,Bill Van Auken,0,,
Clark,530,President,,SE,Bill Van Auken,0,,
Clark,535,President,,SE,Bill Van Auken,0,,
Clark,537,President,,SE,Bill Van Auken,0,,
Clark,540,President,,SE,Bill Van Auken,0,,
Clark,543,President,,SE,Bill Van Auken,0,,
Clark,545,President,,SE,Bill Van Auken,0,,
Clark,550,President,,SE,Bill Van Auken,0,,
Clark,555,President,,SE,Bill Van Auken,0,,
Clark,560,President,,SE,Bill Van Auken,0,,
Clark,563,President,,SE,Bill Van Auken,0,,
Clark,565,President,,SE,Bill Van Auken,0,,
Clark,570,President,,SE,Bill Van Auken,0,,
Clark,571,President,,SE,Bill Van Auken,0,,
Clark,573,President,,SE,Bill Van Auken,0,,
Clark,577,President,,SE,Bill Van Auken,0,,
Clark,580,President,,SE,Bill Van Auken,0,,
Clark,583,President,,SE,Bill Van Auken,2,2,
Clark,584,President,,SE,Bill Van Auken,0,,
Clark,585,President,,SE,Bill Van Auken,0,,
Clark,586,President,,SE,Bill Van Auken,0,,
Clark,590,President,,SE,Bill Van Auken,0,,
Clark,592,President,,SE,Bill Van Auken,0,,
Clark,593,President,,SE,Bill Van Auken,0,,
Clark,595,President,,SE,Bill Van Auken,0,,
Clark,600,President,,SE,Bill Van Auken,0,,
Clark,605,President,,SE,Bill Van Auken,0,,
Clark,606,President,,SE,Bill Van Auken,0,,
Clark,610,President,,SE,Bill Van Auken,0,,
Clark,613,President,,SE,Bill Van Auken,0,,
Clark,615,President,,SE,Bill Van Auken,0,,
Clark,617,President,,SE,Bill Van Auken,0,,
Clark,620,President,,SE,Bill Van Auken,1,,1
Clark,624,President,,SE,Bill Van Auken,0,,
Clark,625,President,,SE,Bill Van Auken,0,,
Clark,626,President,,SE,Bill Van Auken,0,,
Clark,627,President,,SE,Bill Van Auken,0,,
Clark,628,President,,SE,Bill Van Auken,0,,
Clark,629,President,,SE,Bill Van Auken,0,,
Clark,630,President,,SE,Bill Van Auken,0,,
Clark,631,President,,SE,Bill Van Auken,0,,
Clark,633,President,,SE,Bill Van Auken,0,,
Clark,634,President,,SE,Bill Van Auken,0,,
Clark,635,President,,SE,Bill Van Auken,0,,
Clark,636,President,,SE,Bill Van Auken,1,1,
Clark,638,President,,SE,Bill Van Auken,0,,
Clark,639,President,,SE,Bill Van Auken,0,,
Clark,640,President,,SE,Bill Van Auken,0,,
Clark,642,President,,SE,Bill Van Auken,0,,
Clark,643,President,,SE,Bill Van Auken,0,,
Clark,644,President,,SE,Bill Van Auken,0,,
Clark,645,President,,SE,Bill Van Auken,0,,
Clark,646,President,,SE,Bill Van Auken,0,,
Clark,648,President,,SE,Bill Van Auken,0,,
Clark,649,President,,SE,Bill Van Auken,0,,
Clark,650,President,,SE,Bill Van Auken,0,,
Clark,651,President,,SE,Bill Van Auken,0,,
Clark,652,President,,SE,Bill Van Auken,0,,
Clark,653,President,,SE,Bill Van Auken,0,,
Clark,654,President,,SE,Bill Van Auken,0,,
Clark,656,President,,SE,Bill Van Auken,0,,
Clark,658,President,,SE,Bill Van Auken,0,,
Clark,659,President,,SE,Bill Van Auken,0,,
Clark,660,President,,SE,Bill Van Auken,0,,
Clark,662,President,,SE,Bill Van Auken,0,,
Clark,663,President,,SE,Bill Van Auken,0,,
Clark,664,President,,SE,Bill Van Auken,0,,
Clark,668,President,,SE,Bill Van Auken,0,,
Clark,669,President,,SE,Bill Van Auken,0,,
Clark,670,President,,SE,Bill Van Auken,0,,
Clark,675,President,,SE,Bill Van Auken,0,,
Clark,677,President,,SE,Bill Van Auken,1,1,
Clark,678,President,,SE,Bill Van Auken,0,,
Clark,679,President,,SE,Bill Van Auken,0,,
Clark,680,President,,SE,Bill Van Auken,0,,
Clark,681,President,,SE,Bill Van Auken,0,,
Clark,682,President,,SE,Bill Van Auken,0,,
Clark,683,President,,SE,Bill Van Auken,0,,
Clark,685,President,,SE,Bill Van Auken,0,,
Clark,687,President,,SE,Bill Van Auken,1,1,
Clark,688,President,,SE,Bill Van Auken,0,,
Clark,689,President,,SE,Bill Van Auken,0,,
Clark,691,President,,SE,Bill Van Auken,0,,
Clark,692,President,,SE,Bill Van Auken,0,,
Clark,693,President,,SE,Bill Van Auken,0,,
Clark,694,President,,SE,Bill Van Auken,0,,
Clark,695,President,,SE,Bill Van Auken,0,,
Clark,696,President,,SE,Bill Van Auken,0,,
Clark,697,President,,SE,Bill Van Auken,0,,
Clark,698,President,,SE,Bill Van Auken,0,,
Clark,900,President,,SE,Bill Van Auken,1,,1
Clark,905,President,,SE,Bill Van Auken,0,,
Clark,910,President,,SE,Bill Van Auken,0,,
Clark,914,President,,SE,Bill Van Auken,0,,
Clark,915,President,,SE,Bill Van Auken,0,,
Clark,917,President,,SE,Bill Van Auken,0,,
Clark,920,President,,SE,Bill Van Auken,0,,
Clark,925,President,,SE,Bill Van Auken,0,,
Clark,930,President,,SE,Bill Van Auken,0,,
Clark,935,President,,SE,Bill Van Auken,0,,
Clark,940,President,,SE,Bill Van Auken,0,,
Clark,947,President,,SE,Bill Van Auken,0,,
Clark,950,President,,SE,Bill Van Auken,0,,
Clark,960,President,,SE,Bill Van Auken,0,,
Clark,963,President,,SE,Bill Van Auken,0,,
Clark,964,President,,SE,Bill Van Auken,0,,
Clark,965,President,,SE,Bill Van Auken,0,,
Clark,980,President,,SE,Bill Van Auken,0,,
Clark,985,President,,SE,Bill Van Auken,1,,1
Clark,,President,,SE,Bill Van Auken,13,10,3
Clark,50,President,,I,Ralph Nader,3,2,1
Clark,55,President,,I,Ralph Nader,5,4,1
Clark,60,President,,I,Ralph Nader,3,1,2
Clark,70,President,,I,Ralph Nader,4,3,1
Clark,90,President,,I,Ralph Nader,7,4,3
Clark,100,President,,I,Ralph Nader,8,7,1
Clark,110,President,,I,Ralph Nader,13,7,6
Clark,120,President,,I,Ralph Nader,11,9,2
Clark,130,President,,I,Ralph Nader,7,4,3
Clark,147,President,,I,Ralph Nader,3,,3
Clark,150,President,,I,Ralph Nader,10,7,3
Clark,153,President,,I,Ralph Nader,7,5,2
Clark,160,President,,I,Ralph Nader,8,5,3
Clark,170,President,,I,Ralph Nader,5,5,
Clark,175,President,,I,Ralph Nader,5,4,1
Clark,180,President,,I,Ralph Nader,12,7,5
Clark,190,President,,I,Ralph Nader,8,8,
Clark,200,President,,I,Ralph Nader,14,11,3
Clark,220,President,,I,Ralph Nader,4,3,1
Clark,225,President,,I,Ralph Nader,5,4,1
Clark,240,President,,I,Ralph Nader,0,,
Clark,245,President,,I,Ralph Nader,2,,2
Clark,250,President,,I,Ralph Nader,12,8,4
Clark,255,President,,I,Ralph Nader,8,4,4
Clark,257,President,,I,Ralph Nader,4,4,
Clark,290,President,,I,Ralph Nader,8,4,4
Clark,294,President,,I,Ralph Nader,6,4,2
Clark,296,President,,I,Ralph Nader,7,5,2
Clark,325,President,,I,Ralph Nader,7,5,2
Clark,330,President,,I,Ralph Nader,10,9,1
Clark,335,President,,I,Ralph Nader,3,3,
Clark,340,President,,I,Ralph Nader,12,9,3
Clark,350,President,,I,Ralph Nader,5,3,2
Clark,360,President,,I,Ralph Nader,4,3,1
Clark,370,President,,I,Ralph Nader,7,7,
Clark,390,President,,I,Ralph Nader,9,9,
Clark,395,President,,I,Ralph Nader,3,3,
Clark,400,President,,I,Ralph Nader,5,4,1
Clark,410,President,,I,Ralph Nader,8,6,2
