county,precinct_code,precinct,office,district,party,candidate,votes
King,495,HAPPY VALLEY,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,,,Registered Voters,152
King,495,HAPPY VALLEY,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,,,Approved,29
King,495,HAPPY VALLEY,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,,,Rejected,24
King,495,HAPPY VALLEY,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,,,Registered Voters,152
King,495,HAPPY VALLEY,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,,,Yes,32
King,495,HAPPY VALLEY,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,,,No,18
King,495,HAPPY VALLEY,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2,,,Registered Voters,2
King,495,HAPPY VALLEY,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2,,,Yes,0
King,495,HAPPY VALLEY,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2,,,No,0
King,498,KEN 47-0498,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,,,Registered Voters,231
King,498,KEN 47-0498,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,,,No,20
King,498,KEN 47-0498,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,,,Yes,25
King,498,KEN 47-0498,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,,,Registered Voters,231
King,498,KEN 47-0498,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,,,Yes,23
King,498,KEN 47-0498,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,,,No,19
King,499,SHL 32-0499,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,498
King,499,SHL 32-0499,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,No,51
King,499,SHL 32-0499,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Yes,162
King,499,SHL 32-0499,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Registered Voters,498
King,499,SHL 32-0499,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,No,41
King,499,SHL 32-0499,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Yes,153
King,501,KMR 46-0501,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,,,Registered Voters,570
King,501,KMR 46-0501,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,,,Approved,136
King,501,KMR 46-0501,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,,,Rejected,80
King,501,KMR 46-0501,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,,,Registered Voters,570
King,501,KMR 46-0501,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,,,Yes,134
King,501,KMR 46-0501,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,,,No,80
King,501,KMR 46-0501,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,,,Registered Voters,570
King,501,KMR 46-0501,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,,,Yes,138
King,501,KMR 46-0501,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,,,No,78
King,510,SHL 32-0510,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,674
King,510,SHL 32-0510,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,No,86
King,510,SHL 32-0510,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Yes,145
King,510,SHL 32-0510,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Registered Voters,674
King,510,SHL 32-0510,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,No,83
King,510,SHL 32-0510,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Yes,147
King,514,SHL 32-0514,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,519
King,514,SHL 32-0514,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,No,73
King,514,SHL 32-0514,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Yes,101
King,514,SHL 32-0514,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Registered Voters,519
King,514,SHL 32-0514,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,No,67
King,514,SHL 32-0514,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Yes,93
King,517,LFP 46-0517,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,461
King,517,LFP 46-0517,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,No,28
King,517,LFP 46-0517,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Yes,140
King,517,LFP 46-0517,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Registered Voters,461
King,517,LFP 46-0517,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,No,25
King,517,LFP 46-0517,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Yes,130
King,518,BEL 41-0518,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,,,Registered Voters,276
King,518,BEL 41-0518,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,,,Yes,65
King,518,BEL 41-0518,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,,,No,37
King,518,BEL 41-0518,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,,,Registered Voters,276
King,518,BEL 41-0518,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,,,Yes,58
King,518,BEL 41-0518,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,,,No,44
King,518,BEL 41-0518,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,,,Registered Voters,276
King,518,BEL 41-0518,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,,,No,40
King,518,BEL 41-0518,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,,,Yes,61
King,519,SHL 32-0519,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,420
King,519,SHL 32-0519,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,No,47
King,519,SHL 32-0519,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Yes,75
King,519,SHL 32-0519,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Registered Voters,420
King,519,SHL 32-0519,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,No,40
King,519,SHL 32-0519,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Yes,74
King,520,HI-VALLEY,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Registered Voters,798
King,520,HI-VALLEY,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,No,189
King,520,HI-VALLEY,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Yes,131
King,520,HI-VALLEY,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Registered Voters,798
King,520,HI-VALLEY,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,No,208
King,520,HI-VALLEY,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Yes,111
King,520,HI-VALLEY,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Registered Voters,798
King,520,HI-VALLEY,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Yes,113
King,520,HI-VALLEY,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,No,214
King,522,HOBART,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Registered Voters,27
King,522,HOBART,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,No,8
King,522,HOBART,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Yes,0
King,522,HOBART,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Registered Voters,27
King,522,HOBART,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,No,8
King,522,HOBART,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Yes,0
King,522,HOBART,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Registered Voters,27
King,522,HOBART,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Yes,0
King,522,HOBART,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,No,8
King,522,HOBART,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,621
King,522,HOBART,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,,,Yes,95
King,522,HOBART,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,,,No,173
King,522,HOBART,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,,,Registered Voters,621
King,522,HOBART,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,,,Yes,112
King,522,HOBART,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,,,No,151
King,522,HOBART,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,,,Registered Voters,621
King,522,HOBART,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,,,No,177
King,522,HOBART,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,,,Yes,91
King,525,HOLLYWOOD,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,,,Registered Voters,562
King,525,HOLLYWOOD,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,,,Approved,130
King,525,HOLLYWOOD,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,,,Rejected,112
King,525,HOLLYWOOD,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,,,Registered Voters,562
King,525,HOLLYWOOD,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,,,Yes,128
King,525,HOLLYWOOD,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,,,No,109
King,525,HOLLYWOOD,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,,,Registered Voters,562
King,525,HOLLYWOOD,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,,,Yes,127
King,525,HOLLYWOOD,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,,,No,114
King,527,SHL 32-0527,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,662
King,527,SHL 32-0527,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,No,29
King,527,SHL 32-0527,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Yes,94
King,527,SHL 32-0527,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Registered Voters,662
King,527,SHL 32-0527,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,No,27
King,527,SHL 32-0527,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Yes,92
King,528,M-V 05-0528,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,353
King,528,M-V 05-0528,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,,,Yes,59
King,528,M-V 05-0528,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,,,No,151
King,528,M-V 05-0528,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,,,Registered Voters,353
King,528,M-V 05-0528,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,,,Yes,67
King,528,M-V 05-0528,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,,,No,140
King,528,M-V 05-0528,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,,,Registered Voters,353
King,528,M-V 05-0528,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,,,No,152
King,528,M-V 05-0528,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,,,Yes,58
King,530,SHL 32-0530,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,285
King,530,SHL 32-0530,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,No,31
King,530,SHL 32-0530,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Yes,60
King,530,SHL 32-0530,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Registered Voters,285
King,530,SHL 32-0530,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,No,28
King,530,SHL 32-0530,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Yes,57
King,532,DES 33-0532,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,,,Registered Voters,283
King,532,DES 33-0532,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,,,No,42
King,532,DES 33-0532,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,,,Yes,36
King,533,HPT 48-0533,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,,,Registered Voters,366
King,533,HPT 48-0533,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,,,Yes,73
King,533,HPT 48-0533,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,,,No,58
King,533,HPT 48-0533,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,,,Registered Voters,366
King,533,HPT 48-0533,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,,,Yes,69
King,533,HPT 48-0533,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,,,No,65
King,533,HPT 48-0533,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,,,Registered Voters,366
King,533,HPT 48-0533,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,,,No,65
King,533,HPT 48-0533,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,,,Yes,66
King,534,HUTCHINSON,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Registered Voters,223
King,534,HUTCHINSON,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,No,42
King,534,HUTCHINSON,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Yes,35
King,534,HUTCHINSON,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Registered Voters,223
King,534,HUTCHINSON,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,No,46
King,534,HUTCHINSON,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Yes,30
King,534,HUTCHINSON,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Registered Voters,223
King,534,HUTCHINSON,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Yes,29
King,534,HUTCHINSON,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,No,53
King,534,HUTCHINSON,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,0
King,534,HUTCHINSON,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,,,Yes,0
King,534,HUTCHINSON,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,,,No,0
King,534,HUTCHINSON,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,,,Registered Voters,0
King,534,HUTCHINSON,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,,,Yes,0
King,534,HUTCHINSON,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,,,No,0
King,534,HUTCHINSON,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,,,Registered Voters,0
King,534,HUTCHINSON,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,,,No,0
King,534,HUTCHINSON,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,,,Yes,0
King,535,KMR 46-0535,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,,,Registered Voters,664
King,535,KMR 46-0535,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,,,Approved,135
King,535,KMR 46-0535,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,,,Rejected,71
King,535,KMR 46-0535,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,,,Registered Voters,664
King,535,KMR 46-0535,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,,,Yes,126
King,535,KMR 46-0535,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,,,No,80
King,535,KMR 46-0535,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,,,Registered Voters,664
King,535,KMR 46-0535,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,,,Yes,131
King,535,KMR 46-0535,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,,,No,75
King,536,SAM 45-0536,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,,,Registered Voters,807
King,536,SAM 45-0536,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,,,No,158
King,536,SAM 45-0536,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,,,Yes,114
King,536,SAM 45-0536,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,,,Registered Voters,807
King,536,SAM 45-0536,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,,,Approved,120
King,536,SAM 45-0536,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,,,Rejected,155
King,536,SAM 45-0536,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,,,Registered Voters,807
King,536,SAM 45-0536,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,,,Yes,119
King,536,SAM 45-0536,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,,,No,162
King,537,SHL 32-0537,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,345
King,537,SHL 32-0537,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,No,59
King,537,SHL 32-0537,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Yes,71
King,537,SHL 32-0537,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Registered Voters,345
King,537,SHL 32-0537,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,No,56
King,537,SHL 32-0537,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Yes,72
King,538,SHL 32-0538,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Registered Voters,440
King,538,SHL 32-0538,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,No,41
King,538,SHL 32-0538,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,,,Yes,78
King,538,SHL 32-0538,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Registered Voters,440
King,538,SHL 32-0538,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,No,34
King,538,SHL 32-0538,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,,,Yes,80
King,543,ISS 05-0543,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Registered Voters,784
King,543,ISS 05-0543,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,No,75
King,543,ISS 05-0543,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Yes,122
King,543,ISS 05-0543,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Registered Voters,784
King,543,ISS 05-0543,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,No,77
King,543,ISS 05-0543,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Yes,120
King,543,ISS 05-0543,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Registered Voters,784
King,543,ISS 05-0543,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Yes,104
King,543,ISS 05-0543,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,No,90
King,544,ISS 05-0544,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Registered Voters,653
King,544,ISS 05-0544,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,No,45
King,544,ISS 05-0544,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Yes,98
King,544,ISS 05-0544,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Registered Voters,653
King,544,ISS 05-0544,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,No,45
King,544,ISS 05-0544,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Yes,98
King,544,ISS 05-0544,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Registered Voters,653
King,544,ISS 05-0544,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Yes,99
King,544,ISS 05-0544,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,No,43
King,545,ISS 05-0545,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Registered Voters,323
King,545,ISS 05-0545,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,No,29
King,545,ISS 05-0545,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Yes,53
King,545,ISS 05-0545,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Registered Voters,323
King,545,ISS 05-0545,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,No,34
King,545,ISS 05-0545,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Yes,48
King,545,ISS 05-0545,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Registered Voters,323
King,545,ISS 05-0545,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Yes,47
King,545,ISS 05-0545,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,No,33
King,546,ISS 05-0546,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Registered Voters,227
King,546,ISS 05-0546,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,No,33
King,546,ISS 05-0546,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Yes,40
King,546,ISS 05-0546,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Registered Voters,227
King,546,ISS 05-0546,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,No,38
King,546,ISS 05-0546,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Yes,35
King,546,ISS 05-0546,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Registered Voters,227
King,546,ISS 05-0546,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Yes,37
King,546,ISS 05-0546,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,No,37
King,547,ISS 05-0547,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Registered Voters,345
King,547,ISS 05-0547,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,No,46
King,547,ISS 05-0547,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Yes,64
King,547,ISS 05-0547,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Registered Voters,345
King,547,ISS 05-0547,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,No,46
King,547,ISS 05-0547,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Yes,64
King,547,ISS 05-0547,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Registered Voters,345
King,547,ISS 05-0547,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Yes,68
King,547,ISS 05-0547,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,No,44
King,548,ISS 05-0548,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Registered Voters,773
King,548,ISS 05-0548,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,No,81
King,548,ISS 05-0548,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Yes,130
King,548,ISS 05-0548,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Registered Voters,773
King,548,ISS 05-0548,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,No,101
King,548,ISS 05-0548,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Yes,110
King,548,ISS 05-0548,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Registered Voters,773
King,548,ISS 05-0548,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Yes,110
King,548,ISS 05-0548,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,No,100
King,550,ISS 05-0550,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Registered Voters,299
King,550,ISS 05-0550,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,No,50
King,550,ISS 05-0550,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,,,Yes,62
King,550,ISS 05-0550,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Registered Voters,299
King,550,ISS 05-0550,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,No,56
King,550,ISS 05-0550,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,,,Yes,56
King,550,ISS 05-0550,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Registered Voters,299
King,550,ISS 05-0550,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,Yes,51
King,550,ISS 05-0550,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,,,No,62
King,554,KIR 45-0554,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,,,Registered Voters,468
King,554,KIR 45-0554,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,,,No,37
King,554,KIR 45-0554,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,,,Yes,73
King,554,KIR 45-0554,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,,,Registered Voters,468
King,554,KIR 45-0554,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,,,Approved,74
King,554,KIR 45-0554,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,,,Rejected,36
King,554,KIR 45-0554,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,,,Registered Voters,468
King,554,KIR 45-0554,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,,,Yes,68
King,554,KIR 45-0554,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,,,No,36
King,556,JEFFERSON,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,,,Registered Voters,9
King,556,JEFFERSON,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,,,No,2
King,556,JEFFERSON,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,,,Yes,0
King,556,JEFFERSON,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,661
King,556,JEFFERSON,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,,,Yes,107
King,556,JEFFERSON,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,,,No,75
