firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Meta,Heller,Meta Heller,D,D,Governor,NA,,state,Washington,28578
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Adams,30
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Asotin,88
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Benton,688
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Chelan,307
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Clallam,487
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Clark,1473
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Columbia,31
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Cowlitz,552
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Douglas,157
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Ferry,84
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Franklin,294
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Garfield,15
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Grant,184
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Grays Harbor,260
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Island,290
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Jefferson,272
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,King,5233
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Kitsap,1165
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Kittitas,106
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Klickitat,113
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Lewis,388
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Lincoln,81
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Mason,281
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Okanogan,319
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Pacific,117
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Pend Oreille,105
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Pierce,2247
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,San Juan,107
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Skagit,377
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Skamania,120
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Snohomish,1902
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Spokane,1337
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Stevens,368
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Thurston,1061
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Wahkiakum,36
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Walla Walla,199
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Whatcom,668
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Whitman,144
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,county,Yakima,500
Steve W.,LePage,Steve W. LePage,L,L,Governor,NA,,state,Washington,22186
John,Carlson,John Carlson,R,R,Governor,NA,,county,Adams,899
John,Carlson,John Carlson,R,R,Governor,NA,,county,Asotin,1275
John,Carlson,John Carlson,R,R,Governor,NA,,county,Benton,10671
John,Carlson,John Carlson,R,R,Governor,NA,,county,Chelan,8292
John,Carlson,John Carlson,R,R,Governor,NA,,county,Clallam,7376
John,Carlson,John Carlson,R,R,Governor,NA,,county,Clark,19280
John,Carlson,John Carlson,R,R,Governor,NA,,county,Columbia,512
John,Carlson,John Carlson,R,R,Governor,NA,,county,Cowlitz,5185
John,Carlson,John Carlson,R,R,Governor,NA,,county,Douglas,3565
John,Carlson,John Carlson,R,R,Governor,NA,,county,Ferry,1004
John,Carlson,John Carlson,R,R,Governor,NA,,county,Franklin,2773
John,Carlson,John Carlson,R,R,Governor,NA,,county,Garfield,374
John,Carlson,John Carlson,R,R,Governor,NA,,county,Grant,2886
John,Carlson,John Carlson,R,R,Governor,NA,,county,Grays Harbor,4337
John,Carlson,John Carlson,R,R,Governor,NA,,county,Island,8077
John,Carlson,John Carlson,R,R,Governor,NA,,county,Jefferson,3455
John,Carlson,John Carlson,R,R,Governor,NA,,county,King,118215
John,Carlson,John Carlson,R,R,Governor,NA,,county,Kitsap,22922
John,Carlson,John Carlson,R,R,Governor,NA,,county,Kittitas,2169
John,Carlson,John Carlson,R,R,Governor,NA,,county,Klickitat,1126
John,Carlson,John Carlson,R,R,Governor,NA,,county,Lewis,7808
John,Carlson,John Carlson,R,R,Governor,NA,,county,Lincoln,1261
John,Carlson,John Carlson,R,R,Governor,NA,,county,Mason,5226
John,Carlson,John Carlson,R,R,Governor,NA,,county,Okanogan,4008
John,Carlson,John Carlson,R,R,Governor,NA,,county,Pacific,1635
John,Carlson,John Carlson,R,R,Governor,NA,,county,Pend Oreille,1280
John,Carlson,John Carlson,R,R,Governor,NA,,county,Pierce,56962
John,Carlson,John Carlson,R,R,Governor,NA,,county,San Juan,1448
John,Carlson,John Carlson,R,R,Governor,NA,,county,Skagit,9764
John,Carlson,John Carlson,R,R,Governor,NA,,county,Skamania,658
John,Carlson,John Carlson,R,R,Governor,NA,,county,Snohomish,46603
John,Carlson,John Carlson,R,R,Governor,NA,,county,Spokane,29008
John,Carlson,John Carlson,R,R,Governor,NA,,county,Stevens,4544
John,Carlson,John Carlson,R,R,Governor,NA,,county,Thurston,18998
John,Carlson,John Carlson,R,R,Governor,NA,,county,Wahkiakum,378
John,Carlson,John Carlson,R,R,Governor,NA,,county,Walla Walla,4139
John,Carlson,John Carlson,R,R,Governor,NA,,county,Whatcom,12360
John,Carlson,John Carlson,R,R,Governor,NA,,county,Whitman,3187
John,Carlson,John Carlson,R,R,Governor,NA,,county,Yakima,12482
John,Carlson,John Carlson,R,R,Governor,NA,,state,Washington,446142
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Adams,468
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Asotin,687
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Benton,5657
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Chelan,2656
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Clallam,4785
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Clark,11929
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Columbia,218
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Cowlitz,5534
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Douglas,1632
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Ferry,302
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Franklin,1494
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Garfield,122
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Grant,1981
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Grays Harbor,5762
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Island,4531
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Jefferson,2856
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,King,120977
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Kitsap,17921
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Kittitas,1396
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Klickitat,458
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Lewis,3767
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Lincoln,512
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Mason,4734
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Okanogan,1500
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Pacific,1705
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Pend Oreille,550
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Pierce,54124
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,San Juan,1030
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Skagit,5640
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Skamania,439
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Snohomish,38520
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Spokane,19886
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Stevens,1427
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Thurston,26614
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Wahkiakum,312
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Walla Walla,1735
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Whatcom,7897
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Whitman,1419
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,county,Yakima,8054
Mike,Kreidler,Mike Kreidler,D,D,Insurance Commissioner,NA,,state,Washington,371231
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Adams,1076
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Asotin,1106
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Benton,9763
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Chelan,4850
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Clallam,5129
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Clark,16438
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Columbia,503
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Cowlitz,5177
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Douglas,2514
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Ferry,604
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Franklin,2664
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Garfield,277
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Grant,3820
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Grays Harbor,3280
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Island,5340
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Jefferson,2510
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,King,80449
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Kitsap,17148
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Kittitas,1826
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Klickitat,1013
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Lewis,5658
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Lincoln,1077
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Mason,3492
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Okanogan,2721
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Pacific,1273
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Pend Oreille,927
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Pierce,38450
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,San Juan,970
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Skagit,6607
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Skamania,614
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Snohomish,31039
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Spokane,23821
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Stevens,3479
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Thurston,10963
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Wahkiakum,356
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Walla Walla,3520
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Whatcom,9040
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Whitman,2650
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,county,Yakima,14014
Don,Davidson,Don Davidson,R,R,Insurance Commissioner,NA,,state,Washington,326158
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Adams,596
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Asotin,864
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Benton,4288
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Chelan,3519
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Clallam,2221
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Clark,6915
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Columbia,209
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Cowlitz,1772
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Douglas,1359
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Ferry,386
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Franklin,1060
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Garfield,130
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Grant,2771
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Grays Harbor,1062
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Island,2390
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Jefferson,988
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,King,30560
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Kitsap,5388
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Kittitas,1198
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Klickitat,489
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Lewis,1890
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Lincoln,600
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Mason,1070
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Okanogan,1622
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Pacific,446
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Pend Oreille,586
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Pierce,13501
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,San Juan,470
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Skagit,2772
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Skamania,270
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Snohomish,13697
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Spokane,12882
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Stevens,1484
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Thurston,4816
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Wahkiakum,133
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Walla Walla,1623
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Whatcom,3113
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Whitman,1038
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,county,Yakima,4606
Curtis,Fackler,Curtis Fackler,R,R,Insurance Commissioner,NA,,state,Washington,134784
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Adams,524
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Asotin,1203
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Benton,3874
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Chelan,2799
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Clallam,3316
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Clark,12148
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Columbia,218
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Cowlitz,4867
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Douglas,1030
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Ferry,448
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Franklin,1326
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Garfield,180
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Grant,2060
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Grays Harbor,2843
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Island,3324
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Jefferson,2326
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,King,75156
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Kitsap,12193
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Kittitas,1256
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Klickitat,767
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Lewis,2621
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Lincoln,509
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Mason,2058
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Okanogan,1339
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Pacific,1117
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Pend Oreille,931
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Pierce,22155
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,San Juan,1045
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Skagit,4710
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Skamania,413
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Snohomish,22326
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Spokane,18162
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Stevens,1947
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Thurston,7557
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Wahkiakum,262
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Walla Walla,2276
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Whatcom,5351
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Whitman,1667
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,county,Yakima,7028
John,Conniff,John Conniff,D,D,Insurance Commissioner,NA,,state,Washington,235332
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Adams,91
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Asotin,169
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Benton,967
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Chelan,519
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Clallam,862
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Clark,2292
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Columbia,36
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Cowlitz,667
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Douglas,280
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Ferry,115
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Franklin,315
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Garfield,35
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Grant,431
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Grays Harbor,609
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Island,676
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Jefferson,552
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,King,12215
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Kitsap,2749
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Kittitas,273
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Klickitat,148
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Lewis,638
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Lincoln,145
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Mason,580
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Okanogan,451
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Pacific,194
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Pend Oreille,182
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Pierce,5529
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,San Juan,252
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Skagit,865
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Skamania,192
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Snohomish,4330
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Spokane,3254
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Stevens,578
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Thurston,1829
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Wahkiakum,67
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Walla Walla,351
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Whatcom,1132
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Whitman,283
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,county,Yakima,1259
Mike,Hihn,Mike Hihn,L,L,Insurance Commissioner,NA,,state,Washington,46112
Norma,Smith,Norma Smith,R,R,State Senate District #10,,,county,Island,8512
Norma,Smith,Norma Smith,R,R,State Senate District #10,,,county,Skagit,2777
Norma,Smith,Norma Smith,R,R,State Senate District #10,,,county,Snohomish,2666
Norma,Smith,Norma Smith,R,R,State Senate District #10,,,state,Washington,13955
Bradley,Carey,Bradley Carey,L,L,State Senate District #10,,,county,Island,587
Bradley,Carey,Bradley Carey,L,L,State Senate District #10,,,county,Skagit,221
Bradley,Carey,Bradley Carey,L,L,State Senate District #10,,,county,Snohomish,293
Bradley,Carey,Bradley Carey,L,L,State Senate District #10,,,state,Washington,1101
Mary Margaret,Haugen,Mary Margaret Haugen,D,D,State Senate District #10,,,county,Island,9668
Mary Margaret,Haugen,Mary Margaret Haugen,D,D,State Senate District #10,,,county,Skagit,3149
Mary Margaret,Haugen,Mary Margaret Haugen,D,D,State Senate District #10,,,county,Snohomish,3490
Mary Margaret,Haugen,Mary Margaret Haugen,D,D,State Senate District #10,,,state,Washington,16307
Rosemary,McAuliffe,Rosemary McAuliffe,D,D,State Senate District #1,,,county,Chelan,0
Rosemary,McAuliffe,Rosemary McAuliffe,D,D,State Senate District #1,,,county,Douglas,0
Rosemary,McAuliffe,Rosemary McAuliffe,D,D,State Senate District #1,,,county,Grant,0
Rosemary,McAuliffe,Rosemary McAuliffe,D,D,State Senate District #1,,,county,King,6667
Rosemary,McAuliffe,Rosemary McAuliffe,D,D,State Senate District #1,,,county,Okanogan,0
Rosemary,McAuliffe,Rosemary McAuliffe,D,D,State Senate District #1,,,county,Snohomish,5885
Rosemary,McAuliffe,Rosemary McAuliffe,D,D,State Senate District #1,,,state,Washington,12552
Margarita,Prentice,Margarita Prentice,D,D,State Senate District #11,,,county,King,9379
Margarita,Prentice,Margarita Prentice,D,D,State Senate District #11,,,state,Washington,9379
David,Ceccarelli,David Ceccarelli,D,D,State Senate District #11,,,county,King,4279
David,Ceccarelli,David Ceccarelli,D,D,State Senate District #11,,,state,Washington,4279
Leo,Van Hollebeke,Leo Van Hollebeke,R,R,State Senate District #1,,,county,Chelan,0
Leo,Van Hollebeke,Leo Van Hollebeke,R,R,State Senate District #1,,,county,Douglas,0
Leo,Van Hollebeke,Leo Van Hollebeke,R,R,State Senate District #1,,,county,Grant,0
Leo,Van Hollebeke,Leo Van Hollebeke,R,R,State Senate District #1,,,county,King,5393
Leo,Van Hollebeke,Leo Van Hollebeke,R,R,State Senate District #1,,,county,Okanogan,0
Leo,Van Hollebeke,Leo Van Hollebeke,R,R,State Senate District #1,,,county,Snohomish,4501
Leo,Van Hollebeke,Leo Van Hollebeke,R,R,State Senate District #1,,,state,Washington,9894
Alex A.,Deccio,Alex A. Deccio,R,R,State Senate District #14,,,county,Yakima,14080
Alex A.,Deccio,Alex A. Deccio,R,R,State Senate District #14,,,state,Washington,14080
Henry S.,Vanderwood,Henry S. Vanderwood,D,D,State Senate District #14,,,county,Yakima,5650
Henry S.,Vanderwood,Henry S. Vanderwood,D,D,State Senate District #14,,,state,Washington,5650
Ed,Patton,Ed Patton,R,R,State Senate District #14,,,county,Yakima,2527
Ed,Patton,Ed Patton,R,R,State Senate District #14,,,state,Washington,2527
Valoria H.,Loveland,Valoria H. Loveland,D,D,State Senate District #16,,,county,Asotin,1136
Valoria H.,Loveland,Valoria H. Loveland,D,D,State Senate District #16,,,county,Columbia,700
Valoria H.,Loveland,Valoria H. Loveland,D,D,State Senate District #16,,,county,Franklin,4437
Valoria H.,Loveland,Valoria H. Loveland,D,D,State Senate District #16,,,county,Garfield,549
Valoria H.,Loveland,Valoria H. Loveland,D,D,State Senate District #16,,,county,Walla Walla,5107
Valoria H.,Loveland,Valoria H. Loveland,D,D,State Senate District #16,,,state,Washington,11929
Mike,Hewitt,Mike Hewitt,R,R,State Senate District #16,,,county,Asotin,1158
Mike,Hewitt,Mike Hewitt,R,R,State Senate District #16,,,county,Columbia,706
